#{"t_start": 1741099066.85296, "env_id": "None"}
r,l,t
-698.829031,19,64.851138
-620.491337,17,64.97561
-650.862455,18,65.123563
-714.608594,13,65.255972
-653.178172,18,65.395306
-599.008366,19,65.537559
-710.596961,20,65.699578
-615.115762,21,65.880647
-725.016751,23,66.061096
-654.383603,16,66.169411
-541.310039,21,66.309276
-648.853174,16,66.42743
-604.32184,16,66.530856
-653.946288,15,66.661357
-693.863833,17,66.776536
-694.334948,16,66.883158
-648.233327,18,67.016717
-622.899144,17,67.139488
-680.927911,13,67.254885
-688.914524,14,67.406837
-619.101025,18,67.609612
-694.752094,17,67.829043
-655.834245,16,68.023942
-675.989461,16,68.20149
-689.041473,15,68.401766
-621.207136,19,68.689359
-669.349551,16,68.877653
-603.057406,22,69.166208
-583.510958,18,69.392808
-698.336443,15,69.574733
-566.030851,20,69.810052
-642.87846,16,70.0114
-648.941385,17,70.21991
-683.750375,22,70.532094
-590.325905,17,70.822234
-593.612069,20,71.079795
-663.04779,15,71.268966
-601.246719,19,71.494288
-699.897348,17,71.684123
-655.706488,14,71.845079
-678.679106,18,72.050899
-618.315543,19,72.319097
-637.954272,16,72.510447
-641.810664,16,72.693801
-596.664259,24,73.093784
-669.253941,17,73.321974
-655.479651,16,73.517787
-600.008857,18,73.726302
-640.483296,15,73.91385
-687.889579,16,74.124561
-633.716455,17,74.342201
-709.209423,16,74.536299
-596.817251,17,74.747522
-656.343373,18,74.962797
-722.240239,16,75.204126
-714.803479,16,75.404702
-577.588442,20,75.674742
-646.105126,18,75.889339
-669.668064,19,76.114685
-669.966172,17,76.298957
-628.858635,15,76.456287
-611.15005,23,76.722532
-614.052162,19,76.963498
-675.623444,15,77.138644
-583.1181,17,77.329998
-651.451753,16,77.504297
-728.380123,15,77.66665
-612.658581,20,77.892747
-609.834232,16,78.064959
-651.166062,16,78.247046
-640.985141,19,78.48221
-599.307259,18,78.712784
-672.124002,16,78.911075
-709.536326,20,79.224983
-720.412608,15,79.410041
-711.686744,20,79.701968
-628.375393,17,79.927311
-607.24354,18,80.164372
-624.468354,16,80.307443
-656.424212,18,80.458461
-548.55782,19,80.611283
-629.632791,16,80.737115
-699.160457,15,80.874022
-647.224121,18,81.046741
-622.748114,17,81.17864
-642.85213,38,81.540656
-718.708932,13,81.630683
-691.836813,16,81.733766
-606.357811,24,81.923171
-615.416659,23,82.087631
-636.288264,21,82.252237
-661.96785,17,82.403407
-581.704329,18,82.567029
-605.380738,19,82.710135
-607.849749,16,82.82251
-626.566842,16,82.950869
-693.386571,17,83.095847
-644.036477,16,83.234433
-609.613821,18,83.379783
-682.292954,16,83.515778
-585.958475,17,83.656558
-646.202056,18,83.817436
-679.817279,15,83.94751
-644.532615,17,84.101276
-661.711048,15,84.269159
-689.509836,21,84.620277
-624.829664,23,84.966835
-693.234681,14,85.156235
-695.057415,15,85.362389
-675.200103,14,85.549768
-654.042024,20,85.820527
-672.831067,17,86.061108
-700.999499,15,86.26931
-718.959694,17,86.558734
-634.922049,20,86.910372
-619.295902,16,87.152073
-633.625877,16,87.386767
-681.842814,16,87.612742
-639.233024,18,87.852469
-595.138216,21,88.127888
-630.17008,18,88.346552
-668.543015,18,88.562787
-630.38792,18,88.815457
-673.826226,16,89.015097
-624.201254,18,89.222652
-674.512683,19,89.467959
-632.291294,17,89.680755
-633.342673,15,89.879815
-634.667714,18,90.116965
-696.962016,15,90.313501
-674.972473,15,90.509048
-608.682222,18,90.73801
-626.254876,20,91.05212
-678.756445,22,91.354334
-685.611726,15,91.545144
-650.301205,18,91.759305
-612.342679,19,92.050919
-658.718637,16,92.302987
-694.505361,14,92.551469
-676.901643,14,92.770655
-635.681156,15,93.035202
-727.558671,13,93.221161
-682.949255,15,93.392075
-676.118747,17,93.620081
-716.841095,21,93.890509
-560.378992,25,94.225805
-648.315395,17,94.414817
-675.909615,18,94.622306
-614.228993,17,94.814441
-656.327369,17,95.005273
-656.240531,16,95.235177
-683.101523,14,95.381469
-667.338302,16,95.570529
-564.859217,30,95.953376
-542.980226,21,96.217222
-700.641174,18,96.410323
-630.338055,18,96.636517
-635.86924,19,96.879652
-594.874886,17,97.096803
-619.769902,16,97.258538
-716.390243,14,97.348368
-616.657882,18,97.530124
-684.145255,16,97.679781
-626.941164,20,97.85423
-669.586628,14,97.967272
-701.606728,15,98.090704
-675.275266,15,98.216478
-615.479234,16,98.354085
-656.005507,14,98.460169
-641.018748,18,98.570442
-603.454064,22,98.745826
-614.994543,16,98.866018
-600.052888,18,99.056589
-663.870071,16,99.182411
-711.721724,17,99.305808
-715.551722,16,99.43114
-659.383155,18,99.578387
-749.595335,12,99.664153
-637.832039,19,99.79819
-649.636847,17,99.926467
-541.411345,24,100.110195
-658.947494,18,100.240061
-731.727177,14,100.382126
-748.501258,16,100.507404
-634.397177,15,100.632171
-657.903958,14,100.742592
-653.715512,18,100.870223
-696.000075,20,101.012839
-565.404994,19,101.141126
-637.442506,16,101.257677
-639.101861,17,101.375196
-644.513218,18,101.492125
-726.736221,18,101.613066
-667.516461,15,101.716446
-684.80779,15,101.847094
-654.936635,15,101.950361
-704.766018,14,102.050523
-652.572459,17,102.18526
-599.012859,20,102.411756
-622.166492,22,102.716329
-690.960749,15,102.881268
-656.101362,15,103.07457
-564.332297,23,103.425535
-621.417883,18,103.678922
-687.993293,14,103.905452
-606.054773,17,104.132724
-677.470133,18,104.338076
-706.988503,15,104.514644
-691.991931,16,104.71019
-659.042616,18,104.918897
-637.449545,18,105.136786
-650.699324,21,105.396215
-591.287732,28,105.852418
-723.198078,14,106.045187
-615.891449,19,106.312033
-620.180231,19,106.551056
-643.867439,16,106.761794
-585.822607,18,106.98778
-563.101508,20,107.271603
-642.487683,16,107.483826
-668.750628,14,107.655219
-628.679651,16,107.847407
-671.748951,16,108.072355
-659.86416,16,108.266495
-643.690543,16,108.455691
-633.393941,20,108.721032
-639.592789,17,108.942493
-599.633566,20,109.370426
-659.924842,20,109.633158
-619.050981,24,109.948722
-649.603603,18,110.221433
-707.565514,13,110.380089
-621.365288,17,110.605958
-675.964656,20,110.872608
-591.29372,18,111.087576
-661.421574,20,111.315819
-734.678658,15,111.484953
-672.4764,22,111.740792
-694.683686,16,111.912951
-678.328435,15,112.128031
-649.785705,20,112.378693
-672.35491,16,112.578582
-626.252394,16,112.760304
-613.812579,16,112.943344
-691.334964,18,113.199609
-577.024202,23,113.506804
-658.389739,16,113.690687
-630.300418,17,113.890729
-636.902252,17,114.163006
-682.77029,17,114.394072
-633.338749,21,114.721324
-710.084487,22,115.034997
-653.646999,15,115.236704
-662.320857,15,115.371739
-629.6703,22,115.560986
-639.863946,22,115.757276
-700.37514,16,115.902486
-683.880208,15,116.040346
-655.548702,15,116.156778
-634.00652,16,116.294033
-651.480228,17,116.428017
-690.544559,14,116.545358
-712.270929,15,116.677706
-692.3041,15,116.804916
-674.88904,16,116.940869
-648.039759,18,117.093033
-652.101408,21,117.260919
-641.588115,18,117.392199
-614.947204,19,117.545299
-619.689998,16,117.655517
-617.197685,18,117.776514
-656.840213,16,117.879467
-741.848243,13,117.972886
-676.264621,17,118.086991
-694.872703,15,118.199774
-727.130876,15,118.308973
-682.272607,19,118.459163
-679.708049,15,118.57985
-640.063283,16,118.718284
-614.769521,18,118.862975
-639.536128,19,119.050257
-689.556689,15,119.167774
-612.272589,20,119.41551
-691.363062,18,119.662427
-668.258805,16,119.874631
-591.07365,18,120.134923
-649.609792,17,120.377679
-641.867931,16,120.599907
-658.20826,20,120.869782
-675.255508,15,121.066052
-590.558499,17,121.336061
-655.461662,20,121.592489
-619.815845,17,121.813711
-697.10844,15,122.003155
-677.697793,19,122.259785
-702.326221,16,122.458576
-735.903717,13,122.612054
-751.116966,12,122.750169
-672.19226,16,122.929327
-661.706288,15,123.128157
-643.478289,16,123.369834
-637.260708,17,123.559649
-589.710555,22,123.87818
-684.182497,15,124.101353
-700.861229,15,124.294271
-655.891537,16,124.47818
-598.683733,20,124.781271
-623.479146,18,124.993247
-753.441015,16,125.210981
-592.688579,17,125.423853
-722.234388,12,125.612498
-641.767755,16,125.788134
-665.986514,17,125.994573
-701.99047,22,126.280638
-639.415458,20,126.560609
-603.074945,27,126.936157
-618.685359,17,127.161103
-675.731602,19,127.432718
-608.601731,22,127.775574
-609.584894,19,127.987451
-667.435789,19,128.225306
-647.636843,17,128.430059
-653.645942,18,128.631795
-661.53022,16,128.7945
-680.603637,15,128.963555
-645.321386,17,129.163603
-675.323453,22,129.426603
-699.085811,13,129.622131
-699.371806,13,129.782265
-679.429797,14,129.962396
-681.85215,19,130.190482
-631.687952,16,130.374124
-671.512938,20,130.654447
-612.921228,16,130.850817
-642.075737,16,131.04859
-665.683746,17,131.247711
-686.564391,22,131.525538
-621.71205,16,131.768802
-639.024174,18,131.98348
-650.684426,19,132.23651
-652.741321,18,132.360493
-588.911217,17,132.480354
-647.005353,19,132.641722
-563.970964,22,132.813536
-675.029653,15,132.912305
-621.706972,16,133.023249
-644.911149,26,133.199524
-725.963512,14,133.316876
-634.294148,18,133.440513
-700.060416,18,133.563899
-680.494371,15,133.663567
-625.797788,19,133.800372
-667.203853,14,133.893149
-653.626748,19,134.021392
-624.864029,16,134.120934
-670.376921,18,134.25496
-637.942101,18,134.36444
-683.972912,16,134.469796
-550.163113,20,134.606643
-568.231197,20,134.735658
-725.593243,13,134.853985
-667.663753,15,134.957598
-562.869084,20,135.090507
-607.571277,17,135.206959
-618.857413,21,135.363457
-579.753199,18,135.508203
-637.742856,16,135.621812
-634.309657,16,135.728034
-695.730489,14,135.836445
-624.314969,18,135.973864
-683.608555,15,136.094403
-678.532339,17,136.228114
-715.325336,13,136.439773
-581.184269,18,136.664245
-657.770861,20,136.901307
-738.627364,12,137.047591
-697.23639,20,137.312097
-584.74042,18,137.545794
-649.517633,18,137.805271
-680.609376,16,138.021403
-576.552906,19,138.253919
-674.016432,16,138.448996
-639.978812,16,138.671217
-693.904371,13,138.816277
-715.872875,16,139.0076
-618.331728,19,139.220993
-645.371741,19,139.437242
-619.58098,16,139.646327
-682.553277,17,139.86468
-698.416925,15,140.053178
-697.077115,15,140.27235
-656.189094,17,140.54971
-675.020631,14,140.742297
-562.100632,18,140.961537
-625.371366,16,141.162798
-653.446964,17,141.354959
-703.475774,15,141.537709
-674.423302,21,141.813616
-647.444,18,142.04421
-521.955912,22,142.342898
-603.218828,17,142.595627
-638.213631,16,142.786512
-642.736143,21,143.069488
-593.014119,18,143.288677
-698.04828,21,143.552506
-643.127628,25,143.905932
-587.692869,19,144.136906
-627.528226,19,144.465252
-616.092482,16,144.672689
-603.41665,17,144.87337
-677.875031,15,145.049878
-610.906865,18,145.276072
-637.717252,16,145.475297
-590.386733,18,145.712352
-670.130197,18,145.932288
-731.220105,20,146.194424
-615.987244,17,146.393345
-636.314591,17,146.605533
-746.018195,13,146.812267
-693.425973,16,147.00725
-697.484558,17,147.222491
-600.36391,19,147.451578
-624.630799,21,147.718003
-631.776127,16,147.911146
-728.357741,14,148.098303
-669.517131,15,148.281179
-735.819459,15,148.462849
-586.128611,20,148.703761
-642.896712,19,148.982443
-594.850565,20,149.21284
-647.496794,18,149.359975
-647.010653,16,149.462634
-567.575128,20,149.593824
-611.954773,17,149.702355
-631.945136,17,149.815817
-618.897316,17,149.92554
-719.90083,16,150.025712
-657.959727,15,150.124089
-607.521166,22,150.275544
-651.439216,19,150.441898
-619.353656,19,150.556712
-604.091003,17,150.669612
-622.674874,19,150.790192
-663.369217,16,150.892635
-686.067278,15,150.997414
-677.832374,16,151.102562
-621.659491,16,151.199879
-583.562244,18,151.318009
-638.548475,17,151.430147
-654.249913,17,151.540124
-662.426562,24,151.703187
-661.590346,16,151.806067
-601.842748,17,151.923246
-650.427399,18,152.089288
-599.86071,19,152.231474
-704.578394,15,152.331565
-617.032928,19,152.467496
-609.56743,16,152.59539
-589.838661,22,152.786136
-692.766527,17,152.930893
-735.841503,14,153.045433
-565.113981,21,153.204554
-649.074901,17,153.408954
-671.773454,18,153.710491
-583.209756,19,153.952371
-676.146914,16,154.152626
-606.515527,24,154.490975
-640.30476,22,154.785426
-619.879433,25,155.102837
-693.183312,14,155.262523
-687.835345,15,155.491656
-667.338152,19,155.735206
-604.072243,18,155.93099
-609.890402,17,156.153702
-686.177501,22,156.42887
-629.13742,19,156.675779
-614.502773,16,156.868251
-523.244659,20,157.118095
-658.573645,19,157.373723
-592.826668,19,157.638184
-630.160419,17,157.841206
-677.440145,18,158.071791
-623.269105,20,158.335595
-580.374524,21,158.617776
-690.059745,20,158.893848
-632.220074,18,159.143303
-616.846054,17,159.32457
-670.400646,19,159.582812
-623.003089,17,159.776165
-641.762968,15,159.949295
-652.581057,21,160.194365
-648.121791,16,160.358967
-645.24227,18,160.565315
-694.929141,16,160.741491
-641.791105,19,160.953709
-678.738292,17,161.138162
-722.71845,13,161.284128
-598.557385,19,161.50247
-663.477437,16,161.746986
-724.102712,14,161.914102
-677.733995,17,162.110254
-726.477562,14,162.298615
-671.609499,16,162.503387
-631.799355,20,162.741332
-638.708156,17,162.967115
-590.601907,25,163.297654
-684.272056,17,163.492913
-589.21388,18,163.694579
-737.803081,17,163.934385
-667.082697,24,164.250854
-607.837509,18,164.474299
-684.488017,19,164.704018
-650.341342,16,164.902599
-686.208087,17,165.137243
-645.081794,18,165.367893
-658.419379,17,165.578101
-674.902608,16,165.753287
-723.679105,16,165.966852
-561.544584,23,166.226652
-644.004335,20,166.362802
-558.135047,21,166.498708
-670.611737,18,166.612431
-681.165349,16,166.710822
-684.577442,17,166.821573
-580.268593,19,166.940955
-671.613277,14,167.024498
-605.957189,20,167.163657
-682.212423,15,167.254893
-670.843142,15,167.352933
-627.924885,16,167.45622
-608.370293,19,167.610262
-623.012519,17,167.717173
-601.887301,18,167.849998
-667.575239,27,168.053333
-670.23526,14,168.15832
-656.962438,16,168.277521
-700.558121,18,168.459856
-685.215688,18,168.605302
-688.974824,15,168.708585
-685.831559,15,168.815074
-713.799212,18,168.963841
-598.06353,19,169.155602
-618.58613,17,169.309617
-598.719947,17,169.450531
-634.106502,17,169.574768
-654.867848,16,169.722368
-625.795586,18,169.853015
-675.783999,15,169.963677
-692.252539,18,170.109717
-626.696127,16,170.227118
-674.368719,15,170.41718
-561.262387,18,170.610984
-645.629174,18,170.864211
-586.523157,19,171.066328
-686.394454,16,171.231574
-670.601268,15,171.388328
-641.834204,15,171.557881
-672.806882,18,171.76179
-682.248283,17,171.979902
-645.582572,19,172.233071
-584.892985,21,172.491219
-600.651996,19,172.769505
-611.417513,19,173.021071
-708.243669,17,173.232207
-624.982275,18,173.446556
-723.601602,15,173.619731
-720.978821,21,173.901386
-683.814489,15,174.08253
-608.696211,19,174.31075
-653.513651,17,174.531512
-671.204786,15,174.741179
-622.633717,20,175.043124
-639.21807,20,175.309996
-658.764061,17,175.520258
-601.061201,18,175.716758
-677.355596,15,175.886595
-617.985839,17,176.073173
-592.147006,19,176.297274
-670.188136,17,176.482342
-656.010395,20,176.702477
-642.671619,16,176.877659
-644.264155,16,177.084081
-621.557821,18,177.302377
-718.142047,15,177.484672
-676.655432,16,177.655202
-649.757685,19,177.911882
-697.575097,14,178.116643
-665.496443,15,178.309781
-637.863253,16,178.530493
-633.750162,17,178.73923
-690.923762,16,178.94542
-646.69617,17,179.194662
-641.423782,16,179.386899
-610.037202,16,179.607383
-613.457414,17,179.825933
-608.192205,16,180.036827
-682.802951,15,180.207703
-728.482949,13,180.358341
-583.994635,20,180.599516
-646.593705,17,180.830359
-557.752047,22,181.124189
-661.479675,15,181.378672
-655.795778,17,181.594064
-596.669826,20,181.877058
-646.046436,17,182.102032
-701.879598,16,182.304937
-662.876069,19,182.539804
-596.841136,18,182.76053
-600.251543,17,182.971959
-678.932202,15,183.146415
-693.852555,17,183.420124
-693.494913,19,183.682247
-675.820434,18,183.909806
-703.119003,14,184.075204
-619.337629,17,184.262894
-620.985733,18,184.419271
-639.615439,18,184.558686
-632.05932,20,184.698943
-660.51344,17,184.811325
-563.45282,21,184.974577
-647.955548,17,185.11846
-705.471641,17,185.247986
-581.267072,20,185.405692
-567.675717,25,185.600672
-597.575139,21,185.764527
-642.11283,16,185.883891
-643.415236,17,186.02054
-531.713244,19,186.173825
-674.84357,20,186.335491
-639.728815,20,186.465768
-611.779489,19,186.62617
-646.367597,17,186.733126
-637.431662,18,186.8508
-633.93497,16,186.95625
-581.259281,21,187.101231
-565.78599,19,187.230716
-699.444877,17,187.355173
-653.791155,20,187.488636
-686.07874,17,187.611511
-632.307621,21,187.757186
-674.571147,17,187.86419
-673.591773,16,187.969022
-731.702489,20,188.147757
-672.66232,16,188.272869
-674.126718,17,188.468819
-663.807634,17,188.661969
-660.19667,16,188.834061
-681.384919,16,189.03008
-711.446631,15,189.212641
-655.726328,22,189.463816
-622.431494,18,189.693276
-578.566473,23,190.05857
-709.133524,15,190.246482
-670.430721,18,190.46283
-685.752255,13,190.63312
-656.309274,15,190.83225
-681.716816,18,191.079777
-587.507463,18,191.306852
-577.034535,23,191.586936
-633.716766,18,191.826158
-632.6711,16,192.012116
-713.967287,15,192.253536
-710.499742,16,192.444556
-659.753767,15,192.619868
-574.655794,19,192.835424
-607.99665,20,193.071857
-630.403249,17,193.268947
-551.403268,19,193.466375
-617.054345,18,193.693192
-626.342176,17,193.904198
-696.137097,15,194.072723
-704.709296,22,194.397476
-637.901707,17,194.617901
-738.783424,15,194.814032
-622.37375,21,195.092853
-638.875051,15,195.271907
-658.435661,15,195.456213
-626.049671,17,195.669789
-629.63755,18,195.896669
-673.559431,16,196.075133
-565.982314,18,196.301923
-613.137268,18,196.555844
-669.729785,16,196.753432
-667.693938,16,196.951989
-637.479487,18,197.195964
-676.971015,19,197.42576
-699.721075,14,197.579226
-607.015604,17,197.76631
-690.634488,14,197.915484
-589.355175,17,198.108701
-616.349227,17,198.298829
-707.044149,14,198.436225
-566.674908,18,198.668596
-657.745643,17,198.858095
-653.135313,21,199.089623
-666.782213,19,199.297308
-746.2444,13,199.437009
-611.900317,22,199.685877
-688.541394,14,199.833999
-612.68919,17,200.0273
-622.594773,19,200.269192
-561.386543,19,200.54116
-618.062989,19,200.796228
-664.085046,23,201.115543
-597.004009,20,201.297753
-697.553469,16,201.411478
-611.964471,17,201.518487
-594.191006,18,201.67504
-632.496381,18,201.806027
-696.690212,15,201.905069
-589.522162,18,202.033005
-690.952798,15,202.15328
-687.46051,14,202.293023
-687.195631,15,202.396487
-627.319075,17,202.540696
-580.666431,21,202.70104
-590.366913,22,202.872092
-685.702917,16,202.981627
-666.147325,14,203.068553
-691.160219,16,203.166288
-710.970301,17,203.289649
-573.081927,18,203.403556
-685.930537,19,203.550327
-633.783432,16,203.689884
-568.629092,20,203.821671
-667.184061,16,203.924228
-697.574829,17,204.03847
-652.64946,18,204.158447
-634.490508,33,204.388083
-617.784798,16,204.483636
-663.740269,16,204.586419
-639.653422,20,204.718906
-646.577426,16,204.8241
-639.982867,17,204.937763
-637.529145,17,205.052947
-633.311806,17,205.225395
-646.110264,20,205.492372
-694.242187,18,205.692142
-654.902806,17,205.902968
-649.289033,21,206.188193
-641.037461,16,206.38064
-682.780179,14,206.561975
-668.660885,14,206.733012
-641.043915,17,206.921274
-653.21988,16,207.110033
-696.787495,18,207.408141
-665.358636,14,207.57683
-573.407435,20,207.820236
-650.007377,16,208.018008
-656.518089,16,208.200671
-660.562418,15,208.386985
-576.435264,21,208.646892
-644.136232,21,208.890496
-675.134653,19,209.122504
-606.483976,17,209.375957
-657.316366,19,209.630824
-679.936771,15,209.795722
-630.722355,17,210.003466
-668.622218,15,210.178138
-659.71896,16,210.388007
-764.670998,14,210.549984
