#{"t_start": 1740481958.952346, "env_id": "None"}
r,l,t
976.881265,77,2.080859
773.51768,50,2.360066
1733.904515,85,2.751162
93.959294,57,3.268509
370.810971,23,3.390934
-844.125409,50,3.792511
397.70452,44,4.063824
396.741037,29,4.226433
