#{"t_start": 1741097133.391505, "env_id": "None"}
r,l,t
-100.0,1,2.866084
-100.0,1,2.871629
-100.0,1,2.876713
-100.0,1,2.881508
-100.0,1,2.886798
-100.0,1,2.942567
-100.0,1,2.949179
-100.0,1,2.953976
-100.0,1,2.959361
-100.0,1,2.964567
-100.0,1,2.974309
-100.0,1,2.978931
-100.0,1,2.985302
-100.0,1,2.992413
-100.0,1,2.999357
-100.0,1,3.008588
-100.0,1,3.016953
-100.0,1,3.024159
-100.0,1,3.0318
-100.0,1,3.038366
-100.0,1,3.047068
-100.0,1,3.054221
-100.0,1,3.060671
-100.0,1,3.067239
-100.0,1,3.073718
-100.0,1,3.083588
-100.0,1,3.090279
-100.0,1,3.096894
-100.0,1,3.10412
-100.0,1,3.110163
-100.0,1,3.120028
-100.0,1,3.125879
-100.0,1,3.133004
-100.0,1,3.140221
-100.0,1,3.146561
-100.0,1,3.157037
-100.0,1,3.161361
-100.0,1,3.167492
-100.0,1,3.172067
-100.0,1,3.176861
-100.0,1,3.188627
-100.0,1,3.194297
-100.0,1,3.201801
-100.0,1,3.207343
-100.0,1,3.212499
-100.0,1,3.224513
-100.0,1,3.22957
-100.0,1,3.237389
-100.0,1,3.243193
-100.0,1,3.250122
-100.0,1,3.258606
-100.0,1,3.263084
-100.0,1,3.269135
-100.0,1,3.273856
-100.0,1,3.278286
-100.0,1,3.287263
-100.0,1,3.291692
-100.0,1,3.296951
-100.0,1,3.303657
-100.0,1,3.309262
-100.0,1,3.320671
-100.0,1,3.325732
-100.0,1,3.33096
-100.0,1,3.337734
-100.0,1,3.342897
-100.0,1,3.35436
-100.0,1,3.359737
-100.0,1,3.366333
-100.0,1,3.372759
-100.0,1,3.378175
-100.0,1,3.388287
-100.0,1,3.39366
-100.0,1,3.39985
-100.0,1,3.40589
-100.0,1,3.412272
-100.0,1,3.422273
-100.0,1,3.427986
-100.0,1,3.434223
-100.0,1,3.440016
-100.0,1,3.446262
-100.0,1,3.455728
-100.0,1,3.460958
-100.0,1,3.466784
-100.0,1,3.471904
-100.0,1,3.477038
-100.0,1,3.486457
-100.0,1,3.491077
-100.0,1,3.49613
-100.0,1,3.50221
-100.0,1,3.509499
-100.0,1,3.519387
-100.0,1,3.524537
-100.0,1,3.529625
-100.0,1,3.536663
-100.0,1,3.541406
-100.0,1,3.550273
-100.0,1,3.556318
-100.0,1,3.560953
-100.0,1,3.567401
-100.0,1,3.574205
-100.0,1,3.587817
-100.0,1,3.594965
-100.0,1,3.603212
-100.0,1,3.609589
-100.0,1,3.616352
-100.0,1,3.62564
-100.0,1,3.630861
-100.0,1,3.637988
-100.0,1,3.643201
-100.0,1,3.650577
-100.0,1,3.66056
-100.0,1,3.667209
-100.0,1,3.673725
-100.0,1,3.682138
-100.0,1,3.688147
-100.0,1,3.698353
-100.0,1,3.705855
-100.0,1,3.711878
-100.0,1,3.717965
-100.0,1,3.722928
-100.0,1,3.731125
-100.0,1,3.738065
-100.0,1,3.743372
-100.0,1,3.750497
-100.0,1,3.756711
-100.0,1,3.763733
-100.0,1,3.769272
-100.0,1,3.773699
-100.0,1,3.778354
-100.0,1,3.783243
-100.0,1,3.791118
-100.0,1,3.79655
-100.0,1,3.802039
-100.0,1,3.806846
-100.0,1,3.81131
-100.0,1,3.81986
-100.0,1,3.82481
-100.0,1,3.829361
-100.0,1,3.834875
-100.0,1,3.839855
-100.0,1,3.846779
-100.0,1,3.851668
-100.0,1,3.879434
-100.0,1,3.889485
-100.0,1,3.89427
-100.0,1,3.902827
-100.0,1,3.907429
-100.0,1,3.912217
-100.0,1,3.918329
-100.0,1,3.922925
-100.0,1,3.931256
-100.0,1,3.939579
-100.0,1,3.943819
-100.0,1,3.950784
-100.0,1,3.955729
-100.0,1,3.963239
-100.0,1,3.970147
-100.0,1,3.975573
-100.0,1,3.980837
-100.0,1,3.987594
-100.0,1,3.99741
-100.0,1,4.005225
-100.0,1,4.011885
-100.0,1,4.019032
-100.0,1,4.023705
-100.0,1,4.032239
-100.0,1,4.037808
-100.0,1,4.043622
-100.0,1,4.049887
-100.0,1,4.055151
-100.0,1,4.063303
-100.0,1,4.068723
-100.0,1,4.07402
-100.0,1,4.081274
-100.0,1,4.08773
-100.0,1,4.095507
-100.0,1,4.102608
-100.0,1,4.109644
-100.0,1,4.11642
-100.0,1,4.121862
-100.0,1,4.130078
-100.0,1,4.136325
-100.0,1,4.142179
-100.0,1,4.148094
-100.0,1,4.153596
-100.0,1,4.161142
-100.0,1,4.167179
-100.0,1,4.171956
-100.0,1,4.176475
-100.0,1,4.181736
-100.0,1,4.190705
-100.0,1,4.195506
-100.0,1,4.202138
-100.0,1,4.207346
-100.0,1,4.213792
-100.0,1,4.224032
-100.0,1,4.228549
-100.0,1,4.23574
-100.0,1,4.241602
-100.0,1,4.246809
-100.0,1,4.257056
-100.0,1,4.262633
-100.0,1,4.26974
-100.0,1,4.275636
-100.0,1,4.281423
-100.0,1,4.289686
-100.0,1,4.293977
-100.0,1,4.300071
-100.0,1,4.305719
-100.0,1,4.310924
-100.0,1,4.321226
-100.0,1,4.327263
-100.0,1,4.333909
-100.0,1,4.34082
-100.0,1,4.347476
-100.0,1,4.35745
-100.0,1,4.364212
-100.0,1,4.37137
-100.0,1,4.377785
-100.0,1,4.383538
-100.0,1,4.393163
-100.0,1,4.400593
-100.0,1,4.406739
-100.0,1,4.411857
-100.0,1,4.41837
-100.0,1,4.429185
-100.0,1,4.437288
-100.0,1,4.442927
-100.0,1,4.449394
-100.0,1,4.454765
-100.0,1,4.462993
-100.0,1,4.469063
-100.0,1,4.473463
-100.0,1,4.477934
-100.0,1,4.483177
-100.0,1,4.491246
-100.0,1,4.496595
-100.0,1,4.5023
-100.0,1,4.506966
-100.0,1,4.512889
-100.0,1,4.522143
-100.0,1,4.526623
-100.0,1,4.531592
-100.0,1,4.538374
