#{"t_start": 1740605567.716358, "env_id": "None"}
r,l,t
1152.496378,70,1.849861
2067.433343,69,2.206643
595.724649,23,2.352258
1723.612481,61,2.810444
2350.650905,78,3.274667
918.926087,34,3.515674
1449.718076,49,3.721446
1255.037537,43,3.928161
1270.561272,45,4.182543
3241.042941,100,4.604703
2835.412545,94,5.136815
3118.271025,100,5.667922
1670.246519,55,5.85375
956.467971,34,6.004126
174.125727,39,6.321257
1410.44776,50,6.827276
2314.117019,76,7.287094
2746.931608,89,7.79142
616.479701,24,8.034485
1743.558259,90,8.815592
1171.881203,41,9.132932
2131.729904,71,9.674392
1339.182336,47,10.014824
773.362322,28,10.169195
2107.004415,71,10.728298
923.352981,34,10.994233
1150.817086,40,11.260708
1705.536106,58,11.650933
477.561444,50,12.05959
3151.549967,100,12.577937
3126.866159,100,13.125698
1654.284783,55,13.418062
2393.308962,81,13.960639
2172.50854,75,14.639601
382.805693,16,14.730227
2156.324883,73,15.346419
2017.952557,69,15.913307
1132.795724,40,16.235652
1794.799956,60,16.635778
3171.738214,100,17.227019
3096.938739,100,17.95167
1179.881551,41,18.182576
3054.415915,100,18.859776
1056.783705,68,19.450973
2752.795875,90,19.993596
3209.302554,100,20.526475
1274.908866,45,20.9124
3168.580021,100,21.532212
1099.307237,39,21.822742
2101.334627,100,22.457657
3204.255131,100,22.96327
984.30092,35,23.142441
3248.604337,100,23.577051
3236.515923,100,24.051907
2395.957621,79,24.548927
3139.220245,100,25.318597
1555.734837,53,25.694917
3254.300212,100,26.135514
3243.606524,100,26.608856
3181.572159,100,27.216718
3243.420764,100,27.64268
3095.402861,100,28.254724
3197.327121,100,28.737192
3180.541063,100,29.227489
3062.853875,100,30.050742
3145.810503,100,30.687769
3237.691882,100,31.174289
2270.077048,77,31.854771
1813.887221,62,32.325176
3243.178645,100,32.793358
2971.053772,95,33.254353
3212.585714,100,33.733797
1655.335336,57,34.077494
3150.033852,100,34.759916
2116.616687,70,35.207805
2261.913222,75,35.775704
3200.207256,100,36.364993
3071.894951,100,37.13208
3169.181183,100,37.676272
3103.526246,100,38.292382
3160.641904,100,38.890352
3186.289515,100,39.404981
3175.084684,100,40.001719
3208.466692,100,40.526758
3213.049896,100,41.031963
841.093791,30,41.19894
689.132656,26,41.463443
3246.830051,100,42.059176
3135.877654,100,42.773665
1747.37511,59,43.179423
3216.894759,100,43.713376
2928.399783,97,44.344334
3226.068496,100,44.779335
3196.617828,100,45.275669
2370.718821,80,45.931036
3146.748583,100,46.591888
2292.994534,76,47.124729
3165.480043,100,47.807716
3234.943579,100,48.368702
3137.720974,100,49.04276
3196.617122,100,49.580482
1201.133835,42,49.851231
3135.751608,100,50.580244
3234.853854,100,51.082601
3157.996531,100,51.803705
3231.778597,100,52.402444
3171.932186,100,53.069404
3194.020532,100,53.664233
1354.793427,48,54.10492
3252.971528,100,54.646826
3235.685269,100,55.109246
3176.971947,100,55.822418
3244.934903,100,56.29693
3170.511289,100,56.914379
3201.825621,100,57.483837
3227.325937,100,57.978167
3208.175951,100,58.464863
3233.856619,100,58.887065
3225.408203,100,59.345468
2869.692233,92,59.766786
3244.363213,100,60.172234
3165.37036,100,60.696845
3235.957318,100,61.14386
3246.752223,100,61.530395
3179.597571,100,62.154267
3178.938466,100,62.667556
3225.389732,100,63.108537
3226.441824,100,63.559347
3222.950205,100,63.96953
3228.654425,100,64.403595
3141.238954,100,64.997391
2213.430231,73,65.374673
3105.578941,100,66.025067
1541.147371,52,66.304986
1579.605986,53,66.559314
3146.296753,100,67.13335
3174.715065,100,67.70096
3255.409071,100,68.108532
3261.687941,100,68.488725
3247.936732,100,68.942231
3220.791941,100,69.40314
3260.815807,100,69.781926
3113.831202,100,70.417769
3196.192212,100,70.882922
3267.765999,100,71.234449
3129.291005,100,71.912984
3100.520514,100,72.569196
3184.596052,100,73.127342
864.253144,31,73.292623
3227.718111,100,73.75258
3270.175113,100,74.138473
3201.448341,100,74.64787
3241.4545,100,75.057727
3263.727335,100,75.445183
3109.484044,100,76.118602
3218.093112,100,76.577676
3237.488577,100,77.028291
3173.279829,100,77.587282
3230.076633,100,78.052584
3223.010304,100,78.520706
1775.34661,60,78.896312
1534.268725,52,79.183324
3193.990072,100,79.700836
3177.508769,100,80.245946
3226.77972,100,80.68368
3268.146335,100,81.075536
3185.22612,100,81.620517
3213.499396,100,82.120899
3249.452797,100,82.564896
3244.4674,100,82.974562
3233.827051,100,83.396314
3220.128544,100,83.885849
3171.167274,100,84.439543
3226.12344,100,84.917274
3251.94292,100,85.366523
3230.774921,100,85.819481
3169.974318,100,86.407745
3231.246839,100,86.875364
3254.013037,100,87.266848
3148.712491,100,87.858451
3188.158719,100,88.39654
3272.14729,100,88.77371
3254.654925,100,89.296552
3161.828788,100,90.025575
3227.57205,100,90.569967
3223.797313,100,91.155756
3258.300102,100,91.615926
3236.376928,100,92.238955
3155.178122,100,92.838297
3243.737066,100,93.327549
3275.096095,100,93.824481
3215.597839,100,94.427388
3247.737461,100,94.996113
3142.788446,100,95.721749
3158.779007,100,96.345639
3240.324867,100,96.748929
3248.971614,100,97.147229
3233.491008,100,97.605291
3156.742951,100,98.170076
3212.86572,100,98.650065
3262.886242,100,99.064028
3225.172941,100,99.503113
3180.508992,100,100.048589
3231.408154,100,100.516965
3235.660077,100,100.973226
3194.525395,100,101.444393
3167.942757,100,102.03408
3147.1013,100,102.616641
3142.825311,100,103.216176
3136.711045,100,103.836208
1160.252969,40,104.028141
3166.023351,100,104.583792
3232.047296,100,105.033383
3148.148956,100,105.640912
3086.212077,100,106.338603
3246.249474,100,106.721165
3243.608012,100,107.1071
3224.977199,100,107.564574
3217.504546,100,108.027414
768.323697,28,108.176857
3092.774529,100,108.911218
2362.029037,79,109.42905
3155.422556,100,109.987091
3057.421022,100,110.749977
3137.457198,100,111.329028
