#{"t_start": 1741268374.6239831, "env_id": "None"}
r,l,t
-512.685632,100,2.892348
-477.829084,148,4.662057
-554.162014,72,5.528208
-696.986449,109,6.905867
-711.8473,57,7.663483
-577.781879,87,8.900611
-627.210337,69,9.814755
-654.594637,73,10.842494
-576.893642,45,11.461194
-760.957873,62,12.177951
-527.497442,57,12.997878
-531.399874,45,13.669099
-547.740772,57,14.437263
-739.264264,69,15.533446
-582.136523,55,16.222176
-528.571306,52,16.81792
-693.3181,48,17.348256
-575.442103,55,18.014771
-610.076484,38,18.493684
-574.418901,55,19.172856
-612.159316,58,19.980934
-634.658722,41,20.457883
-503.356227,52,21.288643
-528.691538,33,21.70937
-499.947889,36,22.202803
-623.731662,60,22.969885
-623.708765,56,23.674292
-525.987912,39,24.151621
-539.978958,36,24.678938
-578.713201,37,25.1074
-633.540728,53,25.84695
-581.201253,42,26.354125
-664.079076,58,27.252309
-531.562657,49,27.851686
-578.37214,52,28.501536
-468.946232,45,29.059114
-591.751102,46,29.630567
-609.443606,46,30.201382
-551.917626,44,30.713473
-655.377329,38,31.250203
-604.002078,51,32.071132
-500.49464,42,32.616353
-551.63236,41,33.157463
-610.215075,52,33.824582
-659.651349,57,34.660347
-550.861172,35,35.102739
-533.456486,53,35.78319
-477.958656,47,36.353906
-687.095331,43,36.884616
-554.47861,33,37.264153
-631.834805,43,37.810655
-578.873385,32,38.323489
-577.227978,50,39.104528
-630.389325,41,39.710201
-524.639762,45,40.335153
-483.737658,37,40.84702
-739.288456,43,41.51334
-573.506,38,42.098542
-712.58668,50,42.835489
-628.469774,41,43.472556
-559.665367,40,44.08756
-714.033922,34,44.565024
-604.033294,38,45.111265
-603.147397,38,45.639167
-582.182871,41,46.187382
-657.330834,41,46.750964
-607.570208,29,47.14783
-713.756273,39,47.733373
-526.54287,39,48.202417
-682.468444,38,48.693205
-710.922159,29,49.122296
-524.429745,31,49.627392
-715.741649,44,50.196682
-602.849078,39,50.617708
-713.478722,40,51.056984
-379.973305,40,51.519052
-599.802215,35,51.974368
-565.229263,34,52.44111
-586.428965,33,52.880932
-632.4559,44,53.561036
-602.466679,36,54.201468
-706.793133,49,55.025418
-527.457525,31,55.446572
-516.877949,38,55.951471
-556.598354,35,56.462626
-531.521234,33,56.865377
-497.808818,35,57.292366
-741.891293,43,57.874435
-711.810015,56,58.665552
-573.911275,36,59.18423
-504.810332,39,59.814312
-592.815689,33,60.312083
-657.733915,39,60.913086
-583.897608,50,61.617649
-524.73715,44,62.217472
-602.453751,37,62.711974
-665.916198,36,63.204936
-560.94724,30,63.602954
-448.38214,51,64.356966
-655.225056,34,64.811253
-556.793074,38,65.414281
-634.541869,29,65.82541
-614.303226,50,66.610026
-582.995362,36,67.112527
-544.730923,43,67.690026
-736.669184,33,68.174595
-549.585136,38,68.717567
-686.912014,48,69.427711
-552.393678,41,70.056288
-495.455941,34,70.570289
-597.3439,35,71.05446
-580.867377,35,71.480775
-529.168156,38,71.936588
-634.359554,35,72.401751
-600.475989,42,72.99018
-740.642592,46,73.718174
-581.453063,35,74.19848
-363.174428,34,74.727459
-687.581087,47,75.390733
-666.022975,45,76.02732
-710.259692,36,76.528127
-491.167797,40,77.123587
-559.061882,44,77.686478
-574.414654,32,78.06159
-583.382803,41,78.600935
-480.794424,31,78.95436
-606.815007,36,79.400656
-604.01882,38,79.913851
-610.873014,49,80.67866
-521.216289,39,81.208987
-497.805009,44,81.828006
-759.048789,40,82.437314
-547.919468,33,82.82996
-640.147075,37,83.318709
-583.221399,32,83.779945
-575.657612,34,84.229287
-521.224641,47,84.971711
-571.328334,45,85.581891
-691.291,35,86.016954
-680.250298,41,86.626139
-686.339594,37,87.146949
-661.1258,44,87.768256
-630.446815,32,88.204466
-652.856181,33,88.688666
-651.84152,32,89.084023
-605.109193,39,89.588394
-603.598738,49,90.167906
-718.876154,47,90.769652
-664.214894,47,91.387601
-625.692674,32,91.800881
-451.728587,43,92.322655
-662.45078,32,92.738704
-574.991969,34,93.133483
-683.927985,34,93.567958
-714.427791,51,94.363324
-660.620841,34,94.887834
-737.468652,37,95.346803
-503.404019,36,95.812656
-630.584832,28,96.115534
-660.324172,36,96.57776
-527.762532,39,97.100822
-630.950111,33,97.506678
-634.993757,42,98.025331
-569.836584,34,98.440257
-625.047616,37,98.94687
-765.469535,39,99.45859
-710.076541,36,99.976267
-639.655466,40,100.525508
-654.791424,37,101.069361
-580.193715,40,101.717791
-654.589605,42,102.315375
-635.548833,38,102.82387
-580.752894,34,103.232417
-504.271992,46,103.849072
-748.70795,37,104.300177
-580.686934,34,104.695428
-579.96619,47,105.461556
-639.415816,41,106.066084
-679.375738,36,106.591964
-686.257478,39,107.1368
-651.858893,36,107.693962
-602.116645,33,108.179986
-577.277408,37,108.694255
-583.45786,32,109.14086
-601.564878,31,109.592692
-640.393003,35,110.109867
-712.747785,39,110.813176
-596.517037,40,111.413451
-741.023623,40,112.041049
-468.554926,37,112.546417
-531.386858,40,113.121215
-686.120212,43,113.715131
-670.456974,37,114.208356
-522.201001,39,114.777914
-526.400735,33,115.284546
-664.963596,39,115.835837
-631.521249,44,116.407787
-635.271292,35,116.892338
-708.009406,34,117.362206
-607.160505,37,117.858339
-663.181122,50,118.477181
-523.366931,41,118.986574
-739.152408,36,119.517457
-632.480946,27,119.882607
-613.91165,29,120.262473
-659.582685,36,120.849686
-708.175064,32,121.290466
-383.771358,59,122.281318
-665.471636,37,122.822568
-712.58031,33,123.237681
-525.927737,39,123.846132
-580.475356,54,124.762319
-605.229513,35,125.253532
-715.794486,41,125.92753
-599.938822,33,126.420437
-745.282932,33,126.856089
-576.12037,37,127.335418
-624.968967,35,127.845461
-404.056123,52,128.629902
-632.757789,31,129.090798
-651.430782,35,129.571631
-771.166419,39,130.145304
-575.661952,32,130.567338
-634.304111,35,131.080042
-504.359876,39,131.57199
-686.205944,42,132.202733
-605.545017,37,132.720412
-667.147895,41,133.420763
-624.65715,37,133.877207
-741.645553,36,134.339337
-505.149924,40,134.825486
-637.067113,36,135.257509
-494.505619,44,135.846753
-664.993366,40,136.404129
-501.371479,35,136.855353
-554.959356,44,137.597683
-745.163101,33,138.060265
-576.835152,34,138.539274
-470.861777,41,139.120046
-555.676378,43,139.752347
-523.846064,41,140.33232
-635.716454,36,140.943564
-392.84316,35,141.423412
-522.567096,45,142.117361
-664.949127,41,142.820567
-661.098306,37,143.374397
-628.219019,37,143.964675
-716.776947,39,144.627276
-524.53129,42,145.346201
-654.915968,42,145.957229
-657.351101,38,146.484931
-500.894972,42,147.12976
-553.4034,36,147.616437
-740.769725,64,148.619944
-582.497612,34,149.11772
-514.298091,47,149.836615
-653.727878,31,150.420463
-570.885724,45,151.207293
-488.595983,30,151.652256
-677.08433,36,152.16496
-610.709914,32,152.658488
-690.809557,45,153.247301
-686.160985,31,153.660371
-653.032055,30,154.050089
-552.311401,35,154.528292
-500.591158,35,155.077935
-552.831415,34,155.531902
-714.300796,35,156.089332
-410.256069,36,156.572579
-657.311112,31,156.94623
-519.55764,41,157.568047
-654.545007,37,158.065756
-577.005134,38,158.613889
-579.539116,38,159.215326
-603.237626,49,160.144026
-577.879117,40,160.723199
-653.679223,25,161.046594
-445.243195,45,161.666302
-528.620863,49,162.269605
-711.077639,30,162.609165
-476.604343,29,162.899806
-625.655889,38,163.353691
-767.230379,32,163.719028
-526.030788,33,164.210785
-712.347396,38,164.838634
-628.501046,45,165.542345
-409.650794,37,166.175698
-609.679321,35,166.626107
-604.804024,37,167.219387
-653.062794,25,167.602442
-682.199592,37,168.23777
-631.522452,45,169.214
-472.734164,34,169.863538
-581.285516,35,170.359722
-745.083564,36,170.831333
-611.169515,30,171.158734
-602.508658,36,171.560287
-659.079734,37,171.976938
-662.41805,33,172.318417
-558.209104,38,172.772915
-408.948934,40,173.259632
-704.689358,38,173.76618
-627.536057,31,174.152663
-606.960349,40,174.797874
-582.1831,33,175.240136
-574.177547,33,175.640101
-706.22295,31,176.057498
-600.289176,36,176.485584
-632.97692,43,177.008124
-710.10086,39,177.507528
-608.431693,33,177.996084
-632.898305,38,178.514976
-599.654621,35,178.956752
-560.472398,33,179.418018
-685.762865,52,180.220805
-658.02116,47,180.838147
-629.456883,42,181.532112
-627.913373,35,182.025237
-323.970972,43,182.563844
-507.095507,36,183.049462
-502.846458,36,183.655945
-616.544929,31,184.174252
-604.19958,39,184.747054
-628.083799,29,185.151572
-629.226596,32,185.551975
-627.739074,36,185.994881
-682.995246,59,186.755831
-633.963806,42,187.295635
-459.58473,35,187.737987
-665.502028,42,188.308033
-530.641642,38,188.885012
-763.910197,34,189.330795
-576.018592,26,189.696987
-471.697982,38,190.239982
-575.305294,32,190.605786
-615.981025,40,191.07007
-720.532278,35,191.450218
-579.948701,31,191.813846
-635.200435,36,192.299133
-549.464437,38,192.781058
-613.428421,40,193.29825
-606.645655,37,193.841448
-609.409829,43,194.636674
-632.555776,41,195.281701
-597.0868,53,196.088892
-530.448003,47,196.736263
-664.650868,28,197.050681
-628.835709,34,197.452977
-648.461278,34,197.893402
-605.757599,35,198.450815
-595.430658,35,198.985652
-527.23094,40,199.560452
-617.033781,33,200.044981
-620.563644,36,200.621486
-660.649808,29,201.090907
-570.824266,38,201.565119
-629.277429,34,201.99732
-660.341577,33,202.397468
-750.262889,38,202.896287
-674.855915,38,203.361055
-712.827324,41,204.016246
-713.495312,37,204.546206
-602.952798,38,205.074571
-605.725453,31,205.482014
-714.956369,32,205.908217
-557.824302,37,206.424095
-629.824969,36,206.899156
-534.874225,35,207.300621
-552.891759,36,207.767156
-605.033972,25,208.097726
-570.723049,35,208.546349
-651.441049,40,209.098575
-446.036773,36,209.588105
-474.732561,35,210.136742
-509.363939,38,210.679943
-651.227919,35,211.094298
-518.255721,54,211.789847
-583.013156,31,212.130675
-611.237486,43,212.587545
-687.732735,41,213.081155
-415.453012,41,213.607206
-530.491988,32,213.962228
-604.014859,33,214.394101
-605.497821,57,215.235377
-664.744317,35,215.700308
-662.487557,33,216.118274
-633.907511,39,216.609104
-731.88855,41,217.179529
-529.656426,30,217.524789
-717.605497,29,217.863164
-560.452985,36,218.342246
-578.649215,43,218.88415
-679.057588,28,219.213459
-614.044832,32,219.621102
-420.339522,50,220.395378
-768.0204,36,220.906198
-502.026228,36,221.356158
-469.757471,35,221.803079
-556.929872,34,222.243403
-492.035876,32,222.626655
-630.077745,34,223.077668
-687.285731,40,223.640805
-556.347741,29,224.021812
-685.008112,32,224.502497
-627.392972,41,225.119373
-497.096747,34,225.573355
-650.624538,52,226.440629
-472.693694,31,226.865463
-585.278197,42,227.543846
-600.881848,44,228.271828
-552.290777,46,229.035182
-659.845379,33,229.48306
-476.463108,44,230.134838
-684.093298,51,230.897219
-557.843358,38,231.391885
-485.443936,34,231.923292
-505.751624,33,232.357457
-527.758727,32,232.796433
-581.77579,30,233.215838
-690.171195,43,233.90084
-668.087544,43,234.612582
-624.000858,42,235.240518
-572.759831,47,235.906648
-676.408741,45,236.55991
-573.506019,39,237.060141
-605.183985,31,237.433837
-590.172938,35,237.927438
-538.693989,49,238.56738
-630.828966,43,239.174876
-661.076315,34,239.589711
-556.214476,43,240.193964
-446.586659,32,240.644337
-716.873753,39,241.180111
-573.028329,31,241.633081
-627.252927,31,242.032875
-635.512259,35,242.480157
-604.520912,32,242.890024
-635.175068,30,243.360204
-623.569405,31,243.784557
-676.120353,35,244.254699
-662.509902,40,244.928197
-512.320773,36,245.502864
-526.504455,39,246.098091
-658.880529,39,246.647831
-620.610921,39,247.177788
-713.025356,32,247.642283
-558.274705,36,248.180454
-503.987097,37,248.715681
-604.27646,43,249.403765
-581.712227,34,249.950238
-525.859613,41,250.612435
-691.610473,38,251.179456
-552.834783,39,251.715871
-624.786108,36,252.252937
-607.184531,40,252.839692
-603.229125,38,253.32035
-713.524557,38,253.845697
-668.996046,37,254.342998
-683.515213,34,254.861641
-715.494589,35,255.367536
-582.229204,27,255.806377
-652.305118,34,256.308027
-681.869192,32,256.794179
-662.502594,42,257.444114
-711.51015,40,257.9828
-356.47166,38,258.517121
-502.701575,40,259.047406
-554.216067,33,259.533405
-691.692714,30,259.914146
-574.155653,42,260.580998
-492.902291,41,261.165174
-659.833344,34,261.598225
-687.398927,43,262.216598
-800.502911,45,262.872832
-575.332809,37,263.355649
-687.128953,35,263.881082
-599.904036,42,264.60155
-577.882732,44,265.18057
-678.38626,28,265.521234
-544.551162,35,265.950027
-588.386001,38,266.528503
-599.480243,35,266.971481
-584.052051,35,267.449297
-656.574338,37,267.960242
-526.548637,28,268.328332
-481.088218,43,268.900915
-550.944129,33,269.334746
-344.899224,40,269.881631
-628.513966,30,270.306132
-558.215323,36,270.888004
-683.942689,38,271.404998
-602.03811,33,271.889543
-607.740051,30,272.285784
-679.593841,34,272.690146
-526.473252,52,273.453743
-716.416785,31,273.809969
-623.718014,33,274.199288
-470.620211,48,274.78469
-523.243713,36,275.220181
-555.247454,31,275.626363
-631.361403,33,276.06633
-549.924014,33,276.492033
-511.111274,45,277.259903
-610.191035,33,277.66332
-532.585105,49,278.363052
-634.871014,38,278.960131
-682.098687,33,279.315642
-470.276726,46,279.965016
-522.708928,34,280.423168
-607.5043,37,280.898729
-547.550159,37,281.359118
