#{"t_start": 1740061625.696355, "env_id": "None"}
r,l,t
-100.0,1,3.325644
-100.0,1,3.339812
-100.0,1,3.353166
-100.0,1,3.369006
-100.0,1,3.381689
-100.0,1,3.397476
-100.0,1,3.410272
-100.0,1,3.42272
-100.0,1,3.436532
-100.0,1,3.449565
-100.0,1,3.465762
-100.0,1,3.47965
-100.0,1,3.492143
-100.0,1,3.504892
-100.0,1,3.545389
-100.0,1,3.561191
-100.0,1,3.57487
-100.0,1,3.588665
-100.0,1,3.602218
-100.0,1,3.616472
-100.0,1,3.636949
-100.0,1,3.651249
-100.0,1,3.66764
-100.0,1,3.682659
-100.0,1,3.695736
-100.0,1,3.710929
-100.0,1,3.723894
-100.0,1,3.739383
-100.0,1,3.753125
-100.0,1,3.766328
-100.0,1,3.782602
-100.0,1,3.795058
-100.0,1,3.808953
-100.0,1,3.82186
-100.0,1,3.836429
-100.0,1,3.853815
-100.0,1,3.867475
-100.0,1,3.880635
-100.0,1,3.89496
-100.0,1,3.90825
-100.0,1,3.92645
-100.0,1,3.940558
-100.0,1,3.955871
-100.0,1,3.973168
-100.0,1,3.986613
-100.0,1,4.005294
-100.0,1,4.019903
-100.0,1,4.033338
-100.0,1,4.048907
-100.0,1,4.062858
-100.0,1,4.081526
-100.0,1,4.093795
-100.0,1,4.10617
-100.0,1,4.122235
-100.0,1,4.141605
-100.0,1,4.164558
-100.0,1,4.183728
-100.0,1,4.199714
-100.0,1,4.216704
-100.0,1,4.237496
-100.0,1,4.254559
-100.0,1,4.26986
-100.0,1,4.287248
-100.0,1,4.304762
-100.0,1,4.319943
-100.0,1,4.339814
-100.0,1,4.358411
-100.0,1,4.376078
-100.0,1,4.390262
-100.0,1,4.409404
-100.0,1,4.46742
-100.0,1,4.491429
-100.0,1,4.507657
-100.0,1,4.529499
-100.0,1,4.547529
-100.0,1,4.571125
-100.0,1,4.587648
-100.0,1,4.60256
-100.0,1,4.61654
-100.0,1,4.630739
-100.0,1,4.652157
-100.0,1,4.671324
-100.0,1,4.685081
-100.0,1,4.700156
-100.0,1,4.715876
-100.0,1,4.734469
-100.0,1,4.752985
-100.0,1,4.770378
-100.0,1,4.787556
-100.0,1,4.805886
-100.0,1,4.826505
-100.0,1,4.843268
-100.0,1,4.858855
-100.0,1,4.875111
-100.0,1,4.892036
-100.0,1,4.908278
-100.0,1,4.924827
-100.0,1,4.94013
-100.0,1,4.992751
-100.0,1,5.011746
-100.0,1,5.03226
-100.0,1,5.049923
-100.0,1,5.068442
-100.0,1,5.089068
-100.0,1,5.104355
-100.0,1,5.122401
-100.0,1,5.138718
-100.0,1,5.156151
-100.0,1,5.170648
-100.0,1,5.18719
-100.0,1,5.20726
-100.0,1,5.224263
-100.0,1,5.239129
-100.0,1,5.253245
-100.0,1,5.269658
-100.0,1,5.292808
-100.0,1,5.306928
-100.0,1,5.323364
-100.0,1,5.341088
-100.0,1,5.356583
-100.0,1,5.37417
-100.0,1,5.391104
-100.0,1,5.407756
-100.0,1,5.42268
-100.0,1,5.437785
-100.0,1,5.455204
-100.0,1,5.473364
-100.0,1,5.489072
-100.0,1,5.505415
-100.0,1,5.521976
-100.0,1,5.545082
-100.0,1,5.563012
-100.0,1,5.577835
-100.0,1,5.592314
-100.0,1,5.607986
-100.0,1,5.626747
-100.0,1,5.644822
-100.0,1,5.661959
-100.0,1,5.682577
-100.0,1,5.700926
-100.0,1,5.724143
-100.0,1,5.74205
-100.0,1,5.758176
-100.0,1,5.778327
-100.0,1,5.793407
-100.0,1,5.839829
-100.0,1,5.860613
-100.0,1,5.880173
-100.0,1,5.900799
-100.0,1,5.921955
-100.0,1,5.94606
-100.0,1,5.965533
-100.0,1,5.982737
-100.0,1,5.999637
-100.0,1,6.018743
-100.0,1,6.037191
-100.0,1,6.052827
-100.0,1,6.068343
-100.0,1,6.0803
-100.0,1,6.093595
-100.0,1,6.111082
-100.0,1,6.125831
-100.0,1,6.140587
-100.0,1,6.158662
-100.0,1,6.17576
-100.0,1,6.198948
-100.0,1,6.214354
-100.0,1,6.230147
-100.0,1,6.245565
-100.0,1,6.261248
-100.0,1,6.278347
-100.0,1,6.294085
-100.0,1,6.31115
-100.0,1,6.326252
-100.0,1,6.34047
-100.0,1,6.358559
-100.0,1,6.374087
-100.0,1,6.390661
-100.0,1,6.405238
-100.0,1,6.421318
-100.0,1,6.469684
-100.0,1,6.491565
-100.0,1,6.507593
-100.0,1,6.524727
-100.0,1,6.542479
-100.0,1,6.564938
-100.0,1,6.581273
-100.0,1,6.598746
-100.0,1,6.614401
-100.0,1,6.627378
-100.0,1,6.648437
-100.0,1,6.661545
-100.0,1,6.676962
-100.0,1,6.691159
-100.0,1,6.707531
-100.0,1,6.724901
-100.0,1,6.73893
-100.0,1,6.777918
-100.0,1,6.797603
-100.0,1,6.812434
-100.0,1,6.829082
-100.0,1,6.844855
-100.0,1,6.858766
-100.0,1,6.873636
-100.0,1,6.887351
-100.0,1,6.906029
-100.0,1,6.921077
-100.0,1,6.935644
-100.0,1,6.949683
-100.0,1,6.96462
-100.0,1,6.981756
-100.0,1,6.995364
-100.0,1,7.011947
-100.0,1,7.025375
-100.0,1,7.039842
-100.0,1,7.057387
-100.0,1,7.071754
-100.0,1,7.085189
-100.0,1,7.099235
-100.0,1,7.114865
-100.0,1,7.133507
-100.0,1,7.150627
-100.0,1,7.167858
-100.0,1,7.183713
-100.0,1,7.199506
-100.0,1,7.218561
-100.0,1,7.23403
-100.0,1,7.250574
-100.0,1,7.266808
-100.0,1,7.285251
-100.0,1,7.304945
-100.0,1,7.320316
-100.0,1,7.337278
-100.0,1,7.354696
-100.0,1,7.370637
-100.0,1,7.389956
-100.0,1,7.405785
-100.0,1,7.420976
-100.0,1,7.435053
-100.0,1,7.44987
-100.0,1,7.466712
-100.0,1,7.481888
-100.0,1,7.495616
-100.0,1,7.510101
-100.0,1,7.523501
-100.0,1,7.541707
-100.0,1,7.555101
-100.0,1,7.569118
-100.0,1,7.584533
-100.0,1,7.625532
-100.0,1,7.65088
-100.0,1,7.666623
-100.0,1,7.683018
-100.0,1,7.701478
-100.0,1,7.716523
-100.0,1,7.734554
-100.0,1,7.74955
-100.0,1,7.764776
-100.0,1,7.779626
-100.0,1,7.795034
-100.0,1,7.813854
-100.0,1,7.827712
-100.0,1,7.844172
-100.0,1,7.860035
-100.0,1,7.87666
-100.0,1,7.896359
-100.0,1,7.915649
-100.0,1,7.92976
-100.0,1,7.942848
-100.0,1,7.958896
-100.0,1,7.977235
-100.0,1,7.993265
-100.0,1,8.009507
-100.0,1,8.025098
-100.0,1,8.043026
-100.0,1,8.064379
-100.0,1,8.079846
-100.0,1,8.096033
-100.0,1,8.111032
-100.0,1,8.126486
-100.0,1,8.145589
-100.0,1,8.16574
-100.0,1,8.187009
-100.0,1,8.210524
-100.0,1,8.230897
-100.0,1,8.249551
-100.0,1,8.26491
-100.0,1,8.27987
-100.0,1,8.294532
-100.0,1,8.311109
-100.0,1,8.329887
-100.0,1,8.343709
-100.0,1,8.357355
-100.0,1,8.371648
-100.0,1,8.385916
-100.0,1,8.407838
-100.0,1,8.426284
-100.0,1,8.442508
-100.0,1,8.484487
-100.0,1,8.50831
-100.0,1,8.532619
-100.0,1,8.558032
-100.0,1,8.576451
-100.0,1,8.594367
-100.0,1,8.613926
-100.0,1,8.636709
-100.0,1,8.654659
-100.0,1,8.67204
-100.0,1,8.688994
-100.0,1,8.705855
-100.0,1,8.725317
-100.0,1,8.742596
-100.0,1,8.759966
-100.0,1,8.776677
-100.0,1,8.792522
-100.0,1,8.814514
-100.0,1,8.831188
-100.0,1,8.849461
-100.0,1,8.866551
-100.0,1,8.882979
-100.0,1,8.904718
-100.0,1,8.921342
-100.0,1,8.937595
-100.0,1,8.95331
-100.0,1,8.968739
-100.0,1,8.992516
-100.0,1,9.01098
-100.0,1,9.026777
-100.0,1,9.042292
-100.0,1,9.059534
-100.0,1,9.079607
-100.0,1,9.096937
-100.0,1,9.116152
-100.0,1,9.134892
-100.0,1,9.15112
-100.0,1,9.171815
-100.0,1,9.18645
-100.0,1,9.201957
-100.0,1,9.221311
-100.0,1,9.241749
-100.0,1,9.260881
-100.0,1,9.277708
-100.0,1,9.294648
-100.0,1,9.312202
-100.0,1,9.330535
-100.0,1,9.376819
-100.0,1,9.392611
-100.0,1,9.410023
-100.0,1,9.428604
-100.0,1,9.443278
-100.0,1,9.464985
-100.0,1,9.483
-100.0,1,9.499237
-100.0,1,9.51558
-100.0,1,9.532879
-100.0,1,9.554952
-100.0,1,9.575273
-100.0,1,9.590645
-100.0,1,9.607494
-100.0,1,9.623724
-100.0,1,9.641353
-100.0,1,9.657067
-100.0,1,9.675593
-100.0,1,9.69334
-100.0,1,9.710314
-100.0,1,9.732484
-100.0,1,9.748551
-100.0,1,9.7689
-100.0,1,9.788972
-100.0,1,9.80307
-100.0,1,9.824611
-100.0,1,9.843844
-100.0,1,9.859662
-100.0,1,9.877792
-100.0,1,9.894453
-100.0,1,9.914842
-100.0,1,9.930712
-100.0,1,9.944817
-100.0,1,9.959859
-100.0,1,9.976397
-100.0,1,9.994808
-100.0,1,10.01214
-100.0,1,10.027117
-100.0,1,10.044405
-100.0,1,10.063439
