episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
32,-808.378686,36,Budget exceeded,0,0,27,1,8,0.75,0.027777777777777776,0.2222222222222222
33,-749.511646,36,Budget exceeded,0,0,26,0,10,0.7222222222222222,0.0,0.2777777777777778
34,-726.776869,39,Budget exceeded,0,0,22,4,13,0.5641025641025641,0.10256410256410256,0.3333333333333333
35,-674.052477,25,Budget exceeded,0,0,20,1,4,0.8,0.04,0.16
36,-999.710941,44,Budget exceeded,0,0,25,5,14,0.5681818181818182,0.11363636363636363,0.3181818181818182
37,-1059.799418,29,Budget exceeded,0,0,19,0,10,0.6551724137931034,0.0,0.3448275862068966
38,-776.840297,34,Budget exceeded,0,0,22,1,11,0.6470588235294118,0.029411764705882353,0.3235294117647059
39,-1021.917219,29,Budget exceeded,0,0,21,2,6,0.7241379310344828,0.06896551724137931,0.20689655172413793
40,-695.714638,29,Budget exceeded,0,0,23,3,3,0.7931034482758621,0.10344827586206896,0.10344827586206896
41,-855.094461,42,Budget exceeded,0,0,27,4,11,0.6428571428571429,0.09523809523809523,0.2619047619047619
42,-787.506794,37,Budget exceeded,0,0,26,1,10,0.7027027027027027,0.02702702702702703,0.2702702702702703
43,-838.710263,40,Budget exceeded,0,0,25,1,14,0.625,0.025,0.35
44,-798.184959,32,Budget exceeded,0,0,22,3,7,0.6875,0.09375,0.21875
45,-843.493592,40,Budget exceeded,0,0,26,4,10,0.65,0.1,0.25
46,-941.431844,45,Budget exceeded,0,0,27,3,15,0.6,0.06666666666666667,0.3333333333333333
47,-837.340723,31,Budget exceeded,0,0,19,4,8,0.6129032258064516,0.12903225806451613,0.25806451612903225
48,-859.027275,41,Budget exceeded,0,0,27,5,9,0.6585365853658537,0.12195121951219512,0.21951219512195122
49,-737.915762,32,Budget exceeded,0,0,22,2,8,0.6875,0.0625,0.25
50,-912.243412,36,Budget exceeded,0,0,26,5,5,0.7222222222222222,0.1388888888888889,0.1388888888888889
51,-996.700567,33,Budget exceeded,0,0,23,1,9,0.696969696969697,0.030303030303030304,0.2727272727272727
52,-945.611834,52,Budget exceeded,0,0,27,5,20,0.5192307692307693,0.09615384615384616,0.38461538461538464
53,-1017.798289,47,Budget exceeded,0,0,27,7,13,0.574468085106383,0.14893617021276595,0.2765957446808511
54,-701.827061,26,Budget exceeded,0,0,21,0,5,0.8076923076923077,0.0,0.19230769230769232
55,-872.475555,30,Budget exceeded,0,0,22,2,6,0.7333333333333333,0.06666666666666667,0.2
56,-774.992493,52,Budget exceeded,0,0,28,1,23,0.5384615384615384,0.019230769230769232,0.4423076923076923
57,-957.611704,34,Budget exceeded,0,0,25,3,6,0.7352941176470589,0.08823529411764706,0.17647058823529413
58,-963.278899,54,Budget exceeded,0,0,26,3,25,0.48148148148148145,0.05555555555555555,0.46296296296296297
59,-1031.917604,43,Budget exceeded,0,0,25,8,10,0.5813953488372093,0.18604651162790697,0.23255813953488372
60,-935.655042,32,Budget exceeded,0,0,23,3,6,0.71875,0.09375,0.1875
61,-911.621835,38,Budget exceeded,0,0,24,3,11,0.631578947368421,0.07894736842105263,0.2894736842105263
62,-801.208736,36,Budget exceeded,0,0,22,4,10,0.6111111111111112,0.1111111111111111,0.2777777777777778
63,-734.439842,33,Budget exceeded,0,0,27,1,5,0.8181818181818182,0.030303030303030304,0.15151515151515152
64,-919.275251,33,Budget exceeded,0,0,22,1,10,0.6666666666666666,0.030303030303030304,0.30303030303030304
65,-817.746496,37,Budget exceeded,0,0,25,2,10,0.6756756756756757,0.05405405405405406,0.2702702702702703
66,-926.876259,31,Budget exceeded,0,0,22,1,8,0.7096774193548387,0.03225806451612903,0.25806451612903225
67,-732.781399,26,Budget exceeded,0,0,18,2,6,0.6923076923076923,0.07692307692307693,0.23076923076923078
68,-1146.529412,48,Budget exceeded,0,0,22,9,17,0.4583333333333333,0.1875,0.3541666666666667
69,-829.514871,31,Budget exceeded,0,0,21,3,7,0.6774193548387096,0.0967741935483871,0.22580645161290322
70,-813.578493,43,Budget exceeded,0,0,27,3,13,0.627906976744186,0.06976744186046512,0.3023255813953488
71,-790.029119,52,Budget exceeded,0,0,30,9,13,0.5769230769230769,0.17307692307692307,0.25
72,-957.519079,58,Budget exceeded,0,0,26,9,23,0.4482758620689655,0.15517241379310345,0.39655172413793105
73,-875.237269,50,Budget exceeded,0,0,26,10,14,0.52,0.2,0.28
74,-818.160365,78,Budget exceeded,0,0,30,17,31,0.38461538461538464,0.21794871794871795,0.3974358974358974
75,-856.246042,37,Budget exceeded,0,0,26,4,7,0.7027027027027027,0.10810810810810811,0.1891891891891892
76,-697.654089,29,Budget exceeded,0,0,21,2,6,0.7241379310344828,0.06896551724137931,0.20689655172413793
77,-1095.580601,84,Budget exceeded,0,0,34,18,32,0.40476190476190477,0.21428571428571427,0.38095238095238093
78,-846.315495,33,Budget exceeded,0,0,30,2,1,0.9090909090909091,0.06060606060606061,0.030303030303030304
79,-749.42705,37,Budget exceeded,0,0,23,7,7,0.6216216216216216,0.1891891891891892,0.1891891891891892
80,-1011.675904,33,Budget exceeded,0,0,22,3,8,0.6666666666666666,0.09090909090909091,0.24242424242424243
81,-840.135798,43,Budget exceeded,0,0,25,7,11,0.5813953488372093,0.16279069767441862,0.2558139534883721
82,-951.37363,62,Budget exceeded,0,0,23,14,25,0.3709677419354839,0.22580645161290322,0.4032258064516129
83,-789.445784,52,Budget exceeded,0,0,24,11,17,0.46153846153846156,0.21153846153846154,0.3269230769230769
84,-755.553295,28,Budget exceeded,0,0,20,2,6,0.7142857142857143,0.07142857142857142,0.21428571428571427
85,-788.337359,30,Budget exceeded,0,0,22,2,6,0.7333333333333333,0.06666666666666667,0.2
86,-894.994833,49,Budget exceeded,0,0,25,10,14,0.5102040816326531,0.20408163265306123,0.2857142857142857
87,-994.209139,84,Budget exceeded,0,0,32,14,38,0.38095238095238093,0.16666666666666666,0.4523809523809524
88,-1054.779603,55,Budget exceeded,0,0,27,9,19,0.4909090909090909,0.16363636363636364,0.34545454545454546
89,-867.773414,40,Budget exceeded,0,0,28,6,6,0.7,0.15,0.15
90,-788.107736,50,Budget exceeded,0,0,27,7,16,0.54,0.14,0.32
91,-641.245245,35,Budget exceeded,0,0,23,2,10,0.6571428571428571,0.05714285714285714,0.2857142857142857
92,-758.105359,34,Budget exceeded,0,0,25,0,9,0.7352941176470589,0.0,0.2647058823529412
93,-1076.980811,44,Budget exceeded,0,0,24,8,12,0.5454545454545454,0.18181818181818182,0.2727272727272727
94,-967.419298,49,Budget exceeded,0,0,27,9,13,0.5510204081632653,0.1836734693877551,0.2653061224489796
95,-787.245891,47,Budget exceeded,0,0,28,8,11,0.5957446808510638,0.1702127659574468,0.23404255319148937
96,-871.291429,38,Budget exceeded,0,0,24,0,14,0.631578947368421,0.0,0.3684210526315789
97,-869.398087,41,Budget exceeded,0,0,25,5,11,0.6097560975609756,0.12195121951219512,0.2682926829268293
98,-942.873649,45,Budget exceeded,0,0,22,3,20,0.4888888888888889,0.06666666666666667,0.4444444444444444
99,-1060.226905,83,Budget exceeded,0,0,33,18,32,0.39759036144578314,0.21686746987951808,0.3855421686746988
100,-1061.917326,41,Budget exceeded,0,0,25,5,11,0.6097560975609756,0.12195121951219512,0.2682926829268293
101,-770.918117,34,Budget exceeded,0,0,23,1,10,0.6764705882352942,0.029411764705882353,0.29411764705882354
102,-991.796641,85,Budget exceeded,0,0,27,20,38,0.3176470588235294,0.23529411764705882,0.4470588235294118
103,-755.916639,31,Budget exceeded,0,0,20,3,8,0.6451612903225806,0.0967741935483871,0.25806451612903225
104,-915.523775,49,Budget exceeded,0,0,27,7,15,0.5510204081632653,0.14285714285714285,0.30612244897959184
105,-726.853419,51,Budget exceeded,0,0,26,5,20,0.5098039215686274,0.09803921568627451,0.39215686274509803
106,-678.424767,41,Budget exceeded,0,0,25,0,16,0.6097560975609756,0.0,0.3902439024390244
107,-747.403684,40,Budget exceeded,0,0,24,2,14,0.6,0.05,0.35
108,-754.454518,40,Budget exceeded,0,0,28,4,8,0.7,0.1,0.2
109,-757.528297,41,Budget exceeded,0,0,22,3,16,0.5365853658536586,0.07317073170731707,0.3902439024390244
110,-920.269088,56,Budget exceeded,0,0,25,9,22,0.44642857142857145,0.16071428571428573,0.39285714285714285
