episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
1,-330.984344,84,Error: name 'pre_action_elements' is not defined,0,0,32,20,32,0.38095238095238093,0.23809523809523808,0.38095238095238093
2,-191.363584,95,Error: name 'pre_action_elements' is not defined,0,0,35,25,35,0.3684210526315789,0.2631578947368421,0.3684210526315789
3,-11.042729,68,Error: name 'pre_action_elements' is not defined,0,0,24,8,36,0.35294117647058826,0.11764705882352941,0.5294117647058824
4,-249.006899,70,Error: name 'pre_action_elements' is not defined,0,0,24,12,34,0.34285714285714286,0.17142857142857143,0.4857142857142857
5,-307.285358,78,Error: name 'pre_action_elements' is not defined,0,0,29,11,38,0.3717948717948718,0.14102564102564102,0.48717948717948717
6,26.482018,51,Error: name 'pre_action_elements' is not defined,0,0,23,5,23,0.45098039215686275,0.09803921568627451,0.45098039215686275
7,-113.29718,65,Error: name 'pre_action_elements' is not defined,0,0,27,5,33,0.4153846153846154,0.07692307692307693,0.5076923076923077
8,-203.414994,179,Error: name 'pre_action_elements' is not defined,0,0,31,23,125,0.17318435754189945,0.12849162011173185,0.6983240223463687
9,3.332269,72,Error: name 'pre_action_elements' is not defined,0,0,26,4,42,0.3611111111111111,0.05555555555555555,0.5833333333333334
10,-225.585345,114,Error: name 'pre_action_elements' is not defined,0,0,27,6,81,0.23684210526315788,0.05263157894736842,0.7105263157894737
11,-241.306466,104,Error: name 'pre_action_elements' is not defined,0,0,28,5,71,0.2692307692307692,0.04807692307692308,0.6826923076923077
12,-51.378342,77,Error: name 'pre_action_elements' is not defined,0,0,21,3,53,0.2727272727272727,0.03896103896103896,0.6883116883116883
13,-183.167465,99,Error: name 'pre_action_elements' is not defined,0,0,24,12,63,0.24242424242424243,0.12121212121212122,0.6363636363636364
