timestep,action,mapped_action,reward,resource_usage,element_count,budget_proximity,took_timestep,episode
1,1,0,0.0,0.1,4,0.1,0,0
2,1,0,0.0,0.1,4,0.1,0,0
3,0,-1,-0.0,0.1,4,0.1,0,0
4,0,-1,-0.0,0.1,4,0.1,0,0
5,2,1,-1.3167474,0.125,5,0.125,0,0
6,1,0,0.0,0.125,5,0.125,0,0
7,1,0,0.0,0.125,5,0.125,0,0
8,0,-1,1.3167474,0.1,4,0.1,0,0
9,1,0,0.0,0.1,4,0.1,0,0
10,1,0,0.0,0.1,4,0.1,0,0
11,0,-1,-0.0,0.1,4,0.1,0,0
12,2,1,-1.3168294,0.125,5,0.125,0,0
13,2,1,31.19833,0.15,6,0.15,0,0
14,2,1,-1.2853738,0.175,7,0.175,0,0
15,1,0,0.0,0.175,7,0.175,0,0
16,1,0,0.0,0.175,7,0.175,0,0
17,0,-1,1.2853738,0.15,6,0.15,0,0
18,2,1,26.97155,0.175,7,0.175,0,0
19,1,0,0.0,0.175,7,0.175,0,0
20,0,-1,-26.97155,0.15,6,0.15,0,0
