episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
1,-193.34339034557343,100,Maximum episode steps reached,0,0,32,37,31,0.32,0.37,0.31
2,-38.785616397857666,100,Maximum episode steps reached,0,0,33,36,31,0.33,0.36,0.31
3,-109.60443019866943,100,Maximum episode steps reached,0,0,25,37,38,0.25,0.37,0.38
4,70.45432567596436,100,Maximum episode steps reached,0,0,26,42,32,0.26,0.42,0.32
5,-45.1325820684433,100,Maximum episode steps reached,0,0,27,36,37,0.27,0.36,0.37
6,150.94148063659668,100,Maximum episode steps reached,0,0,30,38,32,0.3,0.38,0.32
7,173.5498138666153,100,Maximum episode steps reached,0,0,31,45,24,0.31,0.45,0.24
8,44.228230476379395,42,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,16,15,11,0.38095238095238093,0.35714285714285715,0.2619047619047619
9,117.51307389140129,100,Maximum episode steps reached,0,0,37,34,29,0.37,0.34,0.29
10,-1.891592025756836,98,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,39,33,26,0.3979591836734694,0.336734693877551,0.2653061224489796
11,-284.6238992214203,100,Maximum episode steps reached,0,0,39,35,26,0.39,0.35,0.26
12,36.873799324035645,100,Maximum episode steps reached,0,0,34,38,28,0.34,0.38,0.28
13,-2885.249770760536,97,Budget exceeded (pre-action),0,0,40,32,25,0.41237113402061853,0.32989690721649484,0.25773195876288657
14,-370.7174105644226,63,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,30,23,10,0.47619047619047616,0.36507936507936506,0.15873015873015872
15,-2909.1281419992447,67,Budget exceeded (pre-action),0,0,31,21,15,0.4626865671641791,0.31343283582089554,0.22388059701492538
16,-74.54667568206787,70,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,27,21,22,0.38571428571428573,0.3,0.3142857142857143
17,-276.87950076162815,100,Maximum episode steps reached,0,0,39,39,22,0.39,0.39,0.22
18,-786.9400191903114,92,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,34,29,29,0.3695652173913043,0.31521739130434784,0.31521739130434784
19,56.8897225856781,45,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,22,17,6,0.4888888888888889,0.37777777777777777,0.13333333333333333
20,-6.716498017311096,64,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,29,21,14,0.453125,0.328125,0.21875
21,-47.75308466423303,50,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,24,13,13,0.48,0.26,0.26
22,108.34150270372629,100,Maximum episode steps reached,0,0,37,36,27,0.37,0.36,0.27
23,-370.92914485931396,56,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,27,16,13,0.48214285714285715,0.2857142857142857,0.23214285714285715
24,-59.32913053035736,65,Error: Mesh quality issues: Element size ratio too large: 256.00,0,0,26,24,15,0.4,0.36923076923076925,0.23076923076923078
25,-100.87718099355698,65,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,28,21,16,0.4307692307692308,0.3230769230769231,0.24615384615384617
26,-2858.796972990036,69,Budget exceeded (pre-action),0,0,29,18,22,0.42028985507246375,0.2608695652173913,0.3188405797101449
27,-2869.6932229995728,52,Budget exceeded (pre-action),0,0,29,11,12,0.5576923076923077,0.21153846153846154,0.23076923076923078
28,-438.7196433087811,82,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,33,22,27,0.4024390243902439,0.2682926829268293,0.32926829268292684
29,47.02372705936432,52,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,24,20,8,0.46153846153846156,0.38461538461538464,0.15384615384615385
30,-816.0701595544815,64,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,28,19,17,0.4375,0.296875,0.265625
31,-820.1775389909744,56,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,28,22,6,0.5,0.39285714285714285,0.10714285714285714
32,41.3605375289917,46,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,19,17,10,0.41304347826086957,0.3695652173913043,0.21739130434782608
33,-3.6216918528079987,66,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,29,22,15,0.4393939393939394,0.3333333333333333,0.22727272727272727
34,47.32337760925293,36,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,16,11,9,0.4444444444444444,0.3055555555555556,0.25
35,-2855.198397755623,85,Budget exceeded (pre-action),0,0,33,25,27,0.38823529411764707,0.29411764705882354,0.3176470588235294
36,43.76153361797333,26,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,15,8,3,0.5769230769230769,0.3076923076923077,0.11538461538461539
37,-346.26320776343346,57,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,23,17,17,0.40350877192982454,0.2982456140350877,0.2982456140350877
38,88.38775253295898,100,Maximum episode steps reached,0,0,22,48,30,0.22,0.48,0.3
