episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
1,-1305.655495,65,Budget exceeded (pre-action),0,0,23,17,25,0.35384615384615387,0.26153846153846155,0.38461538461538464
2,-1087.966779,47,Budget exceeded (pre-action),0,0,19,15,13,0.40425531914893614,0.3191489361702128,0.2765957446808511
3,-965.869752,34,Budget exceeded (pre-action),0,0,13,9,12,0.38235294117647056,0.2647058823529412,0.35294117647058826
4,-2073.18853,73,Budget exceeded (pre-action),0,0,28,20,25,0.3835616438356164,0.273972602739726,0.3424657534246575
5,-1365.827623,51,Budget exceeded (pre-action),0,0,16,16,19,0.3137254901960784,0.3137254901960784,0.37254901960784315
6,-1982.561226,52,Budget exceeded (pre-action),0,0,19,20,13,0.36538461538461536,0.38461538461538464,0.25
7,-1283.266056,43,Budget exceeded (pre-action),0,0,17,8,18,0.3953488372093023,0.18604651162790697,0.4186046511627907
8,-1273.119027,37,Budget exceeded (pre-action),0,0,16,8,13,0.43243243243243246,0.21621621621621623,0.35135135135135137
9,-1988.766283,46,Budget exceeded (post-adapt),0,0,16,16,14,0.34782608695652173,0.34782608695652173,0.30434782608695654
10,-1311.808693,27,Budget exceeded (post-adapt),0,0,14,3,10,0.5185185185185185,0.1111111111111111,0.37037037037037035
