#{"t_start": 1743083959.071383, "env_id": "None"}
r,l,t
-1902.935775,154,2.808901
-1793.625534,130,3.62437
-1999.693419,75,4.063548
200.765067,200,5.103211
-1675.999649,142,6.028467
-2107.682981,107,6.714231
-1933.356236,116,7.606893
-44.852465,111,8.415765
-1.226314,73,8.923682
88.10988,77,9.48117
-161.884348,116,10.513145
102.481216,111,11.359322
89.429348,22,11.515878
130.097822,32,11.748492
-1729.225342,64,12.299375
-1658.568061,117,13.204863
131.488148,50,13.577552
61.352062,54,13.966062
140.295579,37,14.255962
116.331098,37,14.498824
-1804.271098,73,15.158103
-1672.448421,54,15.610868
-1712.350178,75,16.141591
-18.017638,43,16.492256
149.723099,33,16.719778
-1671.540218,55,17.159302
38.646157,74,17.602229
49.138835,57,18.060078
138.95342,122,18.871508
101.680345,47,19.31501
-163.036281,114,20.176345
77.840067,32,20.396444
153.617259,59,20.806865
7.362472,99,21.634914
159.440169,30,21.888987
74.776862,46,22.211693
92.872876,41,22.527927
134.334244,31,22.787609
-42.032884,48,23.160692
29.285994,57,23.608897
-1735.889692,94,24.49894
-1814.805496,65,25.044047
163.199769,59,25.483252
-4.906108,48,25.854296
-1662.042729,73,26.516854
-1642.162894,42,26.851994
-1661.328311,62,27.405788
125.476956,31,27.623597
38.565081,65,28.09947
154.264772,54,28.445135
117.990773,33,28.674165
101.356934,29,28.916227
100.048604,49,29.386916
-1774.944422,47,29.843254
107.115696,59,30.369168
-1680.361847,74,30.965565
78.701722,45,31.299398
-148.029506,42,31.654872
-772.124688,43,32.022204
127.875236,19,32.163759
-153.303973,59,32.697151
86.697054,36,32.985151
81.547479,10,33.054481
103.179803,34,33.264928
143.383028,35,33.508231
-211.224012,59,33.964111
151.429918,38,34.240777
126.843423,49,34.66715
145.620754,44,34.957201
-826.514232,66,35.631626
147.172071,34,35.857527
114.140671,46,36.212542
155.73769,37,36.509012
148.70622,26,36.74931
-10.428691,36,37.058536
131.990045,41,37.403973
158.162079,44,37.721248
-1641.638679,40,38.050928
-883.997485,56,38.598239
-1641.910857,53,39.06052
-794.959303,47,39.528691
-806.042929,56,39.992069
17.543451,54,43.099598
152.630814,35,43.348997
73.928457,33,43.558963
-1786.063511,54,44.027518
130.478292,31,44.265149
151.810155,35,44.522282
-1664.117222,39,44.835987
-1693.303914,46,45.249949
-758.307822,59,45.79564
-0.609809,102,46.662266
95.406955,28,46.869716
-1636.025655,30,47.118635
-1693.008624,44,47.465638
140.591803,33,47.758314
-1637.569504,39,48.128601
87.51752,33,48.393415
157.531419,42,48.767963
105.514259,24,48.969806
138.497361,44,49.34912
163.003471,47,49.699254
117.643439,40,49.99717
132.442073,46,50.381124
136.181215,25,50.582224
149.425637,25,50.756614
134.444755,27,50.948296
-1643.162277,41,51.296459
88.077888,41,51.639118
-1637.103384,45,52.014506
160.645632,30,52.264432
-89.092572,46,52.669825
131.156474,47,53.020882
124.48366,48,53.357747
2.518851,59,53.826695
163.525207,40,54.137068
141.762018,30,54.360861
109.031728,18,54.485287
77.041285,59,54.901775
-1639.118491,67,55.492323
-39.222774,32,55.788181
104.405793,50,56.142041
65.207496,47,56.494873
126.3253,43,56.860662
-153.452468,65,57.394498
131.972447,41,57.755199
154.754372,26,57.963547
95.284576,52,58.376223
-1629.875708,36,58.716334
-1667.990322,45,59.053947
79.861735,53,59.386306
-1666.99731,36,59.674297
-1624.61055,67,60.196229
111.00936,43,60.522493
111.491818,39,60.827669
114.457356,35,61.104928
91.663307,32,61.393105
-783.333699,47,61.774092
145.632043,48,62.168644
96.204084,22,62.349021
78.995188,54,62.868005
115.007807,55,63.340557
113.944769,34,63.609224
-168.664171,38,63.916999
-1712.285125,45,64.270009
75.733119,23,64.412725
139.894501,47,64.759301
136.250944,48,65.096538
121.015656,22,65.270967
-1639.494171,50,65.730067
121.154335,22,65.883784
-783.165628,27,66.126694
105.155436,15,66.251215
-1711.471665,33,66.579182
-167.314014,70,67.177217
114.188228,38,67.476596
-1641.650121,62,68.052791
124.436233,25,68.266367
115.615391,29,68.501129
-1704.873094,49,68.957291
-11.213422,58,69.387763
-1634.867307,39,69.754732
160.371264,51,70.168567
-1709.044468,78,70.853489
129.693491,32,71.089784
154.990571,27,71.319318
-162.839597,40,71.678265
-1630.469574,42,72.030981
128.143358,44,72.347711
-1705.232681,49,72.775925
152.200354,25,72.993689
-159.654615,54,73.427511
80.21836,36,73.710896
140.690026,24,73.897818
91.554169,59,74.391933
157.629112,43,74.698958
8.872924,51,75.092016
-840.106516,51,75.48065
-149.811724,42,75.821961
67.40794,40,76.094644
103.946761,33,76.307389
15.188661,36,76.568781
62.141708,19,76.699151
-785.14634,47,77.057718
-165.042506,64,77.582221
87.346462,54,78.001998
112.684171,21,78.141973
121.838392,44,78.438911
139.93762,30,78.689474
-1669.924855,47,79.093212
-40.972388,57,79.583974
-1628.953349,38,79.878442
44.90875,24,80.052666
-0.533962,45,80.356327
22.040323,30,80.560715
-1632.354544,73,81.038098
97.319074,29,81.219501
158.634716,41,81.474234
133.026966,38,81.730173
66.331131,33,81.958811
138.653978,40,82.217746
-157.649496,49,85.026321
-1638.680612,39,85.385766
103.459422,27,85.605386
104.839718,28,85.833207
-764.540087,38,86.196657
130.099549,34,86.505653
-50.30284,34,86.797711
94.005536,35,87.067126
151.170863,24,87.244391
71.414993,29,87.50215
-1.260213,55,88.014312
78.0558,55,88.507582
123.478888,41,88.87549
133.302632,26,89.093751
-31.332796,65,89.697759
-1684.109807,47,90.114382
-9.29955,34,90.430044
139.351522,74,91.156609
102.677993,42,91.49436
112.666403,14,91.604435
135.75847,50,92.010339
-176.4291,73,92.694689
113.681712,36,92.932815
148.030371,25,93.131705
118.780955,18,93.253784
-1628.676913,59,93.780886
-1627.345973,48,94.223886
134.46942,48,94.589842
115.129496,34,94.834159
102.801291,52,95.207208
100.423508,39,95.507473
19.394928,35,95.769938
100.108263,36,96.044116
139.331726,44,96.444453
-166.085564,49,96.846711
118.765281,41,97.190221
