timestep,action,mapped_action,reward,resource_usage,element_count,budget_proximity,took_timestep,episode
1,0,-1,-0.0,0.16,4,0.16,0,0
2,2,1,30.434996,0.2,5,0.2,0,0
3,1,0,0.0,0.2,5,0.2,0,0
4,0,-1,-30.434996,0.16,4,0.16,0,0
5,0,-1,-0.0,0.16,4,0.16,0,0
6,2,1,-2.0699894,0.2,5,0.2,0,0
7,1,0,0.0,0.2,5,0.2,0,0
8,0,-1,-0.0,0.2,5,0.2,0,0
9,2,1,-2.1396081,0.24,6,0.24,0,0
10,0,-1,-0.0,0.24,6,0.24,0,0
11,0,-1,-0.0,0.24,6,0.24,0,0
12,0,-1,2.1396081,0.2,5,0.2,0,0
13,0,-1,2.0699894,0.16,4,0.16,0,0
14,2,1,-2.0700715,0.2,5,0.2,0,0
15,1,0,0.0,0.2,5,0.2,0,0
16,2,1,-2.1389658,0.24,6,0.24,0,0
17,0,-1,2.1390479,0.2,5,0.2,0,0
18,2,1,30.366018,0.24,6,0.24,0,0
19,0,-1,-0.0,0.24,6,0.24,0,0
20,1,0,0.0,0.24,6,0.24,0,0
