timestep,action,mapped_action,reward,resource_usage,element_count,budget_proximity,took_timestep,episode
1,0,-1,-0.0,0.16,4,0.16,0,0
2,2,1,30.434996,0.2,5,0.2,0,0
3,1,0,0.0,0.2,5,0.2,0,0
4,0,-1,-30.434996,0.16,4,0.16,0,0
5,0,-1,-0.0,0.16,4,0.16,0,0
6,2,1,-2.0699894,0.2,5,0.2,0,0
7,1,0,0.0,0.2,5,0.2,0,0
8,0,-1,-0.0,0.2,5,0.2,0,0
9,2,1,-2.1396081,0.24,6,0.24,0,0
10,0,-1,-0.0,0.24,6,0.24,0,0
11,0,-1,-0.0,0.24,6,0.24,0,0
12,0,-1,2.1396081,0.2,5,0.2,0,0
13,0,-1,2.0699894,0.16,4,0.16,0,0
14,2,1,-2.0700715,0.2,5,0.2,0,0
15,1,0,0.0,0.2,5,0.2,0,0
16,2,1,-2.1389658,0.24,6,0.24,0,0
17,0,-1,2.1390479,0.2,5,0.2,0,0
18,2,1,30.366018,0.24,6,0.24,0,0
19,0,-1,-0.0,0.24,6,0.24,0,0
20,1,0,0.0,0.24,6,0.24,0,0
21,0,-1,-0.0,0.24,6,0.24,0,0
22,2,1,-2.2581778,0.28,7,0.28,0,0
23,1,0,0.0,0.28,7,0.28,0,0
24,1,0,0.0,0.28,7,0.28,0,0
25,2,1,30.063946,0.32,8,0.32,0,0
26,2,1,28.64922,0.36,9,0.36,0,0
27,2,1,-2.9146473,0.4,10,0.4,0,0
28,2,1,28.023771,0.44,11,0.44,0,0
29,1,0,0.0,0.44,11,0.44,0,0
30,0,-1,-0.0,0.44,11,0.44,1,0
31,2,1,24.276361,0.48,12,0.48,0,0
32,2,1,25.357342,0.52,13,0.52,0,0
33,1,0,0.0,0.52,13,0.52,0,0
34,2,1,10.416762,0.56,14,0.56,0,0
35,1,0,0.0,0.56,14,0.56,0,0
36,2,1,23.772186,0.6,15,0.6,0,0
37,2,1,20.422516,0.64,16,0.64,0,0
38,0,-1,-19.103806,0.6,15,0.6,0,0
39,1,0,0.0,0.6,15,0.6,0,0
40,1,0,0.0,0.6,15,0.6,0,0
41,2,1,20.587936,0.64,16,0.64,1,0
42,2,1,19.658957,0.68,17,0.68,0,0
43,2,1,14.247539,0.72,18,0.72,0,0
44,2,1,11.192643,0.76,19,0.76,0,0
45,0,-1,-3.5325956,0.72,18,0.72,0,0
46,0,-1,-17.780085,0.68,17,0.68,0,0
47,1,0,0.0,0.68,17,0.68,0,0
48,0,-1,-13.796861,0.64,16,0.64,0,0
49,1,0,0.0,0.64,16,0.64,1,0
50,0,-1,-0.0,0.64,16,0.64,0,0
51,1,0,0.0,0.64,16,0.64,0,0
52,0,-1,-0.0,0.64,16,0.64,0,0
53,0,-1,-19.119087,0.6,15,0.6,0,0
54,2,1,16.219755,0.64,16,0.64,0,0
55,0,-1,-20.852154,0.6,15,0.6,0,0
56,0,-1,-24.52232,0.56,14,0.56,0,0
57,2,1,21.363752,0.6,15,0.6,0,0
58,2,1,18.925238,0.64,16,0.64,0,0
59,2,1,13.254392,0.68,17,0.68,0,0
60,0,-1,-0.0,0.68,17,0.68,0,0
61,1,0,0.0,0.68,17,0.68,0,0
62,1,0,0.0,0.68,17,0.68,0,0
63,2,1,8.652337,0.72,18,0.72,0,0
64,1,0,0.0,0.72,18,0.72,0,0
65,0,-1,-12.025104,0.68,17,0.68,0,0
66,1,0,0.0,0.68,17,0.68,0,0
67,0,-1,-17.310793,0.64,16,0.64,1,0
68,0,-1,-20.10107,0.6,15,0.6,0,0
69,2,1,17.100578,0.64,16,0.64,0,0
70,1,0,0.0,0.64,16,0.64,0,0
71,2,1,21.2932,0.68,17,0.68,0,0
72,1,0,0.0,0.68,17,0.68,0,0
73,2,1,14.381423,0.72,18,0.72,0,0
74,2,1,8.541749,0.76,19,0.76,0,0
75,2,1,7.3697796,0.8,20,0.8,0,0
76,2,1,-9.866232,0.84,21,0.84,0,0
77,0,-1,1.2409213,0.8,20,0.8,0,0
78,2,1,-13.682184,0.84,21,0.84,0,0
79,0,-1,-0.0,0.84,21,0.84,0,0
80,2,1,-23.878794,0.88,22,0.88,0,0
