episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
34,-1468.1345888215183,136,Budget exceeded (post-adapt),0,0,41,51,44,0.3014705882352941,0.375,0.3235294117647059
35,-1257.0807112888433,45,Budget exceeded (pre-action),0,0,15,15,15,0.3333333333333333,0.3333333333333333,0.3333333333333333
36,-1370.8280405341648,72,Budget exceeded (post-adapt),0,0,23,26,23,0.3194444444444444,0.3611111111111111,0.3194444444444444
37,-1973.1200076722598,80,Budget exceeded (post-adapt),0,0,24,30,26,0.3,0.375,0.325
38,-1864.5922635905445,56,Budget exceeded (pre-action),0,0,18,21,17,0.32142857142857145,0.375,0.30357142857142855
39,-1374.9820183021948,67,Budget exceeded (pre-action),0,0,18,23,26,0.26865671641791045,0.34328358208955223,0.3880597014925373
40,-2072.676001596381,77,Budget exceeded (pre-action),0,0,24,28,25,0.3116883116883117,0.36363636363636365,0.3246753246753247
41,-2049.2162097850905,46,Budget exceeded (pre-action),0,0,22,14,10,0.4782608695652174,0.30434782608695654,0.21739130434782608
42,-1960.8843331823352,43,Budget exceeded (pre-action),0,0,19,15,9,0.4418604651162791,0.3488372093023256,0.20930232558139536
43,-1229.125173356384,55,Budget exceeded (post-adapt),0,0,17,19,19,0.3090909090909091,0.34545454545454546,0.34545454545454546
44,-1077.946451485157,48,Budget exceeded (pre-action),0,0,16,12,20,0.3333333333333333,0.25,0.4166666666666667
45,-1936.7906998805702,58,Budget exceeded (post-adapt),0,0,20,20,18,0.3448275862068966,0.3448275862068966,0.3103448275862069
46,-1318.006258545327,30,Budget exceeded (pre-action),0,0,11,9,10,0.36666666666666664,0.3,0.3333333333333333
47,-1922.0553768971004,59,Budget exceeded (post-adapt),0,0,23,21,15,0.3898305084745763,0.3559322033898305,0.2542372881355932
48,-1198.604694094276,29,Budget exceeded (pre-action),0,0,14,10,5,0.4827586206896552,0.3448275862068966,0.1724137931034483
49,-1364.308589109918,102,Budget exceeded (pre-action),0,0,26,38,38,0.2549019607843137,0.37254901960784315,0.37254901960784315
50,-1230.0466926423833,68,Budget exceeded (pre-action),0,0,21,18,29,0.3088235294117647,0.2647058823529412,0.4264705882352941
51,-1369.3118358254433,91,Budget exceeded (pre-action),0,0,23,40,28,0.25274725274725274,0.43956043956043955,0.3076923076923077
52,-1287.3254198729992,82,Budget exceeded (pre-action),0,0,23,31,28,0.2804878048780488,0.3780487804878049,0.34146341463414637
53,-1331.542096607387,72,Budget exceeded (post-adapt),0,0,20,25,27,0.2777777777777778,0.3472222222222222,0.375
54,-1071.4811771642417,63,Budget exceeded (post-adapt),0,0,14,22,27,0.2222222222222222,0.3492063492063492,0.42857142857142855
55,-929.1350083351135,45,Budget exceeded (pre-action),0,0,16,14,15,0.35555555555555557,0.3111111111111111,0.3333333333333333
56,-1958.7291030928027,29,Budget exceeded (post-adapt),0,0,10,9,10,0.3448275862068966,0.3103448275862069,0.3448275862068966
57,-1110.2892748021986,38,Budget exceeded (post-adapt),0,0,12,11,15,0.3157894736842105,0.2894736842105263,0.39473684210526316
58,-1051.2187337363139,51,Budget exceeded (post-adapt),0,0,14,21,16,0.27450980392156865,0.4117647058823529,0.3137254901960784
59,-1288.7471155243984,32,Budget exceeded (pre-action),0,0,13,14,5,0.40625,0.4375,0.15625
60,-1906.1499016212765,47,Budget exceeded (pre-action),0,0,18,16,13,0.3829787234042553,0.3404255319148936,0.2765957446808511
61,-1909.1647120248526,51,Budget exceeded (post-adapt),0,0,18,16,17,0.35294117647058826,0.3137254901960784,0.3333333333333333
62,-1478.0898340778297,107,Budget exceeded (post-adapt),0,0,24,43,40,0.22429906542056074,0.40186915887850466,0.37383177570093457
63,-1018.2121559290681,59,Budget exceeded (post-adapt),0,0,14,18,27,0.23728813559322035,0.3050847457627119,0.4576271186440678
64,-1990.285048087826,44,Budget exceeded (post-adapt),0,0,13,18,13,0.29545454545454547,0.4090909090909091,0.29545454545454547
65,-1887.1806467608549,61,Budget exceeded (post-adapt),0,0,16,23,22,0.26229508196721313,0.3770491803278688,0.36065573770491804
66,-1910.8119354264345,62,Budget exceeded (pre-action),0,0,15,22,25,0.24193548387096775,0.3548387096774194,0.4032258064516129
67,-1836.1058878274634,69,Budget exceeded (post-adapt),0,0,18,19,32,0.2608695652173913,0.2753623188405797,0.463768115942029
68,-1906.653104240258,93,Budget exceeded (pre-action),0,0,23,37,33,0.24731182795698925,0.3978494623655914,0.3548387096774194
69,-1480.2303939263804,179,Budget exceeded (pre-action),0,0,29,76,74,0.16201117318435754,0.4245810055865922,0.4134078212290503
70,-1972.5898291736376,66,Budget exceeded (post-adapt),0,0,13,22,31,0.19696969696969696,0.3333333333333333,0.4696969696969697
71,-1096.9009163105197,132,Budget exceeded (post-adapt),0,0,23,62,47,0.17424242424242425,0.4696969696969697,0.3560606060606061
72,-204.37933370083562,200,Maximum episode steps reached,0,0,26,96,78,0.13,0.48,0.39
73,-322.01311321023184,200,Maximum episode steps reached,0,0,29,97,74,0.145,0.485,0.37
74,-1912.8885011503007,98,Budget exceeded (pre-action),0,0,19,36,43,0.19387755102040816,0.3673469387755102,0.4387755102040816
75,-1888.3464953806251,116,Budget exceeded (pre-action),0,0,17,47,52,0.14655172413793102,0.4051724137931034,0.4482758620689655
