#{"t_start": 1741699853.2671602, "env_id": "None"}
r,l,t
-855.316301,85,2.558858
-781.181307,65,3.099338
-885.680391,63,3.730864
-1088.197824,50,4.293798
-850.786542,41,4.725206
-957.940599,42,5.164699
-785.225678,50,5.73421
-688.484064,40,6.297011
-908.087988,44,6.860576
-744.32876,35,7.323121
-1014.01754,37,7.787838
-864.968751,37,8.222617
-732.862919,38,8.634653
-1008.151086,34,9.063164
-707.557121,44,9.657823
-833.236961,36,10.068506
-1004.0184,37,10.494007
-841.564112,35,10.924463
-752.138739,29,11.322394
-970.559542,45,11.878102
-747.859479,45,12.415202
-869.997967,43,13.039415
-1100.15712,40,13.556649
-860.116544,40,14.040926
-1060.437676,44,14.558453
-779.186513,39,14.929203
-923.285654,41,15.33869
-939.33271,31,15.6581
-794.092053,29,16.021151
-991.129339,32,16.407357
-945.010898,28,16.794421
-872.098372,35,17.307525
-855.787018,29,17.699759
-847.527477,21,17.941484
-915.795336,34,18.337738
-813.017371,33,18.747736
-969.674808,38,19.232019
-695.132849,30,19.604573
-916.763402,37,20.09776
-835.863352,33,20.492602
-768.448375,36,20.909917
-771.409757,36,21.290324
-752.635824,36,21.685659
-996.966509,38,22.087364
-931.679783,31,22.468845
-1024.723195,26,22.773424
-829.298242,30,23.112643
-880.699086,31,23.522553
-900.436056,40,24.038979
-896.997126,41,24.564425
-824.878714,27,24.881955
-948.736193,30,25.244535
-1030.074818,39,25.792354
-796.126937,27,26.141577
-793.044807,35,26.705056
-868.728357,32,27.133287
-595.745746,31,27.497112
-718.423242,31,27.893595
-697.316081,31,28.355396
-975.624996,35,28.885162
-802.944614,27,29.246144
-983.094774,25,29.564856
-923.847931,25,29.885617
-778.714925,24,30.195566
-905.535667,25,30.525793
-977.216882,28,30.888521
-717.815996,22,31.194495
-923.905051,32,31.652536
-945.856312,39,32.148583
-931.427507,26,32.471115
-945.115962,25,32.73479
-772.452452,33,33.139799
-784.729769,29,33.473669
-819.777362,32,33.879583
-1086.728974,31,34.246784
-742.305139,32,34.640133
-759.446318,28,35.012976
-899.145929,37,35.471105
-1099.798781,27,35.87608
-785.526998,28,36.348036
-898.24626,27,36.720585
-938.625123,33,37.247421
-902.042079,25,37.572113
-860.433965,40,38.144288
-711.150717,24,38.450641
-696.699903,31,38.808595
-826.228558,27,39.152123
-1049.785927,34,39.533954
-840.318022,36,39.922838
-902.464497,37,40.445301
-891.967811,45,41.028444
-747.854572,27,41.349743
-1093.91967,39,41.883059
-932.863073,45,42.532539
-915.572803,21,42.819074
-876.188661,34,43.423155
-686.487299,31,43.833341
-1118.055711,25,44.165937
-987.227272,30,44.620807
-941.428619,23,44.926319
-989.127192,49,45.635136
-971.669782,35,46.053914
-856.135725,44,46.597831
-948.53432,34,46.981953
-896.76337,35,47.399875
-718.302768,35,47.778497
-948.616213,31,48.167292
-932.635305,38,48.747372
-826.902869,41,49.367542
-918.328528,31,49.819746
-926.350002,42,50.510793
-1015.544918,41,51.177284
-955.572436,25,51.562523
-898.015494,22,52.001586
-904.85676,31,52.50188
-959.370493,48,53.38385
-917.452375,34,53.917187
-816.985116,32,54.377131
-832.141428,27,54.823539
-945.401175,43,55.569609
-898.434632,58,56.592745
-788.307812,32,57.097655
-709.880342,47,57.954507
-1011.409401,29,58.433504
-825.828864,32,58.923766
-806.993453,40,59.551061
-850.875372,30,60.008948
-734.468328,43,60.673681
-736.736158,27,61.041593
-763.186683,32,61.467548
-979.22838,56,62.435685
-805.126888,26,62.816624
-646.894066,43,63.583129
-582.58203,35,64.165883
-775.537341,43,64.802486
-1057.053185,40,65.477539
-1027.384679,38,66.044975
-933.316748,42,66.808513
-969.618002,36,67.354644
-1087.637837,64,68.493587
-783.703022,30,68.934857
-1070.162437,32,69.47745
-749.448893,31,69.983564
-995.007442,69,70.975327
-779.727584,79,72.127063
-838.24035,25,72.427636
-739.644237,51,73.174054
-919.10069,43,73.870949
-732.24466,77,75.285288
-890.868132,85,76.693487
-998.728838,128,78.978665
-770.319629,60,79.958567
-853.567898,60,80.908007
-972.020166,66,82.102569
-859.035348,52,83.011156
-891.188575,41,83.628173
-827.267794,78,85.057022
-1063.579107,61,86.073505
-869.315871,34,86.528987
-863.652233,110,88.396216
-753.380399,49,89.101235
-756.810136,35,89.615623
-847.794087,55,90.634563
-755.487535,69,91.70205
-864.101713,42,92.269266
-730.791299,49,93.072029
-863.913919,30,93.609551
-687.128838,38,94.247441
-880.689166,56,95.228903
-887.91344,46,95.959358
-839.210648,46,96.752079
-805.819412,55,97.650855
-814.788018,52,98.636627
-708.419215,62,99.826443
-757.32502,35,100.332898
-755.651316,36,100.85825
-975.927315,30,101.289587
-846.800426,36,101.864105
-889.29039,50,102.74438
-779.761934,30,103.221642
-704.507533,33,103.700429
-665.744983,31,104.229726
-779.675764,37,104.76415
-714.254572,28,105.187932
-710.395979,23,105.52916
-752.343063,35,106.040074
-740.215775,22,106.344748
