episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct,refinement_mode,refinement_level,refinement_probability,initial_elements,initial_resource_usage,element_growth_ratio
1,-1694.9908494879783,69,Budget exceeded (pre-action),0,0,24,26,19,0.34782608695652173,0.37681159420289856,0.2753623188405797,,,,,,
2,-1888.3801085416344,49,Budget exceeded (post-adapt),0,0,17,19,13,0.3469387755102041,0.3877551020408163,0.2653061224489796,,,,,,
3,-1197.6407800954767,34,Budget exceeded (post-adapt),0,0,13,11,10,0.38235294117647056,0.3235294117647059,0.29411764705882354,,,,,,
4,-1834.2533960698183,71,Budget exceeded (post-adapt),0,0,21,26,24,0.29577464788732394,0.36619718309859156,0.3380281690140845,,,,,,
5,-1396.5112471580505,49,Budget exceeded (pre-action),0,0,19,13,17,0.3877551020408163,0.2653061224489796,0.3469387755102041,,,,,,
6,-1804.4327330412343,53,Budget exceeded (pre-action),0,0,18,15,20,0.33962264150943394,0.2830188679245283,0.37735849056603776,,,,,,
7,-1802.485517218326,58,Budget exceeded (pre-action),0,0,20,25,13,0.3448275862068966,0.43103448275862066,0.22413793103448276,,,,,,
8,-1330.1021301194558,46,Budget exceeded (pre-action),0,0,17,13,16,0.3695652173913043,0.2826086956521739,0.34782608695652173,,,,,,
9,-1737.097508853767,53,Budget exceeded (post-adapt),0,0,17,14,22,0.32075471698113206,0.2641509433962264,0.41509433962264153,,,,,,
10,-1880.6332157701254,49,Budget exceeded (post-adapt),0,0,17,16,16,0.3469387755102041,0.32653061224489793,0.32653061224489793,,,,,,
11,-1583.9570156665327,70,Budget exceeded (pre-action),0,0,20,30,20,0.2857142857142857,0.42857142857142855,0.2857142857142857,,,,,,
12,-1910.2309824595304,46,Budget exceeded (post-adapt),0,0,14,10,22,0.30434782608695654,0.21739130434782608,0.4782608695652174,,,,,,
13,-617.1736167669299,69,Budget exceeded (post-adapt),0,0,22,24,23,0.3188405797101449,0.34782608695652173,0.3333333333333333,,,,,,
14,-1779.6985681770602,91,Budget exceeded (pre-action),0,0,23,42,26,0.25274725274725274,0.46153846153846156,0.2857142857142857,,,,,,
15,-1162.9785441444456,72,Budget exceeded (pre-action),0,0,21,24,27,0.2916666666666667,0.3333333333333333,0.375,,,,,,
16,-1026.3689641428182,65,Budget exceeded (pre-action),0,0,21,26,18,0.3230769230769231,0.4,0.27692307692307694,,,,,,
17,-1082.6711538177915,50,Budget exceeded (pre-action),0,0,17,15,18,0.34,0.3,0.36,,,,,,
18,-1815.5550982356071,66,Budget exceeded (pre-action),0,0,21,28,17,0.3181818181818182,0.42424242424242425,0.25757575757575757,,,,,,
19,-864.7539194226265,70,Budget exceeded (post-adapt),0,0,17,27,26,0.24285714285714285,0.38571428571428573,0.37142857142857144,,,,,,
20,-2022.7972009141013,42,Budget exceeded (pre-action),0,0,13,17,12,0.30952380952380953,0.40476190476190477,0.2857142857142857,,,,,,
21,-710.9252910614044,138,Budget exceeded (pre-action),0,0,36,58,44,0.2608695652173913,0.42028985507246375,0.3188405797101449,,,,,,
22,-1128.7129373931093,134,Budget exceeded (post-adapt),0,0,31,60,43,0.23134328358208955,0.44776119402985076,0.3208955223880597,,,,,,
23,-1478.0185946758377,146,Budget exceeded (pre-action),0,0,39,61,46,0.2671232876712329,0.4178082191780822,0.3150684931506849,,,,,,
24,-641.8239105008305,67,Budget exceeded (pre-action),0,0,20,22,25,0.29850746268656714,0.3283582089552239,0.373134328358209,,,,,,
25,-1856.1485279569752,54,Budget exceeded (pre-action),0,0,17,18,19,0.3148148148148148,0.3333333333333333,0.35185185185185186,,,,,,
26,-1901.421971667267,48,Budget exceeded (pre-action),0,0,15,15,18,0.3125,0.3125,0.375,,,,,,
27,-963.6510632634163,67,Budget exceeded (pre-action),0,0,22,29,16,0.3283582089552239,0.43283582089552236,0.23880597014925373,,,,,,
28,-394.4942750553794,223,Budget exceeded (post-adapt),0,0,52,108,63,0.23318385650224216,0.484304932735426,0.2825112107623318,,,,,,
29,-1280.8112739931094,49,Budget exceeded (pre-action),0,0,14,22,13,0.2857142857142857,0.4489795918367347,0.2653061224489796,,,,,,
30,-689.4737143662678,82,Budget exceeded (post-adapt),0,0,20,38,24,0.24390243902439024,0.4634146341463415,0.2926829268292683,,,,,,
31,-431.12158512004703,293,Budget exceeded (post-adapt),0,0,53,165,75,0.18088737201365188,0.5631399317406144,0.25597269624573377,,,,,,
32,-574.2979511826851,159,Budget exceeded (pre-action),0,0,32,90,37,0.20125786163522014,0.5660377358490566,0.23270440251572327,,,,,,
33,-1763.0910645488366,98,Budget exceeded (pre-action),0,0,20,49,29,0.20408163265306123,0.5,0.29591836734693877,,,,,,
34,-658.7388816682087,241,Budget exceeded (post-adapt),0,0,36,141,64,0.14937759336099585,0.5850622406639004,0.26556016597510373,,,,,,
35,-1456.7657114685499,261,Budget exceeded (post-adapt),0,0,48,135,78,0.1839080459770115,0.5172413793103449,0.2988505747126437,,,,,,
36,608.7527076978604,300,Maximum episode steps reached,0,0,58,168,74,0.19333333333333333,0.56,0.24666666666666667,,,,,,
37,-1060.9572010320844,69,Budget exceeded (post-adapt),0,0,24,30,15,0.34782608695652173,0.43478260869565216,0.21739130434782608,,,,,,
38,-1107.4718007866531,153,Budget exceeded (post-adapt),0,0,34,82,37,0.2222222222222222,0.5359477124183006,0.24183006535947713,,,,,,
39,-1764.8825280997576,115,Budget exceeded (pre-action),0,0,31,54,30,0.26956521739130435,0.46956521739130436,0.2608695652173913,,,,,,
40,-1292.9251622167717,100,Budget exceeded (pre-action),0,0,26,56,18,0.26,0.56,0.18,,,,,,
41,-949.8403905965388,59,Budget exceeded (post-adapt),0,0,19,30,10,0.3220338983050847,0.5084745762711864,0.1694915254237288,,,,,,
42,1486.9592741778797,300,Maximum episode steps reached,0,0,56,193,51,0.18666666666666668,0.6433333333333333,0.17,,,,,,
43,1058.849327062053,300,Maximum episode steps reached,0,0,59,184,57,0.19666666666666666,0.6133333333333333,0.19,,,,,,
44,-1931.6281774495437,47,Budget exceeded (post-adapt),0,0,14,26,7,0.2978723404255319,0.5531914893617021,0.14893617021276595,,,,,,
45,1223.3257777904394,300,Maximum episode steps reached,0,0,45,224,31,0.15,0.7466666666666667,0.10333333333333333,,,,,,
46,863.2445284888299,300,Maximum episode steps reached,0,0,57,211,32,0.19,0.7033333333333334,0.10666666666666667,,,,,,
47,1145.5803332136015,300,Maximum episode steps reached,0,0,58,202,40,0.19333333333333333,0.6733333333333333,0.13333333333333333,,,,,,
48,-359.870310249069,154,Budget exceeded (pre-action),0,0,37,93,24,0.24025974025974026,0.6038961038961039,0.15584415584415584,,,,,,
