episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct,refinement_mode,refinement_level,refinement_probability,initial_elements,initial_resource_usage,element_growth_ratio
215,135.38801431655884,200,Maximum episode steps reached,0,0,10,0,190,0.05,0.0,0.95,,,,,,
216,137.06564807891846,200,Maximum episode steps reached,0,0,8,0,192,0.04,0.0,0.96,,,,,,
217,135.83000540733337,200,Maximum episode steps reached,0,0,11,0,189,0.055,0.0,0.945,,,,,,
218,53.655378341674805,200,Maximum episode steps reached,0,0,7,0,193,0.035,0.0,0.965,,,,,,
219,-29.17900276184082,159,Maximum consecutive no-actions reached,0,0,9,1,149,0.05660377358490566,0.006289308176100629,0.9371069182389937,,,,,,
220,40.46828269958496,166,Maximum consecutive no-actions reached,0,0,8,0,158,0.04819277108433735,0.0,0.9518072289156626,,,,,,
221,10.62928032875061,148,Maximum consecutive no-actions reached,0,0,7,0,141,0.0472972972972973,0.0,0.9527027027027027,,,,,,
222,-200.42843437194824,128,Maximum consecutive no-actions reached,0,0,9,0,119,0.0703125,0.0,0.9296875,,,,,,
223,154.28883934020996,200,Maximum episode steps reached,0,0,8,2,190,0.04,0.01,0.95,,,,,,
224,-935.5677411556244,200,Maximum episode steps reached,0,0,9,0,191,0.045,0.0,0.955,,,,,,
225,96.09415340423584,199,Maximum consecutive no-actions reached,0,0,10,0,189,0.05025125628140704,0.0,0.949748743718593,,,,,,
226,-73.65660762786865,127,Maximum consecutive no-actions reached,0,0,7,0,120,0.05511811023622047,0.0,0.9448818897637795,,,,,,
227,13.196418285369873,167,Maximum consecutive no-actions reached,0,0,9,0,158,0.05389221556886228,0.0,0.9461077844311377,,,,,,
228,-14.854130744934082,118,Maximum consecutive no-actions reached,0,0,7,0,111,0.059322033898305086,0.0,0.940677966101695,,,,,,
229,112.46989154815674,200,Maximum episode steps reached,0,0,13,1,186,0.065,0.005,0.93,,,,,,
230,54.058889865875244,200,Maximum episode steps reached,0,0,8,0,192,0.04,0.0,0.96,,,,,,
231,54.07446765899658,132,Maximum consecutive no-actions reached,0,0,8,0,124,0.06060606060606061,0.0,0.9393939393939394,,,,,,
232,35.321428298950195,127,Maximum consecutive no-actions reached,0,0,8,0,119,0.06299212598425197,0.0,0.937007874015748,,,,,,
233,73.06084489822388,200,Maximum episode steps reached,0,0,11,1,188,0.055,0.005,0.94,,,,,,
234,-46.91409683227539,126,Maximum consecutive no-actions reached,0,0,8,0,118,0.06349206349206349,0.0,0.9365079365079365,,,,,,
235,67.81274795532227,152,Maximum consecutive no-actions reached,0,0,9,0,143,0.05921052631578947,0.0,0.9407894736842105,,,,,,
236,-248.85556936264038,200,Maximum episode steps reached,0,0,11,0,189,0.055,0.0,0.945,,,,,,
237,177.62714385986328,200,Maximum episode steps reached,0,0,10,1,189,0.05,0.005,0.945,,,,,,
238,2.69360089302063,144,Maximum consecutive no-actions reached,0,0,9,0,135,0.0625,0.0,0.9375,,,,,,
239,-2.268444061279297,148,Maximum consecutive no-actions reached,0,0,10,0,138,0.06756756756756757,0.0,0.9324324324324325,,,,,,
240,142.58294677734375,200,Maximum episode steps reached,0,0,11,1,188,0.055,0.005,0.94,,,,,,
241,-936.5684905052185,200,Maximum episode steps reached,0,0,9,0,191,0.045,0.0,0.955,,,,,,
242,44.42423105239868,140,Maximum consecutive no-actions reached,0,0,8,1,131,0.05714285714285714,0.007142857142857143,0.9357142857142857,,,,,,
243,-94.27068567276001,168,Maximum consecutive no-actions reached,0,0,9,0,159,0.05357142857142857,0.0,0.9464285714285714,,,,,,
244,-277.91493809223175,200,Maximum episode steps reached,0,0,11,0,189,0.055,0.0,0.945,,,,,,
245,128.00676667690277,200,Maximum episode steps reached,0,0,10,0,190,0.05,0.0,0.95,,,,,,
246,27.482227206230164,200,Maximum episode steps reached,0,0,7,1,192,0.035,0.005,0.96,,,,,,
247,-46.50089168548584,123,Maximum consecutive no-actions reached,0,0,7,0,116,0.056910569105691054,0.0,0.943089430894309,,,,,,
248,-735.9001591205597,77,Budget exceeded (post-adapt),0,0,15,0,62,0.19480519480519481,0.0,0.8051948051948052,,,,,,
249,-65.4891242980957,139,Maximum consecutive no-actions reached,0,0,10,0,129,0.07194244604316546,0.0,0.9280575539568345,,,,,,
250,10.531530857086182,142,Maximum consecutive no-actions reached,0,0,9,0,133,0.06338028169014084,0.0,0.9366197183098591,,,,,,
251,-413.63778591156006,178,Maximum consecutive no-actions reached,0,0,10,0,168,0.056179775280898875,0.0,0.9438202247191011,,,,,,
252,-18.86982011795044,200,Maximum episode steps reached,0,0,12,0,188,0.06,0.0,0.94,,,,,,
253,-168.68459606170654,162,Maximum consecutive no-actions reached,0,0,10,0,152,0.06172839506172839,0.0,0.9382716049382716,,,,,,
254,-15.483158111572266,167,Maximum consecutive no-actions reached,0,0,7,0,160,0.041916167664670656,0.0,0.9580838323353293,,,,,,
255,8.162122249603271,200,Maximum episode steps reached,0,0,9,0,191,0.045,0.0,0.955,,,,,,
256,83.39115238189697,184,Maximum consecutive no-actions reached,0,0,8,0,176,0.043478260869565216,0.0,0.9565217391304348,,,,,,
257,128.6330018043518,200,Maximum episode steps reached,0,0,11,2,187,0.055,0.01,0.935,,,,,,
258,-963.552933216095,166,Maximum consecutive no-actions reached,0,0,12,0,154,0.07228915662650602,0.0,0.927710843373494,,,,,,
259,-46.50123453140259,135,Maximum consecutive no-actions reached,0,0,8,0,127,0.05925925925925926,0.0,0.9407407407407408,,,,,,
260,-893.476636365056,64,Budget exceeded (pre-action),0,0,9,0,55,0.140625,0.0,0.859375,,,,,,
261,0.7293062210083008,178,Maximum consecutive no-actions reached,0,0,11,0,167,0.06179775280898876,0.0,0.9382022471910112,,,,,,
262,11.824089050292969,134,Maximum consecutive no-actions reached,0,0,9,0,125,0.06716417910447761,0.0,0.9328358208955224,,,,,,
263,55.85235142707825,145,Maximum consecutive no-actions reached,0,0,9,0,136,0.06206896551724138,0.0,0.9379310344827586,,,,,,
264,140.69762587547302,194,Maximum consecutive no-actions reached,0,0,13,0,181,0.06701030927835051,0.0,0.9329896907216495,,,,,,
265,-800.2443262934685,128,Budget exceeded (post-adapt),0,0,15,2,111,0.1171875,0.015625,0.8671875,,,,,,
266,58.561309814453125,121,Maximum consecutive no-actions reached,0,0,9,1,111,0.0743801652892562,0.008264462809917356,0.9173553719008265,,,,,,
267,11.957169890403748,159,Maximum consecutive no-actions reached,0,0,9,0,150,0.05660377358490566,0.0,0.9433962264150944,,,,,,
