episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
1,-1295.445831,82,Budget exceeded (pre-action),0,0,26,29,27,0.3170731707317073,0.35365853658536583,0.32926829268292684
2,-1820.38198,80,Budget exceeded (pre-action),0,0,28,30,22,0.35,0.375,0.275
3,-1365.996263,36,Budget exceeded (pre-action),0,0,14,10,12,0.3888888888888889,0.2777777777777778,0.3333333333333333
4,-1075.460482,52,Budget exceeded (pre-action),0,0,16,17,19,0.3076923076923077,0.3269230769230769,0.36538461538461536
5,-2138.703137,46,Budget exceeded (post-adapt),0,0,20,14,12,0.43478260869565216,0.30434782608695654,0.2608695652173913
6,-1221.710016,43,Budget exceeded (pre-action),0,0,18,14,11,0.4186046511627907,0.32558139534883723,0.2558139534883721
7,-1263.325487,65,Budget exceeded (pre-action),0,0,16,22,27,0.24615384615384617,0.3384615384615385,0.4153846153846154
8,-1250.375771,50,Budget exceeded (pre-action),0,0,17,19,14,0.34,0.38,0.28
9,-1314.856295,51,Budget exceeded (pre-action),0,0,19,14,18,0.37254901960784315,0.27450980392156865,0.35294117647058826
10,-969.576852,44,Budget exceeded (pre-action),0,0,19,14,11,0.4318181818181818,0.3181818181818182,0.25
11,-1311.088277,60,Budget exceeded (pre-action),0,0,19,15,26,0.31666666666666665,0.25,0.43333333333333335
12,-1399.033068,72,Budget exceeded (post-adapt),0,0,23,25,24,0.3194444444444444,0.3472222222222222,0.3333333333333333
13,-2044.531703,46,Budget exceeded (pre-action),0,0,17,16,13,0.3695652173913043,0.34782608695652173,0.2826086956521739
14,-1361.780581,102,Budget exceeded (pre-action),0,0,25,37,40,0.24509803921568626,0.3627450980392157,0.39215686274509803
15,-1889.404849,51,Budget exceeded (pre-action),0,0,17,17,17,0.3333333333333333,0.3333333333333333,0.3333333333333333
16,-2008.290184,40,Budget exceeded (post-adapt),0,0,19,12,9,0.475,0.3,0.225
17,-1228.467634,47,Budget exceeded (pre-action),0,0,18,13,16,0.3829787234042553,0.2765957446808511,0.3404255319148936
18,-1039.088935,48,Budget exceeded (pre-action),0,0,20,16,12,0.4166666666666667,0.3333333333333333,0.25
19,-1886.946584,43,Budget exceeded (pre-action),0,0,17,14,12,0.3953488372093023,0.32558139534883723,0.27906976744186046
20,-995.189724,42,Budget exceeded (pre-action),0,0,14,11,17,0.3333333333333333,0.2619047619047619,0.40476190476190477
21,-1396.384569,51,Budget exceeded (pre-action),0,0,18,20,13,0.35294117647058826,0.39215686274509803,0.2549019607843137
22,-1448.000696,124,Budget exceeded (post-adapt),0,0,32,47,45,0.25806451612903225,0.3790322580645161,0.3629032258064516
23,-1963.435684,26,Budget exceeded (post-adapt),0,0,13,6,7,0.5,0.23076923076923078,0.2692307692307692
24,-1827.808466,81,Budget exceeded (post-adapt),0,0,24,24,33,0.2962962962962963,0.2962962962962963,0.4074074074074074
25,-1413.664666,80,Budget exceeded (pre-action),0,0,18,32,30,0.225,0.4,0.375
26,-1367.746033,50,Budget exceeded (pre-action),0,0,17,13,20,0.34,0.26,0.4
27,-1001.161107,34,Budget exceeded (post-adapt),0,0,15,10,9,0.4411764705882353,0.29411764705882354,0.2647058823529412
28,-1087.480609,74,Budget exceeded (pre-action),0,0,21,27,26,0.28378378378378377,0.36486486486486486,0.35135135135135137
29,-1994.474759,48,Budget exceeded (post-adapt),0,0,19,17,12,0.3958333333333333,0.3541666666666667,0.25
30,-935.637927,29,Budget exceeded (pre-action),0,0,11,8,10,0.3793103448275862,0.27586206896551724,0.3448275862068966
31,-1939.700036,97,Budget exceeded (post-adapt),0,0,26,38,33,0.26804123711340205,0.3917525773195876,0.3402061855670103
32,-925.598349,43,Budget exceeded (pre-action),0,0,16,11,16,0.37209302325581395,0.2558139534883721,0.37209302325581395
33,-1372.457505,115,Budget exceeded (pre-action),0,0,27,41,47,0.23478260869565218,0.3565217391304348,0.40869565217391307
34,-1055.344854,44,Budget exceeded (post-adapt),0,0,15,17,12,0.3409090909090909,0.38636363636363635,0.2727272727272727
35,-1392.592734,66,Budget exceeded (post-adapt),0,0,21,22,23,0.3181818181818182,0.3333333333333333,0.3484848484848485
36,-1937.989063,48,Budget exceeded (post-adapt),0,0,15,12,21,0.3125,0.25,0.4375
37,-1337.0854,27,Budget exceeded (pre-action),0,0,11,8,8,0.4074074074074074,0.2962962962962963,0.2962962962962963
38,-1269.863532,85,Budget exceeded (pre-action),0,0,21,32,32,0.24705882352941178,0.3764705882352941,0.3764705882352941
39,-1959.171034,62,Budget exceeded (post-adapt),0,0,15,22,25,0.24193548387096775,0.3548387096774194,0.4032258064516129
40,-1276.468084,80,Budget exceeded (pre-action),0,0,19,34,27,0.2375,0.425,0.3375
41,-100.075657,33,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,14,5,14,0.42424242424242425,0.15151515151515152,0.42424242424242425
42,-1293.229765,22,Budget exceeded (post-adapt),0,0,12,5,5,0.5454545454545454,0.22727272727272727,0.22727272727272727
43,-1362.484875,78,Budget exceeded (pre-action),0,0,19,33,26,0.24358974358974358,0.4230769230769231,0.3333333333333333
