#{"t_start": 1743102053.690465, "env_id": "None"}
r,l,t
-2944.363091,127,2.329391
31.04053,300,4.180411
-649.85775,300,6.241018
-2900.842041,162,7.573123
35.359609,300,9.623324
142.440028,300,12.272533
85.020729,300,14.372805
-2875.835085,257,16.315999
18.75849,300,18.800274
-2880.166616,167,20.127342
2.361372,300,22.434425
144.225864,300,25.1708
-2898.607298,258,27.086944
138.430645,300,29.969675
127.361399,300,32.31987
69.485271,300,34.519938
-2843.177771,178,35.922415
155.335816,300,38.545182
-2.228812,300,43.615964
116.322539,300,45.958544
167.976019,300,48.445221
5.573768,300,50.89566
82.616707,300,53.3921
123.316793,300,55.561472
143.099737,300,57.771585
92.188486,300,60.025417
84.69302,300,62.299698
102.994188,300,64.426696
132.268896,300,66.652068
55.471879,300,69.074925
106.083794,300,71.358117
88.59428,300,73.642904
55.367527,300,76.15381
146.935675,300,78.361563
99.048663,300,80.879469
82.114544,300,85.378961
106.018259,300,88.03615
127.320153,300,90.793934
130.525815,300,93.431049
96.886054,300,96.12407
102.248265,300,98.513671
25.686217,300,100.691648
109.722848,300,103.017546
112.734059,300,105.425567
87.50812,300,107.662271
112.656596,300,110.152546
134.804001,300,112.444712
112.641895,300,114.837419
20.086209,300,117.338529
49.107081,300,119.540684
58.786194,300,122.074286
41.789482,300,124.31072
58.997194,300,129.133708
108.739268,300,131.909559
126.786498,300,134.73491
81.685933,300,137.632708
-12.023532,300,140.27512
134.184255,300,142.906631
-10.317917,300,145.517007
174.678795,300,148.015887
154.399875,300,150.537938
72.480594,300,153.050598
123.500154,300,155.695171
101.946006,300,158.54483
96.503473,300,161.250154
84.814988,300,163.85869
43.091992,300,166.374506
93.99273,300,169.365988
102.242875,300,174.730473
99.848839,300,177.602028
52.505501,300,180.652277
168.301301,300,183.454647
55.237051,300,186.16014
79.117567,300,188.576551
32.298246,300,191.253596
57.868307,300,194.074466
125.370988,300,197.053332
143.362415,300,199.946896
3.456796,300,203.077533
93.041269,300,206.028439
168.659875,300,209.059674
37.305121,300,211.838466
47.800869,300,214.779285
110.672458,300,217.525202
124.928083,300,220.307862
161.495597,300,225.787611
129.193037,300,228.764597
119.958292,300,232.011468
27.211339,300,235.359974
134.824104,300,238.721192
144.799102,300,241.920845
128.204188,300,244.742065
29.923574,300,247.747776
157.056822,300,250.500127
-15.687693,300,253.340554
61.783943,300,256.000701
75.481064,300,258.993414
95.331461,300,261.834371
172.632227,300,264.933137
75.413135,300,267.821859
55.149216,300,270.847693
54.290758,300,273.562682
86.775641,300,279.281112
168.741068,300,282.43864
164.847904,300,285.683433
13.663435,300,288.894125
107.093819,300,292.173104
87.465388,300,295.227433
161.375348,300,298.420602
130.806569,300,301.316821
99.793747,300,304.278562
158.505184,300,307.057431
85.666042,300,310.169007
103.26184,300,313.525838
96.047919,300,316.627329
81.232199,300,319.724862
59.702196,300,322.759431
76.325346,300,326.020255
158.621987,300,331.991783
85.607447,300,334.90998
85.247186,300,338.151833
-20.677094,300,341.539958
79.516252,300,345.005151
170.073419,300,348.253413
61.088764,300,351.667198
49.58358,300,354.908501
122.194752,300,358.27601
124.089576,300,361.454554
26.881461,300,364.969965
24.809437,300,368.266393
127.367569,300,371.666465
113.816597,300,374.943831
146.221027,300,378.44134
92.378995,300,382.06563
-5.350294,300,385.694477
87.455893,300,392.594271
134.527321,300,395.962103
71.697414,300,399.524745
118.418914,300,402.945325
151.034795,300,406.175996
62.762583,300,409.431311
160.450126,300,412.66525
74.472599,300,415.995469
51.031647,300,419.408773
118.433815,300,422.676659
29.176183,300,425.8632
49.566927,300,429.295711
124.017539,300,432.655772
105.597797,300,436.000499
124.080099,300,439.229297
62.106008,300,442.352124
151.604755,300,445.435172
12.917304,300,451.543274
70.726677,300,455.044373
63.331477,300,458.474827
99.371633,300,461.74885
29.92842,300,465.026783
121.89386,300,468.273703
24.619812,300,471.547461
111.636589,300,474.63879
21.694551,300,477.826219
39.39909,300,480.863278
122.646944,300,484.071969
71.882639,300,487.15517
93.133458,300,490.523166
136.382012,300,493.729154
123.488577,300,497.116924
134.801024,300,500.373141
174.043744,300,516.486757
160.38212,300,518.373715
124.567245,300,520.251871
87.196382,300,522.136228
140.16844,300,523.932494
