#{"t_start": 1743710760.8113458, "env_id": "None"}
r,l,t
-1256.627344,32,1.739603
-1630.941959,60,2.171776
-1130.495004,44,2.456281
-1954.298363,47,2.738877
-1804.289537,66,3.203095
-1522.175971,33,3.481866
-1908.665686,37,3.78569
-1812.081531,49,4.158416
-1805.219651,46,4.566025
-943.418832,42,4.923048
-890.272543,70,5.395703
-804.66581,79,5.988417
-1385.636055,39,6.425975
-1257.008284,48,6.988477
-1998.459016,39,7.306068
-1056.49691,83,8.226042
33.186502,161,9.981378
1932.537647,200,11.839194
-1503.255128,93,12.647116
-223.681412,147,13.891759
-1011.148319,76,14.474484
-1176.897503,58,14.966134
-1689.472783,92,15.811032
1529.626374,175,17.32112
-1725.012765,56,17.829122
-1020.053474,158,19.135016
-1762.62815,112,20.096902
-711.675665,156,21.655606
412.809924,200,23.450514
626.022137,200,24.967856
-892.826106,111,25.871911
621.766935,200,27.859349
-1760.80524,64,28.440356
-928.721706,58,28.901641
-1133.286173,36,29.206012
-554.92252,79,29.943173
-236.336822,128,31.23724
-891.628061,91,32.128138
381.805225,117,33.054559
-983.427941,44,33.455899
-714.884719,82,34.066893
-995.056595,51,34.704128
-1070.219308,101,35.664757
-22.210325,183,37.226636
1071.229932,200,39.327875
-435.242069,139,40.783265
1152.441946,200,42.660726
-690.788363,113,43.710763
-133.852455,97,44.728841
-1677.371419,52,45.260472
-1736.253876,70,45.873884
-1005.698513,94,49.547935
-861.201427,150,50.766276
-1507.061834,64,51.302834
234.855781,196,53.111378
-395.28971,58,53.728918
-870.389737,55,54.260167
-914.613223,95,55.151334
-778.032612,101,56.181155
-861.970377,65,56.785039
-1114.088635,77,57.445539
-972.479939,81,58.185682
52.751162,77,58.972166
701.737182,200,61.006915
487.137001,200,62.840109
612.811169,200,64.564989
1085.15366,200,66.423027
-529.991396,138,67.655841
-857.62584,48,68.108701
922.602752,200,69.656553
976.62176,200,71.618815
-1508.819177,155,73.472389
624.452876,200,75.337779
-932.825323,151,76.684754
529.126441,200,78.532221
586.417727,200,80.595033
498.571651,200,82.354558
418.69351,200,84.22584
600.668741,200,86.158433
-1715.200126,123,87.438559
743.626633,200,89.388257
734.105429,200,91.422224
301.267077,200,93.25945
557.668703,200,95.016622
1000.008786,200,100.172436
628.655204,200,102.151692
750.520822,200,104.38413
668.609424,200,106.516574
630.709566,200,108.69984
705.042356,200,110.787516
465.47283,200,112.987986
-1130.599108,54,113.691559
-793.518357,129,115.016115
-523.803971,196,117.213894
688.370874,200,119.427565
-1743.294598,144,121.050405
579.09285,200,123.372924
693.444141,200,125.655935
589.619655,200,127.763365
597.56146,200,130.057637
614.342408,200,132.343764
303.102329,200,134.54983
569.698078,200,136.726424
1634.659315,200,139.209485
1265.22989,200,141.455703
745.037893,200,143.835995
517.443535,200,145.883482
527.285301,200,148.047
590.371203,200,150.215899
647.400862,200,152.392228
610.251303,200,154.613328
283.938182,200,159.936203
410.627869,200,161.982223
445.372108,200,164.319271
800.849441,200,166.446959
609.951133,200,168.743212
788.458628,200,171.073444
876.561371,200,173.2666
650.265746,200,175.623246
476.062891,200,177.803751
514.337342,200,179.992299
835.839063,200,182.197126
824.554152,200,184.421199
169.539607,200,186.723144
567.110001,200,188.853759
795.312553,200,191.078551
744.326248,200,193.115037
546.413552,200,195.467277
892.580014,200,197.882427
481.9782,200,200.202582
618.205237,200,202.456154
549.440848,200,204.854986
667.241904,200,207.144497
571.830478,200,209.310004
712.546312,200,211.606771
952.804854,200,213.939357
761.14558,200,219.251076
713.711269,200,221.326671
643.649304,200,223.590342
1011.329647,200,225.929001
686.97137,200,228.195815
904.866169,200,230.486151
671.387475,200,232.65103
439.075509,200,234.901346
739.979836,200,237.137545
796.671452,200,239.423986
634.911494,200,241.752235
889.766103,200,244.209758
524.374431,200,246.547828
444.536103,200,248.853373
724.898147,200,251.158098
844.516823,200,253.505821
693.981854,200,256.00592
604.168037,200,258.270929
688.930866,200,260.591557
619.376005,200,262.870617
890.782126,200,265.091675
714.421589,200,267.464599
788.814467,200,269.743371
820.750227,200,272.168843
672.198003,200,274.471967
741.758015,200,280.047657
741.473436,200,282.522071
705.083603,200,284.868525
597.642481,200,287.163174
729.857408,200,289.511867
617.501823,200,291.689504
755.524052,200,294.030961
682.620688,200,296.427472
667.435467,200,298.914255
644.626025,200,301.228214
601.64891,200,303.585996
913.463846,200,305.956914
812.811058,200,308.328078
873.813823,200,310.743781
728.697615,200,313.075471
657.280844,200,315.452445
887.549265,200,317.757053
737.470661,200,320.142596
527.237176,200,322.510763
714.225997,200,324.82744
777.635636,200,327.095833
592.027878,200,329.430768
834.587277,200,331.711725
516.429931,200,334.129841
730.443905,200,336.577682
