#{"t_start": 1740061919.614033, "env_id": "None"}
r,l,t
-100.0,1,1.776822
-100.0,1,1.784173
-100.0,1,1.794172
-100.0,1,1.799879
-100.0,1,1.806495
-100.0,1,1.813304
-100.0,1,1.820359
-100.0,1,1.827786
-100.0,1,1.833304
-100.0,1,1.838988
-100.0,1,1.84416
-100.0,1,1.849372
-100.0,1,1.857622
-100.0,1,1.862694
-100.0,1,1.867481
-100.0,1,1.872876
-100.0,1,1.87838
-100.0,1,1.886567
-100.0,1,1.892268
-100.0,1,1.897876
-100.0,1,1.903278
-100.0,1,1.908851
-100.0,1,1.917183
-100.0,1,1.922649
-100.0,1,1.92845
-100.0,1,1.933584
-100.0,1,1.939238
-100.0,1,1.946887
-100.0,1,1.951897
-100.0,1,1.957481
-100.0,1,1.96298
-100.0,1,1.968583
-100.0,1,1.976092
-100.0,1,1.981205
-100.0,1,1.986691
-100.0,1,1.992296
-100.0,1,1.997759
-100.0,1,2.007638
-100.0,1,2.014202
-100.0,1,2.021739
-100.0,1,2.026856
-100.0,1,2.037343
-100.0,1,2.045371
-100.0,1,2.051111
-100.0,1,2.058313
-100.0,1,2.063421
-100.0,1,2.069334
-100.0,1,2.077921
-100.0,1,2.083809
-100.0,1,2.089655
-100.0,1,2.095273
-100.0,1,2.100998
-100.0,1,2.109915
-100.0,1,2.115876
-100.0,1,2.121804
-100.0,1,2.127204
-100.0,1,2.132799
-100.0,1,2.141801
-100.0,1,2.146977
-100.0,1,2.15311
-100.0,1,2.158268
-100.0,1,2.16357
-100.0,1,2.172138
-100.0,1,2.177874
-100.0,1,2.184794
-100.0,1,2.191132
-100.0,1,2.197628
-100.0,1,2.207156
-100.0,1,2.21363
-100.0,1,2.219301
-100.0,1,2.225959
-100.0,1,2.232144
-100.0,1,2.241476
-100.0,1,2.248257
-100.0,1,2.274032
-100.0,1,2.283535
-100.0,1,2.289801
-100.0,1,2.297874
-100.0,1,2.303887
-100.0,1,2.309227
-100.0,1,2.314674
-100.0,1,2.320899
-100.0,1,2.328524
-100.0,1,2.333333
-100.0,1,2.339295
-100.0,1,2.345195
-100.0,1,2.350426
-100.0,1,2.358652
-100.0,1,2.363863
-100.0,1,2.369293
-100.0,1,2.37524
-100.0,1,2.380487
-100.0,1,2.38843
-100.0,1,2.393939
-100.0,1,2.398807
-100.0,1,2.40461
-100.0,1,2.409959
-100.0,1,2.417252
-100.0,1,2.423249
-100.0,1,2.42904
-100.0,1,2.434457
-100.0,1,2.440642
-100.0,1,2.448935
-100.0,1,2.454976
-100.0,1,2.460337
-100.0,1,2.466183
-100.0,1,2.472192
-100.0,1,2.480421
-100.0,1,2.486232
-100.0,1,2.491563
-100.0,1,2.496999
-100.0,1,2.502703
-100.0,1,2.511376
-100.0,1,2.516843
-100.0,1,2.523771
-100.0,1,2.529198
-100.0,1,2.534483
-100.0,1,2.542574
-100.0,1,2.548041
-100.0,1,2.553533
-100.0,1,2.558733
-100.0,1,2.564108
-100.0,1,2.571873
-100.0,1,2.576845
-100.0,1,2.583468
-100.0,1,2.589437
-100.0,1,2.59601
-100.0,1,2.605415
-100.0,1,2.611901
-100.0,1,2.617756
-100.0,1,2.624015
-100.0,1,2.631429
-100.0,1,2.641925
-100.0,1,2.64877
-100.0,1,2.655271
-100.0,1,2.661049
-100.0,1,2.668089
-100.0,1,2.67876
-100.0,1,2.684446
-100.0,1,2.690734
-100.0,1,2.696285
-100.0,1,2.70217
-100.0,1,2.710097
-100.0,1,2.715571
-100.0,1,2.722242
-100.0,1,2.727209
-100.0,1,2.732734
-100.0,1,2.741618
-100.0,1,2.74667
-100.0,1,2.75163
-100.0,1,2.757627
-100.0,1,2.762479
-100.0,1,2.770541
-100.0,1,2.775851
-100.0,1,2.781881
-100.0,1,2.788356
-100.0,1,2.793733
-100.0,1,2.80214
-100.0,1,2.808288
-100.0,1,2.813822
-100.0,1,2.820231
-100.0,1,2.825219
-100.0,1,2.832639
-100.0,1,2.838479
-100.0,1,2.843566
-100.0,1,2.848966
-100.0,1,2.85491
-100.0,1,2.862361
-100.0,1,2.867557
-100.0,1,2.873258
-100.0,1,2.878079
-100.0,1,2.883401
-100.0,1,2.891263
-100.0,1,2.896656
-100.0,1,2.901909
-100.0,1,2.907712
-100.0,1,2.913052
-100.0,1,2.921607
-100.0,1,2.92679
-100.0,1,2.931881
-100.0,1,2.937547
-100.0,1,2.942809
-100.0,1,2.950801
-100.0,1,2.956609
-100.0,1,2.962446
-100.0,1,2.96739
-100.0,1,2.974084
-100.0,1,2.981705
-100.0,1,2.987282
-100.0,1,2.992538
-100.0,1,2.997671
-100.0,1,3.003561
-100.0,1,3.011878
-100.0,1,3.017026
-100.0,1,3.02309
-100.0,1,3.028346
-100.0,1,3.033242
-100.0,1,3.041741
-100.0,1,3.047659
-100.0,1,3.053063
-100.0,1,3.058467
-100.0,1,3.063881
-100.0,1,3.07224
-100.0,1,3.077211
-100.0,1,3.081982
-100.0,1,3.08779
-100.0,1,3.093479
-100.0,1,3.101198
-100.0,1,3.107222
-100.0,1,3.112447
-100.0,1,3.11763
-100.0,1,3.123039
-100.0,1,3.130735
-100.0,1,3.136573
-100.0,1,3.141826
-100.0,1,3.147718
-100.0,1,3.153368
-100.0,1,3.161175
-100.0,1,3.166348
-100.0,1,3.172303
-100.0,1,3.177605
-100.0,1,3.18298
-100.0,1,3.191041
-100.0,1,3.196246
-100.0,1,3.201046
-100.0,1,3.206703
-100.0,1,3.211547
-100.0,1,3.219264
-100.0,1,3.22466
-100.0,1,3.229817
-100.0,1,3.23527
-100.0,1,3.240569
-100.0,1,3.248308
-100.0,1,3.266918
-100.0,1,3.272723
-100.0,1,3.277848
-100.0,1,3.283237
-100.0,1,3.29187
-100.0,1,3.297214
-100.0,1,3.302776
-100.0,1,3.308082
-100.0,1,3.313232
-100.0,1,3.322287
-100.0,1,3.327388
-100.0,1,3.332803
-100.0,1,3.338424
-100.0,1,3.344255
-100.0,1,3.353076
-100.0,1,3.358528
-100.0,1,3.364035
-100.0,1,3.389296
-100.0,1,3.398657
-100.0,1,3.410317
-100.0,1,3.416745
-100.0,1,3.423266
-100.0,1,3.429285
-100.0,1,3.435264
-100.0,1,3.443966
-100.0,1,3.449311
-100.0,1,3.455376
-100.0,1,3.4606
-100.0,1,3.465498
-100.0,1,3.474192
-100.0,1,3.479817
-100.0,1,3.48472
-100.0,1,3.490697
-100.0,1,3.495604
-100.0,1,3.503882
-100.0,1,3.509261
-100.0,1,3.514484
-100.0,1,3.519701
-100.0,1,3.524954
-100.0,1,3.532292
-100.0,1,3.537718
-100.0,1,3.543243
-100.0,1,3.548101
-100.0,1,3.553744
-100.0,1,3.561926
-100.0,1,3.567284
-100.0,1,3.573073
-100.0,1,3.578063
-100.0,1,3.582948
-100.0,1,3.590968
-100.0,1,3.596271
-100.0,1,3.601103
-100.0,1,3.607397
-100.0,1,3.612623
-100.0,1,3.621062
-100.0,1,3.626864
-100.0,1,3.632505
-100.0,1,3.63902
-100.0,1,3.644776
-100.0,1,3.653597
-100.0,1,3.658904
-100.0,1,3.664756
-100.0,1,3.671414
-100.0,1,3.677985
-100.0,1,3.688544
-100.0,1,3.694685
-100.0,1,3.700759
-100.0,1,3.714117
-100.0,1,3.72199
-100.0,1,3.73144
-100.0,1,3.737625
-100.0,1,3.743659
-100.0,1,3.751256
-100.0,1,3.757547
-100.0,1,3.765712
-100.0,1,3.771794
-100.0,1,3.777148
-100.0,1,3.783849
-100.0,1,3.790827
-100.0,1,3.802894
-100.0,1,3.810231
-100.0,1,3.818381
-100.0,1,3.825241
-100.0,1,3.831755
-100.0,1,3.840799
-100.0,1,3.846391
-100.0,1,3.852364
-100.0,1,3.858742
-100.0,1,3.864214
-100.0,1,3.873383
-100.0,1,3.879753
-100.0,1,3.885321
-100.0,1,3.892112
-100.0,1,3.897672
-100.0,1,3.906572
-100.0,1,3.912375
-100.0,1,3.919016
-100.0,1,3.92506
-100.0,1,3.931376
-100.0,1,3.941134
-100.0,1,3.947001
-100.0,1,3.953738
-100.0,1,3.959515
-100.0,1,3.964673
-100.0,1,3.973561
-100.0,1,3.978668
-100.0,1,3.983603
-100.0,1,3.98911
-100.0,1,3.994609
-100.0,1,4.002766
-100.0,1,4.009175
-100.0,1,4.01675
-100.0,1,4.026458
-100.0,1,4.035341
-100.0,1,4.045825
-100.0,1,4.053141
-100.0,1,4.059729
-100.0,1,4.067506
-100.0,1,4.073993
-100.0,1,4.082843
-100.0,1,4.089385
-100.0,1,4.094716
-100.0,1,4.100337
-100.0,1,4.106507
-100.0,1,4.114128
-100.0,1,4.120137
-100.0,1,4.125202
-100.0,1,4.129952
-100.0,1,4.134777
-100.0,1,4.143288
-100.0,1,4.148481
-100.0,1,4.154484
-100.0,1,4.160973
-100.0,1,4.167262
-100.0,1,4.176413
-100.0,1,4.181649
-100.0,1,4.187591
-100.0,1,4.192895
-100.0,1,4.198379
-100.0,1,4.207061
-100.0,1,4.21304
-100.0,1,4.219746
-100.0,1,4.228162
-100.0,1,4.23413
-100.0,1,4.244683
-100.0,1,4.251141
-100.0,1,4.258666
-100.0,1,4.265747
-100.0,1,4.272907
-100.0,1,4.285353
-100.0,1,4.292791
-100.0,1,4.301182
-100.0,1,4.310992
-100.0,1,4.318974
