episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
1,-864.096279,60,Budget exceeded,0,0,25,6,29,0.4166666666666667,0.1,0.48333333333333334
2,-810.387509,68,Budget exceeded,0,0,27,11,30,0.39705882352941174,0.16176470588235295,0.4411764705882353
3,-135.468189,76,Error: Mesh quality issues: Element size ratio too large: 128.00,0,0,28,12,36,0.3684210526315789,0.15789473684210525,0.47368421052631576
4,-921.238066,89,Budget exceeded,0,0,27,10,52,0.30337078651685395,0.11235955056179775,0.5842696629213483
5,-833.283592,43,Budget exceeded,0,0,19,0,24,0.4418604651162791,0.0,0.5581395348837209
6,-942.146842,59,Budget exceeded,0,0,28,7,24,0.4745762711864407,0.11864406779661017,0.4067796610169492
7,-828.609832,64,Budget exceeded,0,0,27,5,32,0.421875,0.078125,0.5
8,-893.679729,67,Budget exceeded,0,0,25,5,37,0.373134328358209,0.07462686567164178,0.5522388059701493
9,-909.248788,72,Budget exceeded,0,0,26,6,40,0.3611111111111111,0.08333333333333333,0.5555555555555556
10,-984.754607,49,Budget exceeded,0,0,24,5,20,0.4897959183673469,0.10204081632653061,0.40816326530612246
11,-763.36211,48,Budget exceeded,0,0,20,3,25,0.4166666666666667,0.0625,0.5208333333333334
12,-924.764393,58,Budget exceeded,0,0,21,3,34,0.3620689655172414,0.05172413793103448,0.5862068965517241
13,-883.275924,45,Budget exceeded,0,0,24,4,17,0.5333333333333333,0.08888888888888889,0.37777777777777777
14,-884.918836,40,Budget exceeded,0,0,21,3,16,0.525,0.075,0.4
15,-860.695032,33,Budget exceeded,0,0,21,2,10,0.6363636363636364,0.06060606060606061,0.30303030303030304
16,-745.353691,55,Budget exceeded,0,0,28,3,24,0.509090909090909,0.05454545454545454,0.43636363636363634
17,-1081.348749,42,Budget exceeded,0,0,24,3,15,0.5714285714285714,0.07142857142857142,0.35714285714285715
