#{"t_start": 1740611936.756447, "env_id": "None"}
r,l,t
1055.18672,40,1.690664
1399.967073,83,2.404714
2888.535079,100,3.076872
2023.425155,73,3.510468
884.660496,34,3.711776
1779.75333,63,3.927486
292.209317,14,3.996791
1410.95356,52,4.230218
1777.73092,66,4.625927
2888.617587,100,5.216329
2407.327449,87,5.723154
866.045699,33,5.943798
1318.367054,49,6.193505
1814.615339,66,6.595776
1279.563471,48,6.94464
1850.383777,69,7.601406
528.064659,22,7.737451
980.350817,68,8.350778
2874.236919,100,9.021272
2888.87236,100,9.597016
2900.785615,100,10.311527
2878.736965,100,10.768977
2660.474739,93,11.421357
2896.735767,100,12.093759
2896.862346,100,12.703119
2175.719951,78,13.225382
2865.067911,100,13.962795
1067.623419,40,14.252021
2859.906502,100,14.876746
2851.375908,100,15.626378
2909.019531,100,16.35161
1320.464774,49,16.678477
2903.999502,100,17.286158
2907.211357,100,17.837825
2879.636884,100,18.458625
2885.083238,100,19.251338
2159.184424,79,19.857495
2950.770151,100,20.25256
2951.022854,100,20.827301
2842.980358,100,21.508642
2869.889319,100,22.068985
2791.531615,100,22.90872
1201.007712,44,23.18434
2844.563443,100,23.883186
2940.960195,100,24.269406
2895.792517,100,24.788232
2747.602086,99,25.427292
2873.819578,100,26.04209
2488.335353,90,26.650423
2838.461671,100,27.499363
2919.692169,100,28.211147
2868.674454,100,28.839023
2891.839452,100,29.298658
2896.706189,100,29.743581
2845.316371,100,30.413495
2907.005454,100,30.958806
2883.836843,100,31.575788
1103.721875,41,31.842228
2845.707192,100,32.609806
2552.390104,90,33.096258
2871.01348,100,33.884517
2842.326218,100,34.639055
2923.543058,100,35.322353
2894.011729,100,36.043121
2297.465721,81,36.551123
2908.651361,100,37.178699
2899.307362,100,38.016897
2849.123003,100,38.714607
1998.486539,72,39.159084
2965.771993,100,39.564853
2892.755854,100,40.234529
2875.381144,100,41.057777
2988.609068,100,41.85199
2935.894963,100,42.520184
2876.851277,100,43.291279
2899.658402,100,44.027537
2903.34159,100,44.588986
1810.193952,64,45.152885
2912.495263,100,45.742638
1482.687992,87,46.483242
2029.713928,74,47.022943
2912.794792,100,47.568721
1154.457763,44,47.959484
2869.995172,100,48.717584
1075.704574,40,49.040504
2975.240559,100,49.550582
2880.135467,100,50.19706
2946.396916,100,50.630491
2903.045956,100,51.079233
2938.974074,100,51.722181
2910.075694,100,52.368205
2969.172989,100,53.115893
2873.729726,100,54.034603
2940.553541,100,54.912617
2928.812271,100,55.468914
2864.481678,100,56.327146
2928.225024,100,56.752112
2935.836314,100,57.2679
2957.865277,100,57.706546
2947.543115,100,58.278398
2907.769125,100,58.884614
2907.916604,100,59.490201
2997.417427,100,60.101563
2442.97599,89,60.823908
2947.917407,100,61.677166
2886.189666,100,62.308951
2975.394688,100,62.812524
2876.864669,100,63.472155
2930.790021,100,64.212633
2885.641992,100,64.976328
2997.322181,100,65.443503
2956.415865,100,66.013497
2966.677577,100,66.490754
3002.005617,100,66.99102
2973.469909,100,67.531469
2896.945027,100,68.119713
2945.28568,100,68.581474
2964.800718,100,69.076208
2972.114022,100,69.621391
2890.036647,100,70.081607
3000.644114,100,70.624813
2890.021568,100,71.250741
2946.823959,100,71.955755
2972.023071,100,72.445494
2961.279999,100,72.950419
2962.973891,100,73.451722
2906.520572,100,74.15655
2946.097009,100,74.800345
2915.316035,100,75.360663
2950.145345,100,75.856545
2959.05382,100,76.319274
2975.863878,100,76.896236
2895.253674,100,77.470401
2987.048377,100,77.880417
2926.431403,100,78.510739
2894.930422,100,79.161272
2891.591811,100,79.95943
2981.799745,100,80.437092
3003.884684,100,80.948366
2907.280566,100,81.563525
2911.556537,100,82.155937
2917.936778,100,82.738673
2952.482399,100,83.337123
3008.82978,100,83.757146
2862.212691,100,84.429404
2860.022692,100,85.029381
2881.082928,100,85.570226
2890.922784,100,86.016355
3004.031262,100,86.357097
2969.875447,100,86.797367
2903.841291,100,87.198648
2953.671459,100,87.621479
2989.030563,100,88.007988
2901.908657,100,88.618677
3009.896826,100,89.00552
2975.162348,100,89.534158
2900.211632,100,90.125375
2911.375758,100,90.708448
3001.06559,100,91.153901
3010.010381,100,91.538711
2931.839341,100,91.999296
2885.5114,100,92.645739
2991.306427,100,93.090641
2892.125368,100,93.63896
2898.680009,100,94.293244
2908.79586,100,94.896358
2987.084322,100,95.364527
2980.634185,100,95.904699
2889.580763,100,96.396742
2982.202783,100,96.977385
2997.577773,100,97.45392
2999.216275,100,97.893188
2949.480593,100,98.35727
2936.800097,100,98.999149
2921.50002,100,99.58293
2889.987147,100,100.234731
2933.063903,100,100.786014
2988.26305,100,101.330807
2956.228203,100,101.856936
2971.840312,100,102.518826
2899.525211,100,103.127446
2986.629127,100,103.568757
3007.507841,100,104.04456
2947.473543,100,104.694224
2921.321482,100,105.294656
2955.048915,100,105.818949
2965.184879,100,106.355572
2923.493004,100,107.137015
2882.464227,100,107.785673
2989.514526,100,108.354568
2952.278462,100,108.813273
2994.092859,100,109.332901
2989.216209,100,109.864003
2891.116193,100,110.69685
2889.46587,100,111.358887
2952.252551,100,112.004296
2885.814365,100,112.725458
2895.310825,100,113.383004
2911.782667,100,114.113518
2929.895532,100,114.897522
2922.015619,100,115.612956
2938.415721,100,116.165459
2887.940589,100,117.192242
2895.681006,100,118.020226
2985.003093,100,118.606774
2876.499067,100,119.327958
2908.290188,100,119.905918
2957.421851,100,120.386379
2884.471753,100,121.185727
2923.58702,100,121.891733
2956.16996,100,122.671323
2942.865124,100,123.374102
2894.798288,100,124.187373
2838.796547,100,124.982791
2894.257092,100,125.789806
2955.96113,100,126.34948
2944.859841,100,127.05143
2920.552649,100,127.703694
2914.62652,100,128.488291
3002.072392,100,128.970261
2897.787125,100,129.801926
2941.481916,100,130.365289
2861.168235,100,131.265036
2918.436875,100,131.885105
2553.921345,91,132.615847
2921.749664,100,133.243057
2885.353107,100,133.861546
2895.267025,100,134.499971
2897.767666,100,135.217335
2106.296219,75,135.655312
