#{"t_start": 1740061266.065612, "env_id": "None"}
r,l,t
-100.0,1,5.729017
-100.0,1,5.743174
-100.0,1,5.756834
-100.0,1,5.772923
-100.0,1,5.790163
-100.0,1,5.807709
-100.0,1,5.823093
-100.0,1,5.842523
-100.0,1,5.860388
-100.0,1,5.881819
-100.0,1,5.895861
-100.0,1,5.910311
-100.0,1,5.9258
-100.0,1,5.940899
-100.0,1,5.966258
-100.0,1,5.985693
-100.0,1,5.999933
-100.0,1,6.015379
-100.0,1,6.029446
-100.0,1,6.047783
-100.0,1,6.059557
-100.0,1,6.073338
-100.0,1,6.085863
-100.0,1,6.101642
-100.0,1,6.11743
-100.0,1,6.131837
-100.0,1,6.14485
-100.0,1,6.161835
-100.0,1,6.1781
-100.0,1,6.197207
-100.0,1,6.210468
-100.0,1,6.224405
-100.0,1,6.236923
-100.0,1,6.250638
-100.0,1,6.296036
-100.0,1,6.309732
-100.0,1,6.3232
-100.0,1,6.336432
-100.0,1,6.349992
-100.0,1,6.365697
-100.0,1,6.377399
-100.0,1,6.392797
-100.0,1,6.405159
-100.0,1,6.419273
-100.0,1,6.433904
-100.0,1,6.446752
-100.0,1,6.458428
-100.0,1,6.472768
-100.0,1,6.485316
-100.0,1,6.501818
-100.0,1,6.515845
-100.0,1,6.528167
-100.0,1,6.539829
-100.0,1,6.554283
-100.0,1,6.56851
-100.0,1,6.582628
-100.0,1,6.594639
-100.0,1,6.609218
-100.0,1,6.622088
-100.0,1,6.638027
-100.0,1,6.65132
-100.0,1,6.6663
-100.0,1,6.679452
-100.0,1,6.6914
-100.0,1,6.706227
-100.0,1,6.718017
-100.0,1,6.730693
-100.0,1,6.743303
-100.0,1,6.755047
-100.0,1,6.770052
-100.0,1,6.783958
-100.0,1,6.798679
-100.0,1,6.810988
-100.0,1,6.82421
-100.0,1,6.840344
-100.0,1,6.853036
-100.0,1,6.868177
-100.0,1,6.880539
-100.0,1,6.89388
-100.0,1,6.909814
-100.0,1,6.92321
-100.0,1,6.936036
-100.0,1,6.948088
-100.0,1,6.960044
-100.0,1,6.976375
-100.0,1,6.991138
-100.0,1,7.003922
-100.0,1,7.016937
-100.0,1,7.029749
-100.0,1,7.045158
-100.0,1,7.058161
-100.0,1,7.072781
-100.0,1,7.086784
-100.0,1,7.124201
-100.0,1,7.144342
-100.0,1,7.162164
-100.0,1,7.179894
-100.0,1,7.199004
-100.0,1,7.216764
-100.0,1,7.237494
-100.0,1,7.251362
-100.0,1,7.264595
-100.0,1,7.276608
-100.0,1,7.289648
-100.0,1,7.30656
-100.0,1,7.319017
-100.0,1,7.331878
-100.0,1,7.344819
-100.0,1,7.358357
-100.0,1,7.374349
-100.0,1,7.38721
-100.0,1,7.400398
-100.0,1,7.412223
-100.0,1,7.425127
-100.0,1,7.44249
-100.0,1,7.455772
-100.0,1,7.469024
-100.0,1,7.482253
-100.0,1,7.496281
-100.0,1,7.512118
-100.0,1,7.525673
-100.0,1,7.540663
-100.0,1,7.552492
-100.0,1,7.56668
-100.0,1,7.583928
-100.0,1,7.59596
-100.0,1,7.609805
-100.0,1,7.62383
-100.0,1,7.640103
-100.0,1,7.655345
-100.0,1,7.66954
-100.0,1,7.683694
-100.0,1,7.696492
-100.0,1,7.71026
-100.0,1,7.726391
-100.0,1,7.743575
-100.0,1,7.759603
-100.0,1,7.773433
-100.0,1,7.787498
-100.0,1,7.804347
-100.0,1,7.818601
-100.0,1,7.834541
-100.0,1,7.847596
-100.0,1,7.86201
-100.0,1,7.882644
-100.0,1,7.89989
-100.0,1,7.919582
-100.0,1,7.937342
-100.0,1,7.978773
-100.0,1,7.997951
-100.0,1,8.009753
-100.0,1,8.021821
-100.0,1,8.036031
-100.0,1,8.04908
-100.0,1,8.065236
-100.0,1,8.076935
-100.0,1,8.090842
-100.0,1,8.107079
-100.0,1,8.121679
-100.0,1,8.139329
-100.0,1,8.152626
-100.0,1,8.167402
-100.0,1,8.18067
-100.0,1,8.194784
-100.0,1,8.214296
-100.0,1,8.227935
-100.0,1,8.244068
-100.0,1,8.260507
-100.0,1,8.275444
-100.0,1,8.291587
-100.0,1,8.30659
-100.0,1,8.321609
-100.0,1,8.339221
-100.0,1,8.354321
-100.0,1,8.372944
-100.0,1,8.386805
-100.0,1,8.400934
-100.0,1,8.416995
-100.0,1,8.429145
-100.0,1,8.446302
-100.0,1,8.462747
-100.0,1,8.475673
-100.0,1,8.490094
-100.0,1,8.50468
-100.0,1,8.521947
-100.0,1,8.535968
-100.0,1,8.553302
-100.0,1,8.569185
-100.0,1,8.583956
-100.0,1,8.600675
-100.0,1,8.615958
-100.0,1,8.631048
-100.0,1,8.643434
-100.0,1,8.656031
-100.0,1,8.674527
-100.0,1,8.687956
-100.0,1,8.701494
-100.0,1,8.718233
-100.0,1,8.732966
-100.0,1,8.752809
-100.0,1,8.76627
-100.0,1,8.779279
-100.0,1,8.795635
-100.0,1,8.809866
-100.0,1,8.826118
-100.0,1,8.841896
-100.0,1,8.856633
-100.0,1,8.870136
-100.0,1,8.910697
-100.0,1,8.928887
-100.0,1,8.945606
-100.0,1,8.96284
-100.0,1,8.976796
-100.0,1,8.99055
-100.0,1,9.007848
-100.0,1,9.021179
-100.0,1,9.036568
-100.0,1,9.051283
-100.0,1,9.067579
