#{"t_start": 1743389236.839177, "env_id": "None"}
r,l,t
-1227.624642,33,85.2882
-1104.340733,39,85.577717
-1263.131256,31,85.807863
-1141.613928,43,86.151151
-1110.505008,29,86.370456
-1315.579281,36,86.670582
-1246.469129,33,86.93776
-1089.368574,37,87.226258
-1081.574447,26,87.423707
-1124.548437,35,87.715152
-1320.855057,36,87.994153
-1118.775925,37,88.320248
-1097.66206,28,88.62884
-1025.278902,30,91.273079
-1074.348359,35,91.562293
-1167.732906,50,91.941366
-1252.048729,30,92.179956
-1083.093267,32,92.434812
-1044.357264,34,92.731392
-1273.247964,26,93.004339
-1060.942691,35,93.34846
-1085.807705,26,93.614059
-1236.423301,55,94.118792
-1113.678283,41,94.474379
-1130.854905,38,94.811478
-1059.844664,33,95.119982
-1094.549301,53,95.611398
-1163.433287,31,95.928834
-1031.517455,32,96.239198
-1171.727987,46,96.645747
-1185.143233,28,96.896319
-1100.047509,45,97.368602
-1109.94588,30,97.662781
-1048.622172,31,98.027049
-1184.55772,40,98.38229
-1037.448897,46,98.773792
-1365.005249,55,99.248289
-1197.413912,38,99.575539
-1162.78062,39,99.957304
-1193.028608,45,100.373856
-1090.485319,40,100.751496
-1122.593226,34,101.054644
-1174.292446,37,101.42137
-1100.90919,39,101.765738
-1324.790471,60,102.246341
-1041.284845,29,102.503506
-1127.113701,35,102.832679
-1104.045178,63,103.432829
-1276.136812,46,103.82876
-1059.610775,34,104.118402
-1070.128347,34,104.378574
-1174.165653,53,104.788742
-1067.890463,35,105.065424
-1195.091044,39,105.395222
-1039.518351,38,105.72461
-1097.211638,40,106.069229
-1076.1358,33,106.370159
-1155.288604,42,106.742856
-1092.061397,29,107.01013
-1156.740305,39,107.376167
-1213.093415,36,107.693233
-1031.405407,46,108.107573
-1065.287873,35,108.4383
-1220.380547,43,108.825797
-1193.880934,37,109.192721
-1135.503115,43,109.540676
-1216.947908,48,110.050005
-1155.045537,34,110.35573
-1238.791961,44,110.713136
-1092.878323,31,110.966157
-1093.006216,34,111.24054
-1229.105798,76,111.908027
-1061.13066,41,112.262719
-1199.563783,42,112.615698
-1078.305726,38,112.952174
-1189.06792,50,113.422415
-1073.131001,40,113.79534
-1085.369687,38,114.143183
-1213.543823,49,114.577763
-1081.949229,45,114.92806
-1073.529155,36,115.207976
-1312.999458,55,115.6737
-1067.999253,31,115.916474
-1184.034106,51,116.3214
-1018.701349,43,116.661436
-1053.213449,36,116.951726
-1038.254537,49,117.377128
-1019.713261,38,117.7116
-1065.562746,56,118.235737
-1051.797303,34,118.536423
-1083.730029,34,118.842194
-1043.644396,40,119.223388
-1036.744068,31,119.48925
-1016.034005,42,119.81748
-1148.186317,53,120.230168
-1236.613606,54,120.66225
-1176.229818,78,121.303848
-1118.578659,32,121.564842
-1089.05186,48,121.962917
-1224.914827,77,122.6284
-1034.224899,49,123.069616
-1196.333387,86,123.877335
-1178.364484,34,124.204681
-1262.78926,48,124.648052
-1169.254112,44,125.035539
-1037.939475,71,125.568419
-1206.015011,86,126.279905
-1083.31419,39,126.646423
-1082.463751,40,126.991933
-1058.833482,37,127.289132
-1163.893775,43,127.672503
-1088.361933,59,128.212138
-1108.868997,32,128.510749
-1187.135407,45,128.92227
-1109.47156,53,129.479969
-1094.428524,27,129.77437
-1182.618482,34,130.104002
-1140.443081,47,130.569006
-1230.471635,28,130.831144
-1021.701302,26,131.062136
-1020.43985,30,131.332074
-1095.238868,47,131.755839
-1197.211424,35,132.098106
-1106.358007,29,132.39832
-1063.528149,36,132.743633
-1098.650917,29,133.014306
-1132.736096,36,133.358036
-1090.055793,24,133.592189
-1234.699029,44,134.003825
-1133.968514,31,134.283259
-1215.21519,33,134.559456
-1129.064834,44,134.997839
-1049.77191,34,135.321485
-1035.995964,46,135.738413
-1364.957022,32,138.58644
-1122.130741,39,138.965408
-1204.092094,36,139.309888
-1097.625184,43,139.739578
-1050.759097,37,140.153286
-1390.37841,50,140.68857
-1189.378205,35,141.033933
-1334.782044,33,141.370774
-1098.328712,32,141.73309
-1166.543039,36,142.158862
-1250.633124,35,142.517325
-1279.5299,42,142.966343
-1200.555608,29,143.282659
-1115.084544,27,143.575974
-1236.98438,45,144.04384
-1089.524934,27,144.283181
-1110.227487,30,144.580645
-1120.974924,29,144.865564
-1490.534188,45,145.325823
-1130.446991,29,145.61389
-1258.849232,27,145.858815
-1276.801573,32,146.162747
-1225.668959,28,146.438956
-1253.650426,40,146.846469
-1167.74923,33,147.156405
-1203.781924,35,147.476565
-1085.301793,47,147.939762
-1217.356819,42,148.353536
-1084.999127,38,148.71066
-1296.113216,48,149.150633
-1103.733502,32,149.425097
-1120.669939,50,149.860878
-1249.072764,46,150.289227
-1045.805252,39,150.613536
-1045.172409,38,150.946973
-1138.503889,49,151.383342
-1213.082429,26,151.607516
-1192.860161,34,151.9092
-1290.232823,42,152.27781
-1198.559727,58,152.840769
-1141.994803,28,153.068275
-1070.768948,35,153.372076
-1035.11286,44,153.724242
-1139.152807,39,154.025573
-1306.304572,32,154.276669
-1202.649576,49,154.664714
-1104.593602,37,154.984441
-1133.721679,28,155.202264
-1282.620439,32,155.463323
-1118.503538,50,155.890055
-1171.190979,37,156.212756
-1200.196927,34,156.510233
-1214.463879,32,156.786855
-1205.345185,27,157.022712
-1066.948835,39,157.389835
-1205.150961,66,158.08988
-1336.068868,34,158.435615
-1341.435172,46,158.910026
-1093.124874,38,159.24278
-1178.696416,47,159.604889
-1036.136419,44,159.978042
-1054.919005,42,160.361614
-1154.363112,42,160.684257
-1216.738611,38,161.048307
-1158.927567,57,161.578011
-1098.859377,42,161.998697
-1454.479444,48,162.4419
-1176.417534,53,162.965952
-1018.150601,22,163.161517
-1069.481766,37,163.531119
-1269.868678,51,164.002754
-1257.37691,43,164.378312
-1201.068213,40,164.721731
-1302.473511,33,164.991541
-1039.215207,28,165.22147
-1335.097693,36,165.532772
-1063.961063,30,165.778055
-1169.119621,43,166.138326
-1435.167183,48,166.557696
-1225.458363,58,167.129851
-1213.817547,34,167.448669
-1201.917309,44,167.867038
-1053.047212,31,168.144575
-1285.546032,46,168.63815
-1042.487633,38,168.995298
-1292.009741,78,169.737338
-1085.221159,49,170.141644
-1276.971904,76,170.777052
-1025.818825,45,171.191527
-1116.266928,38,171.484337
-1245.61401,48,171.92149
-1122.531003,58,172.483606
-1130.256099,53,172.978559
-1162.990901,50,173.450494
-1143.842254,60,174.017923
-1163.946792,41,174.426187
-1199.802974,37,174.812473
-1048.580472,61,175.353635
-1234.468077,32,175.620118
-1091.738165,48,176.014284
-1178.335326,73,176.622366
-1109.045292,36,176.96381
-1081.157968,71,177.631237
-1143.286813,28,177.876173
-1232.714057,84,178.675101
-1039.421483,43,179.103843
-1031.310737,29,179.400263
-1090.799885,30,179.7034
-1115.559233,27,179.988215
-1145.910179,31,180.330322
-1279.368891,28,180.616632
-1136.994035,69,181.270722
-1176.659177,48,181.660891
-1311.697722,38,181.982271
-1107.387494,74,182.591453
-1095.545875,48,183.007106
-1153.421029,43,183.363293
-1062.183252,37,183.674806
-1277.118103,63,184.280793
-1105.848542,36,184.643806
-1067.896345,30,187.384025
-1017.180237,43,187.738969
-1052.960622,32,188.004089
-1264.137697,145,189.357148
-1071.194595,50,189.945378
-1287.600831,82,190.785892
-1042.319339,41,191.183659
-1070.668912,32,191.508416
-1113.239373,32,191.830684
-1075.217336,40,192.269464
-1101.263679,34,192.608551
-1062.79421,47,193.108092
-1157.032169,48,193.614221
-1150.227221,60,194.25788
-1163.743353,60,194.85328
-1058.452537,42,195.301645
-1104.496071,42,195.726649
-1125.71116,40,196.133403
-1037.749924,47,196.611509
-1142.572077,32,196.944056
-1280.008501,93,197.903234
-1119.324158,49,198.373663
-1106.328326,33,198.717221
-1080.131775,48,199.190156
-1389.995378,54,199.745027
-1116.010826,51,200.286399
-1055.917451,37,200.720425
-1242.26999,41,201.126438
-1177.932322,85,201.869114
-1022.538218,67,202.481711
-1054.089777,27,202.701727
-1096.435179,50,203.128748
-1114.202097,40,203.509071
-1122.005448,58,204.102449
-1057.414784,33,204.445469
-1090.803508,30,204.736928
-1152.285634,46,205.249459
-1221.986377,39,205.664589
-1107.195754,80,206.522395
-1124.943581,41,206.904281
-1190.25309,35,207.264727
-1071.073317,30,207.553237
-1188.23624,48,208.019926
-1183.190639,69,208.64739
-1057.585375,41,209.024748
-1057.515888,52,209.532828
-1034.989664,28,209.830365
-1142.4051,37,210.199795
-1097.639478,52,210.750919
-1117.135251,35,211.119055
-1144.745573,64,211.719832
-1075.001591,26,211.927017
-1098.87992,84,212.652062
-1050.23704,33,212.940236
-1038.4565,35,213.235318
-1098.917273,41,213.605675
-1170.308771,44,214.028216
-1051.29379,47,214.51794
-1141.606391,54,215.050048
-1054.17414,45,215.475993
-1244.157145,49,215.99498
-1052.893431,51,216.542627
-1147.205748,30,216.818269
-1118.983247,49,217.256378
-1225.754783,48,217.690481
-1173.028434,33,217.98667
-1205.134309,57,218.509444
-1282.409292,50,219.004637
-1049.862499,40,219.404734
-1055.212336,36,219.737575
-1221.449899,42,220.145229
-1182.340773,56,220.690741
-1129.285926,50,221.182295
-1163.528413,51,221.724745
-1118.786089,42,222.129179
-1123.238665,39,222.484659
-1107.815816,51,222.90989
-1089.210178,38,223.231133
-1067.486778,70,223.86427
-1209.179396,58,224.399883
-1024.270247,50,224.835703
-1169.737207,40,225.21824
-1222.736095,44,225.660851
-1038.358519,38,226.046352
-1058.030354,32,226.379601
-1122.156007,46,226.882902
-1116.197102,49,227.397261
-1270.228163,90,228.289809
-1057.188652,35,228.598826
-1096.31741,67,229.240192
-1119.366835,35,229.564298
-1204.461488,63,230.118414
-1085.570204,41,230.499033
-1290.531247,70,231.278408
-1195.811635,63,231.98331
-1175.970196,38,232.416928
-1264.778437,67,233.095979
-1065.889941,37,233.414139
-1079.973428,43,233.76154
-1110.264667,64,234.305948
-1165.02062,55,234.768364
-1228.609741,53,235.223545
-1252.257722,82,238.550483
-1195.0746,62,239.077016
-1034.611797,30,239.320317
-1131.393602,32,239.592034
-1088.983045,45,239.986566
-1163.184044,91,240.926805
-1074.963077,45,241.428175
-1103.873061,34,241.767443
-1086.923827,27,242.059333
-1186.90678,68,242.756942
-1164.545895,54,243.357246
-1054.154115,31,243.673321
-1250.866856,80,244.620616
-1071.991396,41,245.091335
-1048.247829,30,245.426831
-1143.335668,47,245.947349
-1152.428499,29,246.229133
-1074.621584,28,246.520552
-1104.273654,42,246.945229
-1134.92057,33,247.29227
-1096.029751,42,247.705415
-1148.694195,61,248.31419
-1141.349165,37,248.700143
-1256.210127,52,249.220024
-1158.531403,38,249.597775
-1049.056364,43,250.048579
-1249.739355,55,250.659705
-1113.462613,35,251.030734
-1049.822613,40,251.420394
-1280.463085,106,252.364752
-1095.264291,49,252.774651
-1022.418227,39,253.154196
-1038.965239,32,253.476631
-1153.267351,44,253.922427
-1147.477269,50,254.43964
-1091.827708,37,254.833655
-1057.906904,66,255.532152
-1081.72803,49,256.013721
-1072.217578,44,256.481601
-1231.501761,46,256.894915
-1097.966659,34,257.203209
-1028.850463,30,257.471238
-1095.94292,58,257.963319
-1117.573802,47,258.343313
-1213.463264,54,258.864838
-1128.397132,37,259.195566
-1192.06689,58,259.757407
-1075.537931,33,260.099529
-1153.281313,41,260.527971
-1180.298936,39,260.940021
-1080.851761,36,261.305943
-1059.256044,31,261.607801
-1052.589165,27,261.891199
-1095.216503,65,262.535945
-1048.01304,44,262.934989
-1059.548855,61,263.519142
-1111.94044,48,263.95461
-1064.631093,41,264.304381
-1096.59827,40,264.662505
-1137.627674,35,264.970413
-1238.613435,69,265.625306
-1120.807261,31,265.938792
-1172.581137,53,266.488097
-1197.560125,69,267.185542
-1126.257325,49,267.679962
-1040.800039,73,268.466214
-1058.476958,40,268.904147
-1162.731822,28,269.166501
-1210.161171,50,269.643449
-1046.433611,30,269.916206
-1115.891553,34,270.206787
-1138.172838,33,270.500636
-1148.343618,34,270.812661
-1075.146816,35,271.169803
-1084.570592,37,271.523448
-1139.883107,33,271.837638
-1068.945914,46,272.294731
-1119.753949,30,272.607665
-1064.24042,43,273.075399
-1141.790058,30,273.381935
-1224.294761,62,274.054945
-1074.027993,28,274.364116
-1168.207028,57,274.95872
-1172.642593,92,275.799138
-1071.430626,44,276.178516
-1069.588456,51,276.643639
-1087.975263,51,277.118863
-1083.002237,34,277.428231
-1090.737158,63,278.08262
-1155.316747,37,278.480495
-1167.593122,65,279.203873
-1240.333051,45,279.67504
-1059.10336,49,280.204722
-1136.884221,47,280.641673
-1018.728029,27,280.89659
-1084.112532,39,281.253711
-1130.422615,46,281.663798
-1043.479023,41,282.038578
-1164.330055,42,282.388247
-1053.49733,38,282.738401
-1041.780743,44,283.131114
-1159.298028,49,283.592051
-1139.396892,60,284.171515
-1059.396228,39,284.552192
-1077.489846,33,284.931997
-1164.370832,73,285.700852
-1232.046627,136,286.880702
-1151.895182,93,290.489266
-1093.176571,29,290.720734
-1050.649362,42,291.109674
-1125.656117,85,291.81093
-1151.449333,54,292.348438
-1121.908007,72,293.096079
-1094.951257,44,293.566859
-1088.686616,33,293.90282
-1070.580652,45,294.379923
-1280.676162,74,295.164848
-1108.96602,40,295.701976
-1099.957757,30,296.176649
-1190.267006,36,296.681288
-1088.730472,44,297.285827
-1126.744685,36,297.810933
-1165.471294,90,299.022317
-1195.454922,53,299.805556
-1083.031425,37,300.281039
-1182.001544,68,301.068383
-1106.439242,51,301.732852
-1042.76472,45,302.674065
-1117.015489,54,304.630672
-1132.411394,53,305.986639
-1080.9979,32,306.452997
-1031.00152,39,306.960897
-1052.859586,48,307.55924
-1132.945827,51,308.15101
-1109.167131,44,308.695385
-1123.727399,93,309.612575
-1110.8488,58,310.225546
-1065.41001,64,310.80164
-1098.201254,36,311.130244
-1077.034547,45,311.517221
-1129.583898,56,311.997018
-1096.645226,56,312.449055
-1091.359602,50,312.868593
-1137.475645,43,313.270689
-1152.93469,68,313.896213
-1144.00405,81,314.687304
-1038.313339,44,315.076281
-1036.674356,42,315.464388
-1129.842278,55,316.018446
-1139.185438,58,316.541952
-1113.231577,60,317.11519
-1034.372025,63,317.650704
-1057.748971,67,318.29067
-1151.24441,70,318.860789
-1063.642129,39,319.20966
-1208.049009,73,319.786359
-1122.15358,71,320.40184
-1114.269493,59,320.900365
-1039.196235,58,321.424539
-1046.678474,49,321.85468
-1077.635509,67,322.389684
-1054.198371,55,322.919227
-1076.127568,40,323.285183
-1067.403312,47,323.717635
-1043.622051,56,324.222382
-1053.599836,35,324.529106
-1172.423592,79,325.302717
-1137.768062,47,325.766824
-1131.251838,62,326.297072
-1105.350356,42,326.680724
-1063.61277,36,327.007338
-1097.663407,35,327.298594
-1125.306873,58,327.868088
-1058.651978,39,328.226065
-1059.139307,42,328.639406
-1094.259491,30,328.924235
-1084.285852,48,329.359332
-1125.849963,60,329.904052
-1093.696528,38,330.257704
-1039.930046,56,330.777796
-1038.944503,38,331.12468
-1026.733857,42,331.515112
-1066.726927,33,331.823695
-1086.255512,29,332.10555
-1063.361446,46,332.511897
-1067.865681,47,332.914783
-1062.230719,39,333.262781
-1173.866942,60,333.826879
-1077.960821,53,334.299735
-1076.392699,52,334.764389
-1034.805882,37,335.122149
-1134.946119,66,335.76365
-1057.592367,43,336.177948
-1104.322212,51,336.66046
-1063.756255,36,337.005636
-1052.31557,50,337.499943
-1097.948495,53,337.991406
-1116.328588,51,338.48507
-1126.227801,61,339.048752
-1103.02478,60,339.620239
-1254.181124,121,340.693833
-1316.914437,115,341.777711
-1130.219858,53,344.895862
-1068.397765,39,345.23309
-1232.407239,87,346.109412
-1047.576109,39,346.562428
-1079.141956,44,347.098692
-1104.501718,43,347.602503
-1037.07043,37,348.048969
-1025.566511,49,348.657813
-1020.772344,33,349.014787
-1109.396524,42,349.484552
-1103.961154,79,350.451433
-1129.914652,49,351.092921
-1139.183207,71,351.92369
-1125.583675,33,352.283116
-1077.793869,115,353.604051
-1102.922908,71,354.430012
-1108.040168,49,354.899277
-1073.655786,53,355.369925
-1069.104704,29,355.659113
-1072.847777,45,356.095262
-1096.948264,53,356.592484
-1051.477274,35,356.916243
-1188.584468,64,357.485826
-1105.52851,62,358.025372
-1096.562614,42,358.397427
-1104.011882,59,358.9299
-1190.415584,33,359.235372
-1101.451989,53,359.722901
-1138.756342,59,360.278008
-1095.215161,52,360.763653
-1060.43874,35,361.082389
-1118.800467,32,361.373681
-1103.223502,53,361.888778
-1130.186175,40,362.283274
-1112.844272,61,362.818561
-1067.27616,53,363.301271
-1070.023034,32,363.582012
-1213.041924,83,364.306534
-1062.477208,43,364.719268
-1060.618617,46,365.230078
-1063.61914,37,365.580014
-1039.835136,42,366.007614
-1062.60647,58,366.576661
-1061.891695,44,366.999764
-1064.711417,48,367.477241
-1046.840163,35,367.79226
-1084.50847,47,368.191936
-1097.428913,42,368.580595
-1068.805382,41,368.979176
-1058.77072,37,369.386979
-1099.685091,42,369.87682
-1063.050126,41,370.304781
-1078.718662,59,370.998999
-1040.526236,48,371.532507
-1066.336396,43,372.007106
-1031.702116,53,372.683804
-1116.245111,78,373.585223
-1100.046972,85,374.532006
-1037.491871,57,375.224783
-1060.421782,54,375.858849
-1050.636141,40,376.350189
-1080.781826,41,376.857997
-1088.177438,56,377.485268
-1070.416923,41,377.960334
-1021.482445,61,378.707029
-1032.733527,61,379.415146
-1118.693554,59,380.062465
-1119.436938,60,380.713719
-1129.383744,51,381.364062
-1112.310477,40,381.868724
-1108.493848,61,382.486468
-1083.725093,53,383.03968
-1070.974878,57,383.642951
-1173.079497,63,384.292338
-1055.97467,53,384.860007
-1096.774506,61,385.651433
-1090.566862,49,386.143296
-1160.472631,49,386.635331
-1087.300143,52,387.134254
-1097.743104,77,387.935246
-1134.290843,64,388.654221
-1082.459854,57,389.375936
-1074.198073,44,389.899485
-1139.372218,55,390.568638
-1093.853429,55,391.16457
-1087.843169,59,391.877556
-1094.684751,40,392.410885
-1073.753621,61,393.223772
-1134.027615,66,393.974845
-1073.299066,47,394.516364
-1124.94399,62,395.184523
-1049.225048,56,395.841067
-1179.086022,48,396.390148
-1039.884873,59,397.02445
-1085.565231,53,397.627641
-1093.95534,58,398.245765
-1089.016338,46,401.984275
-1079.510553,65,402.665105
-1096.591447,53,403.305271
-1076.570657,69,404.089041
-1115.402127,59,404.843626
-1104.374706,63,405.718074
-1043.214284,43,406.255225
-1105.377128,68,407.206063
-1083.526407,36,407.70108
-1050.975356,57,408.43746
-1104.618483,72,409.483532
-1055.508532,61,410.221052
-1097.174552,54,410.775523
-1092.813506,61,411.589503
-1074.08211,47,412.219229
-1086.552666,47,412.796459
-1088.977253,57,413.524448
-1080.321154,41,414.004765
-1072.110254,63,414.720596
-1078.056138,63,415.394016
-1134.148777,83,416.397875
-1066.790218,46,416.961662
-1122.161001,45,417.486848
-1051.817239,55,418.058049
-1080.601474,98,419.246976
-1047.831965,37,419.7083
-1077.333084,65,420.449823
-1087.844323,69,421.246578
-1068.629268,54,421.834742
-1093.329456,55,422.443003
-1078.972128,67,423.20212
-1049.219057,52,423.782399
-1069.48005,42,424.311658
-1101.277571,74,425.14546
-1087.047832,72,426.043066
-1110.448825,77,426.991806
-1084.200588,51,427.60014
262.125006,300,431.761697
284.244149,300,435.585345
295.93452,300,439.48466
267.983976,300,443.580179
250.027915,300,447.585409
264.428291,300,451.292483
255.172084,300,455.241955
320.699455,300,459.512862
254.287925,300,463.743764
266.690517,300,471.336987
280.215458,300,475.372863
286.508428,300,479.602442
253.797853,300,484.024185
197.48632,300,487.533306
253.986509,300,490.960749
264.371696,300,494.618974
328.377953,300,497.866062
211.389492,300,500.972777
210.92678,300,504.069954
192.073956,300,507.079172
261.210054,300,510.24029
238.67866,300,514.52124
253.407799,300,518.793117
172.090799,300,522.187823
286.901906,300,525.637122
228.100528,300,528.931073
172.009747,300,542.532825
318.843735,300,544.32993
257.969736,300,546.032939
209.341122,300,547.722809
273.35492,300,549.490096
