episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct
1,-1689.48772585392,171,Budget exceeded (pre-action),0,0,56,51,64,0.32748538011695905,0.2982456140350877,0.3742690058479532
2,-1789.6339735984802,137,Budget exceeded (pre-action),0,0,48,43,46,0.35036496350364965,0.31386861313868614,0.3357664233576642
3,-1709.5382075309753,61,Budget exceeded (pre-action),0,0,31,13,17,0.5081967213114754,0.21311475409836064,0.2786885245901639
4,-192.9330677986145,60,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,27,18,15,0.45,0.3,0.25
5,-2135.9400768277756,53,Budget exceeded (pre-action),0,0,28,12,13,0.5283018867924528,0.22641509433962265,0.24528301886792453
6,-118.81731081008911,38,Error: Mesh quality issues: Element size ratio too large: 256.00,0,0,15,9,14,0.39473684210526316,0.23684210526315788,0.3684210526315789
7,-1995.5728665564104,56,Budget exceeded (pre-action),0,0,30,13,13,0.5357142857142857,0.23214285714285715,0.23214285714285715
8,-1680.4056557416916,58,Budget exceeded (pre-action),0,0,29,13,16,0.5,0.22413793103448276,0.27586206896551724
9,-422.9990859031677,53,Error: Mesh quality issues: Element size ratio too large: 256.00,0,0,29,16,8,0.5471698113207547,0.3018867924528302,0.1509433962264151
10,-1648.6119675636292,42,Budget exceeded (pre-action),0,0,21,8,13,0.5,0.19047619047619047,0.30952380952380953
11,-1664.8838662058115,67,Budget exceeded (pre-action),0,0,31,16,20,0.4626865671641791,0.23880597014925373,0.29850746268656714
12,-1824.9927096350584,59,Budget exceeded (pre-action),0,0,28,13,18,0.4745762711864407,0.22033898305084745,0.3050847457627119
13,-844.9618988037109,62,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,31,16,15,0.5,0.25806451612903225,0.24193548387096775
14,-772.9645409584045,58,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,30,15,13,0.5172413793103449,0.25862068965517243,0.22413793103448276
15,-1680.8762745857239,52,Budget exceeded (pre-action),0,0,29,11,12,0.5576923076923077,0.21153846153846154,0.23076923076923078
16,-1781.8580555915833,65,Budget exceeded (pre-action),0,0,29,19,17,0.4461538461538462,0.2923076923076923,0.26153846153846155
17,135.23381769657135,89,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,30,25,34,0.33707865168539325,0.2808988764044944,0.38202247191011235
18,76.84435653686523,38,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,21,7,10,0.5526315789473685,0.18421052631578946,0.2631578947368421
19,75.86363005638123,61,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,24,19,18,0.39344262295081966,0.3114754098360656,0.29508196721311475
20,-1670.6843485832214,57,Budget exceeded (pre-action),0,0,27,14,16,0.47368421052631576,0.24561403508771928,0.2807017543859649
21,159.2191982269287,26,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,17,1,8,0.6538461538461539,0.038461538461538464,0.3076923076923077
22,-173.91564238071442,50,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,26,12,12,0.52,0.24,0.24
23,-1906.8398904800415,58,Budget exceeded (pre-action),0,0,29,10,19,0.5,0.1724137931034483,0.3275862068965517
24,-1655.9232442378998,115,Budget exceeded (pre-action),0,0,47,39,29,0.40869565217391307,0.3391304347826087,0.25217391304347825
25,131.76819133758545,26,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,15,6,5,0.5769230769230769,0.23076923076923078,0.19230769230769232
26,-1761.5109037160873,52,Budget exceeded (pre-action),0,0,27,8,17,0.5192307692307693,0.15384615384615385,0.3269230769230769
27,127.90867114067078,101,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,42,35,24,0.4158415841584158,0.3465346534653465,0.2376237623762376
28,133.83785808086395,74,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,35,22,17,0.47297297297297297,0.2972972972972973,0.22972972972972974
29,48.633427023887634,48,Error: Mesh quality issues: Element size ratio too large: 384.00,0,0,21,13,14,0.4375,0.2708333333333333,0.2916666666666667
