#{"t_start": 1743345730.1702669, "env_id": "None"}
r,l,t
-1801.00044,50,128.345755
-1052.02403,25,128.845751
-1237.014562,51,129.850387
-1075.324989,38,130.675258
-1281.653918,37,136.829541
-1205.097962,52,137.888682
-908.369282,28,138.403033
-948.890252,37,139.140726
-1822.719852,34,139.769358
-859.642447,20,140.117604
-1251.320035,59,141.289336
-863.80513,44,142.14962
-1268.201543,41,143.036023
-893.040451,27,143.542847
-965.83076,41,144.331438
-910.874718,20,144.637503
-907.837377,43,145.398105
-920.57452,44,146.133831
-1912.368041,30,146.759865
-1007.204219,33,147.433372
-1235.534738,31,147.987341
-966.873509,57,148.992915
-1869.371415,35,149.53465
-1917.764718,43,150.300997
-1040.362618,43,151.021147
-1882.494798,50,151.921551
-896.172157,36,152.463949
-872.155645,26,152.929689
-959.38778,45,153.765351
-862.389529,38,154.342769
-1829.887513,58,155.333187
-910.874476,25,155.641996
-888.570396,25,155.992212
-913.940156,52,156.775129
-904.355168,20,157.045184
-937.584287,66,158.245146
-932.175596,19,158.470497
-843.607293,28,158.831309
-904.050332,54,159.680134
-863.849113,40,160.294942
-859.233707,32,160.770084
-922.034473,36,161.302922
-1217.414078,67,162.355179
-849.462812,32,162.764138
-791.61868,38,163.295523
-941.584253,35,163.923409
-1883.306206,50,164.767741
-917.188677,31,165.15692
-1817.097322,61,166.247848
-1821.714747,57,167.239606
-956.458795,55,168.279017
-935.044397,43,169.008435
-991.727439,44,169.707595
-926.008168,23,170.083782
-872.623213,27,170.47467
-1879.969884,26,170.895434
-1927.931318,52,171.754667
-907.691407,34,172.234854
-1854.324144,30,172.724826
-831.992805,43,173.398544
-1829.902356,49,174.274679
-1226.886802,50,175.035213
-910.143988,19,175.297846
-917.830004,22,175.57149
-913.018729,40,176.107284
-832.249566,38,176.649458
-861.137884,50,177.392884
-892.534379,24,177.753428
-1047.956388,35,178.310312
-1174.720238,66,179.508759
-970.157095,21,179.780641
-1204.548471,66,180.767161
-960.988022,51,181.522506
-941.070236,40,182.10793
-1093.827408,24,182.52875
-916.510479,32,182.999449
-884.548001,39,183.592727
-896.672419,32,184.025692
-880.698892,54,184.772904
-1028.651844,44,185.492871
-803.318244,34,185.941218
-887.20227,36,186.404548
-904.564763,31,186.854971
-895.216845,31,187.38892
-1224.121923,49,188.205396
-870.722913,38,188.829113
-1282.537455,31,189.314572
-875.713082,43,189.913236
-1311.632606,16,190.155186
-899.629469,64,191.1385
-948.548023,30,191.6745
-1259.656414,71,192.928593
-1256.398875,56,193.916487
-825.395298,48,194.599657
-863.600753,38,195.184915
-883.829171,32,195.695115
-879.639936,30,196.155353
-894.561979,57,197.129056
-1883.483784,52,198.050904
-917.810562,30,198.482472
-1956.481613,61,199.481332
-895.516536,30,199.869673
-803.840994,26,200.257882
-832.388464,45,200.89
-851.086913,31,201.306152
-1855.961174,73,202.700632
-853.932303,44,203.376396
-859.137928,30,203.848567
-1071.925503,49,204.671906
-895.243902,22,204.963802
-905.015629,37,205.494618
-1024.763298,50,206.428833
-893.651833,39,207.066592
-994.263525,25,207.472581
-901.125759,26,207.866414
-969.245455,41,208.53697
-892.488576,20,208.843827
-821.932374,27,209.265279
-962.749303,35,209.874684
-1832.396199,42,210.732111
-901.701355,50,211.572624
-849.472592,32,212.110344
-1882.973454,50,213.037182
-973.290916,51,213.86208
-863.915512,57,214.854451
-1403.567857,40,215.545951
-1282.835803,45,216.444739
-901.053044,40,217.006276
-1931.042685,34,217.62212
-949.29815,25,217.953667
-1051.68342,45,223.965559
-915.908463,37,224.596731
-1024.820594,57,225.635568
-977.287169,36,226.362121
-863.429312,30,226.904264
-889.807659,31,227.427643
-905.724265,17,227.690102
-941.125958,33,228.244479
-958.937379,29,228.687186
-940.038648,29,229.156418
-919.77542,29,229.642732
-854.323081,36,230.159826
-1229.715423,52,231.104392
-1888.633231,48,231.937587
-1900.284834,40,232.591499
-939.570797,40,233.216606
-954.334332,63,234.216263
-890.707416,33,234.634427
-828.917841,39,235.114893
-906.81406,23,235.433124
-922.580316,34,235.941801
-973.68797,40,236.657341
-818.761003,28,237.103725
-996.766989,38,237.710466
-1003.146598,39,238.199836
-895.219992,18,238.42791
-996.406531,17,238.648327
-828.695532,47,239.258074
-913.283718,60,240.038499
-989.441799,38,240.55488
-971.966081,33,241.033423
-888.874133,35,241.504991
-983.754455,53,242.197345
-909.505853,54,242.851347
-871.923014,42,243.436105
-926.983936,26,243.720624
-886.671398,39,244.215196
-917.858757,49,244.860145
-1879.70301,44,245.448494
-894.770387,25,245.737873
-1934.570721,34,246.255726
-884.960905,35,246.651936
-1102.732219,39,247.169413
-922.576537,24,247.469664
-991.985757,41,247.945225
-881.120721,58,248.688929
-975.70241,56,249.422123
-886.924404,43,249.959102
-920.436374,23,250.231485
-1008.020754,22,250.482438
-894.714143,25,250.725208
-913.110719,50,251.286232
-875.159823,22,251.514481
-907.008698,26,251.792394
-871.779653,21,252.001871
-870.713476,53,252.602021
-906.947812,42,253.074273
-868.708233,32,253.426329
-920.435701,23,253.68754
-872.491009,55,254.32946
-864.440517,40,254.762444
-917.557008,20,254.981272
-1044.843705,43,255.475785
-867.062645,22,255.700126
-916.612683,19,255.888477
-902.057207,48,256.418383
-835.016201,36,256.833639
-865.607861,39,257.249853
-948.109001,15,257.416035
-890.614663,34,257.821165
-995.923474,31,258.25099
-804.190466,30,258.594672
-935.507553,24,258.848252
-911.388507,49,259.4598
-847.244335,33,259.819758
-942.285971,60,260.541724
-885.523624,45,261.026963
-1124.338567,56,261.669361
-889.045217,51,262.269979
-990.558349,16,262.436037
-835.823146,51,262.980965
-859.597377,50,263.593244
-848.681478,31,263.907163
-900.112122,25,264.149431
-877.877521,16,264.317691
-957.943935,47,264.904265
-850.225175,25,265.177879
-884.333107,26,265.463663
-918.007491,21,265.691741
-891.769033,24,265.982454
-886.761739,25,266.279507
-1077.662489,62,267.047889
-917.188677,27,267.313317
-875.645673,27,267.608331
-931.980956,31,267.963017
-885.984373,17,268.126401
-906.009368,49,268.668888
-878.415666,30,268.953798
-917.614121,32,269.275685
-908.547617,37,269.662238
-1104.386712,43,270.169729
-934.060545,39,270.581081
-848.333651,38,270.984492
-962.496997,30,271.298687
-803.269566,38,271.658954
-877.920122,33,272.003228
-957.572899,39,272.498781
-945.20588,35,272.867212
-1050.349696,36,273.270929
-1042.133018,41,273.741061
-864.125137,24,274.015382
-923.038073,30,274.374408
-912.291814,25,274.672908
-1342.207727,33,275.073834
-860.896407,39,275.454881
-885.154827,25,275.730418
-901.311093,30,276.040763
-974.604391,19,276.213651
-867.563105,46,276.739344
-913.319379,34,277.115425
-930.056402,43,277.592628
-926.329613,19,277.773839
-944.309763,43,278.239787
-833.499587,41,278.695438
-931.122233,27,279.011096
-890.670152,29,279.321478
-802.39511,38,279.786375
-886.484243,25,280.051457
-925.323048,31,280.349523
-865.538789,27,280.615121
-902.735393,43,281.057318
-829.130021,55,281.57549
-865.320317,36,281.955867
-906.718076,36,282.314683
-864.623602,47,282.814037
-932.529619,30,283.113629
-895.348482,34,283.411447
-905.778603,26,283.67375
-901.089429,39,284.069232
-900.817792,26,284.331365
-895.319603,17,284.481274
-949.330887,33,284.814218
-862.192425,48,288.659704
-926.787078,17,288.80229
-879.041936,22,289.035164
-948.430453,28,289.391171
-896.853422,26,289.727635
-874.558641,38,290.108069
-909.868304,24,290.345249
-820.096873,28,290.611629
-944.160448,39,291.046338
-1007.036615,36,291.469082
-857.208228,37,291.824944
-865.189611,45,292.299418
-1342.780186,53,292.979321
-891.728368,36,293.413311
-877.47625,38,293.801558
-918.276717,31,294.147247
-904.09661,17,294.338027
-811.611854,36,294.707899
-856.044726,46,295.223777
-921.950231,20,295.443425
-903.9457,38,295.88196
-902.27466,24,296.168331
-1099.026328,51,296.752242
-835.648265,39,297.126516
-892.202951,31,297.432038
-889.953252,33,297.755297
-868.133205,31,298.083546
-903.653646,33,298.436777
-857.823857,37,298.8689
-915.902213,18,299.044027
-1027.789703,44,299.745495
-916.61479,26,300.035989
-870.279098,31,300.362893
-891.600273,26,300.707311
-902.301823,52,301.3114
-848.005302,41,301.701512
-859.937659,20,301.932581
-887.862879,25,302.213456
-877.472407,38,302.619113
-895.480544,28,302.88478
-889.428893,35,303.265112
-922.761605,24,303.543791
-887.564356,29,303.8832
-841.171186,48,304.404229
-861.952639,42,304.919489
-816.194355,32,305.284255
-907.427081,46,305.845736
-868.66738,50,306.479933
-881.75489,43,306.93191
-902.290907,24,307.209917
-901.326609,18,307.388231
-902.894469,39,307.842417
-988.882238,23,308.151932
-894.554972,27,308.469819
-921.477202,23,308.719378
-914.580095,16,308.885831
-872.96656,32,309.220936
-874.109893,37,309.638827
-921.574992,30,310.000691
-964.878291,42,310.514077
-912.041954,30,310.851329
-992.708485,45,311.379813
-863.348248,37,311.810579
-845.701792,33,312.144221
-887.511146,37,312.519772
-914.292141,23,312.784198
-911.137344,43,313.282776
-864.629242,30,313.622232
-872.441777,40,314.039891
-831.673631,45,314.501562
-867.261416,18,314.709544
-955.691354,27,315.030947
-964.50797,25,315.310306
-931.470454,43,315.852781
-894.214468,32,316.177376
-891.871066,36,316.569402
-1032.964576,72,317.456542
-873.913537,46,318.007948
-895.379052,21,318.227712
-885.36419,34,318.620195
-905.619229,18,318.816387
-900.371028,25,319.064329
-822.477796,32,319.456489
-908.584414,42,320.005778
-843.207264,40,320.435244
-966.612561,38,320.868592
-846.019416,36,321.268703
-850.141834,29,321.574156
-948.348396,23,321.85239
-886.674999,27,322.167928
-902.121003,44,322.61032
-986.078988,36,322.997025
-892.590381,28,323.309789
-855.252321,33,323.661597
-875.646098,36,324.0203
-841.57943,33,324.374007
-865.080191,43,324.821753
-843.169836,38,325.217621
-904.946107,38,325.60564
-858.463547,34,325.963752
-920.092867,35,326.337336
-886.310875,24,326.625401
-801.543063,49,327.268835
-860.533689,45,327.86381
-915.176264,35,328.31724
-903.663275,27,328.691414
-831.21053,35,329.171831
-920.092811,36,329.788109
-884.525328,28,330.130456
-905.032556,22,330.421986
-882.143126,43,330.978327
-893.031704,33,331.404603
-849.886347,45,332.015443
-890.258859,26,332.326033
-892.542231,46,332.89548
-924.908708,17,333.092369
-922.761605,37,333.650094
-1280.399524,44,334.266575
-884.567475,39,334.823547
-948.469698,35,335.317464
-822.441221,35,335.780894
-903.920256,27,336.156299
-888.570312,27,336.49801
-1311.493393,37,337.097871
-849.617189,56,337.82209
-915.595678,46,338.524648
-890.642629,25,338.86488
-936.687331,28,339.234376
-831.479974,46,339.74406
-804.747079,37,340.205027
-935.872146,28,340.557471
-1248.43619,46,341.140925
-831.430874,47,341.693735
-894.349874,36,342.11424
-877.960534,26,342.384282
-885.673994,43,342.811443
-907.963803,28,343.077256
-906.865755,29,343.368903
-936.01096,30,343.658375
-900.912839,30,343.972843
-873.141316,42,344.423475
-876.341088,36,344.8464
-931.125615,47,345.395956
-890.617121,25,345.662759
-942.998422,61,346.366897
-1005.380096,52,350.115868
-888.300977,32,350.516748
-840.391277,18,350.688365
-983.052602,26,350.95861
-905.918043,22,351.20414
-1010.319217,21,351.444284
-887.87336,43,352.051208
-873.792997,21,352.326053
-931.248788,37,352.819779
-946.727716,33,353.230337
-821.706543,24,353.491324
-822.515097,47,354.031362
-834.030315,39,354.482677
-1154.767027,34,354.923386
-946.729727,39,355.33163
-865.86545,21,355.533719
-815.890416,44,355.992323
-913.612034,29,356.396094
-948.350196,36,356.897594
-934.645898,15,357.091618
-902.458472,27,357.462076
-936.65516,37,358.007046
-911.107247,29,358.40336
-929.425755,25,358.777876
-887.277044,41,359.40034
-951.462434,22,359.717725
-906.730673,22,360.015497
-905.638693,37,360.483069
-861.059122,39,361.026487
-964.507219,22,361.306972
-934.741395,23,361.64512
-818.19727,29,362.015679
-884.867096,50,362.684789
-874.343305,29,363.050637
-828.913701,38,363.477221
-874.175893,31,363.902783
-894.071989,33,364.341245
-874.423901,27,364.76986
-897.77465,20,365.053113
-907.855359,51,365.798666
-819.579934,40,366.300281
-891.924557,24,366.637287
-916.709187,23,366.986553
-924.935056,22,367.286936
-845.248156,22,367.54174
-946.088351,19,367.753623
-910.438782,17,367.944827
-856.851094,35,368.430454
-900.668473,35,368.810189
-926.787003,23,369.03374
-948.038426,20,369.266466
-925.11361,23,369.550764
-889.888533,42,370.048055
-877.99794,29,370.39988
-885.573676,27,370.681689
-838.021038,34,371.051192
-868.900905,26,371.345053
-858.69633,25,371.619535
-861.136088,22,371.858331
-858.472913,51,372.499587
-905.081641,29,372.853645
-879.627085,20,373.086009
-838.429005,31,373.47314
-862.613911,47,374.106388
-830.247482,39,374.549138
-853.424706,50,375.144454
-918.086374,27,375.486227
-872.8938,28,375.854284
-901.320427,42,376.499441
-848.863252,43,377.338807
-852.197031,39,377.955267
-903.645404,26,378.331162
-904.568261,26,378.648121
-890.466845,43,379.202502
-858.515411,32,379.57855
-891.227254,18,379.792966
-879.57419,27,380.062886
-814.384604,34,380.476938
-874.084053,39,380.953885
-887.560305,26,381.250499
-833.07391,39,381.700346
-889.707123,26,382.006011
-890.83029,34,382.401161
-919.793933,39,382.930439
-865.865201,33,383.262868
-920.059612,33,383.660311
-901.037964,29,384.004708
-802.874966,43,384.526963
-847.758975,40,384.970796
-919.936371,35,385.430086
-1073.602484,32,385.821168
-887.540514,27,386.129258
-903.412298,27,386.434385
-858.617048,24,386.699638
-872.610299,31,387.03791
-863.842225,28,387.334781
-899.630018,27,387.665701
-842.362107,32,388.039857
-990.327347,56,388.812495
-892.921716,30,389.26667
-890.177308,33,389.641046
-872.679832,38,390.04751
-1070.999781,82,391.014798
-903.762319,28,391.327577
-834.948396,44,391.818854
-871.025594,38,392.221393
-932.926319,34,392.599961
-898.04056,19,392.803487
-891.936711,34,393.218973
-855.937097,23,393.477482
-856.309859,43,393.994154
-910.43819,19,394.205425
-841.648028,26,394.594132
-873.07751,39,395.072502
-935.329604,20,395.29051
-838.375642,39,395.682783
-865.482002,21,395.898238
-843.018365,35,396.254747
-896.535947,23,396.492766
-894.087949,31,396.810072
-886.821162,24,397.04635
-844.758885,39,397.468624
-903.198839,46,397.998205
-873.765843,30,398.310328
-839.722951,54,398.921709
-885.754379,44,399.365961
-946.086471,28,399.663239
-856.905825,31,400.015043
-895.623457,32,400.348443
-849.149609,30,400.699659
-808.520251,42,401.131608
-895.690118,29,401.448666
-916.612683,29,401.794701
-863.072841,38,402.21999
-875.474874,39,402.686494
-818.469493,52,403.224754
-937.190436,34,403.55446
-874.665491,26,403.835448
-868.559457,33,404.212346
-818.500521,45,404.666207
-879.571059,22,404.877367
-886.820829,27,405.143987
-835.590382,26,405.46995
-857.367728,25,405.712202
-857.639166,33,406.043147
-866.830193,40,406.466654
-916.29405,25,406.704354
-915.256199,39,407.107248
-886.23797,25,407.359564
-888.680838,35,407.676777
-875.445646,41,408.09539
-865.982826,23,408.330624
-869.724901,31,408.647749
-819.40246,28,408.928737
-845.145228,31,409.243126
-887.795205,21,413.347497
-912.598499,44,413.823692
-887.064127,42,414.205253
-908.903346,16,414.362921
-847.307189,40,414.77353
-896.873754,22,414.977503
-827.245033,37,415.350035
-848.662651,40,415.805323
-867.885306,30,416.082539
-848.545232,28,416.33828
-876.190823,31,416.628627
-879.498568,30,416.94408
-908.902827,18,417.131037
-887.019601,27,417.390451
-944.036953,25,417.711708
-861.523119,26,417.977007
-851.871172,27,418.284301
-865.868127,22,418.536555
-909.883207,17,418.728289
-873.050915,24,419.007983
-896.874825,24,419.256114
-843.470595,52,419.852679
-850.247981,27,420.133113
-881.413746,26,420.425259
-887.068873,27,420.733285
-926.345428,15,420.926768
-838.376575,46,421.420473
-905.856827,31,421.767288
-896.536466,31,422.144835
-963.642533,21,422.376909
-816.111488,49,422.922405
-947.180897,38,423.371121
-952.532378,17,423.525479
-877.98335,32,423.823517
-895.497654,25,424.094993
-892.203309,31,424.466168
-845.119583,23,424.715111
-931.524267,25,424.997604
-902.791464,35,425.346855
-909.62722,28,425.649249
-873.050918,24,425.894257
-905.724265,18,426.103802
-819.119317,40,426.492757
-877.713746,22,426.707622
-905.830096,30,427.02288
-881.272838,26,427.27854
-887.621966,27,427.550718
-820.535126,42,428.004526
-858.630816,38,428.42551
-840.265663,28,428.719675
-896.397217,31,429.082954
-856.951823,40,429.505686
-828.028615,35,429.863189
-836.394306,30,430.180089
-852.242903,27,430.468056
-817.63692,51,431.150159
-902.905803,26,431.4371
-925.419103,23,431.756682
-856.468453,30,432.179843
-802.838554,56,432.948797
-935.652274,49,433.687557
-812.580534,31,434.112094
-888.365551,31,434.574059
-878.770528,25,434.875958
-873.007844,49,435.527469
-843.396533,30,435.892054
-887.83169,38,436.386798
-895.875858,21,436.653283
-860.893922,26,436.960204
-890.217762,16,437.129669
-877.889288,29,437.435595
-908.902827,25,437.704555
-885.375531,22,437.964943
-878.703537,29,438.296983
-854.624261,45,438.807324
-886.237593,27,439.148848
-908.887474,21,439.391085
-833.918886,46,439.866992
-829.48486,42,440.316654
-848.387828,36,440.681848
-878.080769,29,440.980531
-850.247944,23,441.264961
-947.679796,14,441.411212
-830.941552,41,441.864532
-869.379635,37,442.269299
-887.428066,36,442.726588
-871.234917,24,442.988878
-835.242528,29,443.332427
-894.566117,18,443.57098
-860.682103,32,443.91221
-890.261828,29,444.189567
-839.68237,33,444.539505
-879.646699,38,444.957105
-802.538509,32,445.381229
-886.548562,42,446.01715
-917.482312,28,446.429603
-895.362436,32,446.837731
-839.411336,33,447.305277
-875.472287,26,447.703098
-801.286047,61,448.538809
-898.295964,51,449.299328
-820.681256,38,449.896879
-901.426956,27,450.299795
-974.246553,31,450.783616
-843.419779,34,451.207887
-877.782438,40,451.698886
-858.682269,25,452.067056
-819.505677,38,452.563715
-917.144647,43,453.176284
-974.129115,30,453.610947
-902.051377,20,453.907517
-892.429385,31,454.290327
-848.454385,29,454.613047
-850.248915,29,454.93261
-904.003903,22,455.176324
-828.401988,31,455.507893
-860.283797,43,456.019823
-888.522941,23,456.264946
-836.271295,32,456.60593
-883.138462,47,457.202851
-869.5419,30,457.528826
-833.47388,43,458.022136
-828.712898,31,458.345693
-896.871607,18,458.529047
-840.04511,30,458.843172
-867.420133,24,459.107578
-890.462597,31,459.506555
-865.808069,42,460.166196
-857.659839,40,460.680577
-857.468384,43,461.137549
-916.497819,22,461.388955
-871.376331,40,461.825055
-805.620098,54,462.457771
-835.018086,35,462.878759
-839.790729,33,463.233462
-819.833028,43,463.679475
-896.183141,29,464.001101
-869.379635,39,464.42551
-864.850031,23,464.682702
-783.107647,33,465.072129
-910.438784,18,465.372718
-809.265477,45,465.958483
-881.293511,31,466.318508
-887.769048,30,466.685262
-895.320814,15,466.836729
-916.699953,41,467.2968
-782.913672,42,467.717771
-876.148506,28,468.023865
-811.070164,30,468.367934
-916.659254,19,468.541829
-862.07055,37,468.937902
-887.536379,22,469.178198
-876.457506,46,469.686147
-879.677569,22,469.947877
-836.97048,39,470.379833
-913.192187,53,470.986069
-836.83527,35,471.352269
-867.420133,34,475.906074
-890.520365,31,476.237893
-871.236407,33,476.663519
-895.875858,28,477.01318
-879.734005,26,477.341119
-846.133713,41,477.883186
-893.860966,36,478.421135
-865.847927,30,478.759581
-792.552708,54,479.435369
-832.302032,36,479.88541
-926.346642,19,480.089504
-896.871607,19,480.350725
-840.975835,41,480.795165
-860.894853,32,481.139809
-881.063099,23,481.418423
-794.032262,57,482.166157
-845.408075,45,482.847091
-836.961875,26,483.201487
-894.322918,25,483.535047
-860.893922,22,483.833122
-871.246235,33,484.293334
-881.273769,24,484.601118
-820.775094,36,485.091317
-869.141364,38,485.650857
-888.528261,22,485.987548
-859.050609,26,486.342494
-909.044029,23,486.650272
-943.427015,14,486.822023
-861.237206,48,487.558301
-879.159899,35,488.163431
-791.438812,51,488.82103
-843.435102,37,489.339328
-913.631158,27,489.800683
-901.149768,30,490.265942
-918.293398,30,490.691737
-809.987125,52,491.394401
-871.236407,23,491.730219
-890.217762,20,491.961877
-881.040386,38,492.372356
-797.492324,45,492.903061
-866.332221,22,493.171217
-1001.668182,66,494.045684
-890.526641,40,494.519498
-843.027742,44,495.060062
-896.168395,38,495.623405
-794.114789,44,496.138145
-861.581682,28,496.451246
-810.196799,53,497.046185
-776.946489,47,497.574766
-895.156504,41,498.053998
-921.24359,14,498.189626
-878.241526,41,498.584001
-850.00427,33,498.97989
-947.685081,15,499.146154
-865.718538,36,499.540573
-881.273769,28,499.849829
-820.222891,44,500.351224
-865.868127,29,500.658768
-842.02509,38,501.026579
-814.283833,48,501.559163
-881.273808,23,501.793278
-829.869028,26,502.082749
-871.089184,33,502.436043
-828.368873,30,502.754594
-890.217762,20,502.949202
-848.404112,24,503.201952
-895.36484,28,503.465994
-860.894853,26,503.783508
-879.429937,29,504.099012
-909.390764,27,504.382831
-851.567498,39,504.775539
-851.800919,28,505.099523
-848.404112,35,505.642476
-842.292357,38,506.010458
-849.365457,31,506.329599
-873.050918,25,506.583922
-880.078031,27,506.916637
-866.134912,23,507.159297
-902.611399,26,507.411242
-877.877,36,507.757306
-902.524736,21,507.963802
-926.345428,14,508.107785
-848.010223,27,508.365122
-881.273808,25,508.608793
-860.893922,29,508.906991
-902.523805,26,509.199179
-823.587118,40,509.618466
-820.677172,40,509.98722
-885.085909,36,510.376457
-843.854657,37,510.753616
-857.497113,21,510.962489
-856.223376,50,511.493678
-865.745116,38,511.844864
-931.524267,23,512.082089
-836.850152,56,512.638033
-865.062722,34,513.010217
-908.903346,22,513.220929
-851.800919,21,513.433567
-850.290399,49,513.875566
-839.626937,44,514.323424
-926.911192,20,514.512283
-864.913686,41,514.942043
-864.850031,21,515.193962
-881.040386,41,515.688672
-838.238723,24,515.929866
-926.345428,17,516.09247
-916.659254,18,516.252458
-877.877521,19,516.434449
-850.015492,30,516.705577
-873.050915,29,516.967306
-895.319603,24,517.170462
-902.623685,30,517.431174
-841.759383,35,517.729579
-877.877,24,517.939133
-878.080769,38,518.250546
-877.877521,19,518.434383
-895.598002,22,518.631452
-842.109902,30,518.91076
-842.02509,22,519.103416
-921.24359,20,519.274854
-851.379352,30,519.542805
-873.318184,34,519.842747
-848.404112,28,520.096487
-896.873754,20,520.309143
-877.98335,27,520.571934
-902.546518,34,520.866539
